,0,1,2,3,4,5,6,7,8,9
43,5084,8315,34187,70510,45924,13643,7794,11282,15144,532
44,17735,31643,51927,51087,56451,37674,11716,23385,41061,533
45,30858,35448,47265,62004,51154,34192,22963,20178,29016,535
46,15062,16214,58418,76869,38757,18085,10340,24494,21330,536
47,5202,15910,56157,139501,68117,46217,39348,27663,20798,544
48,4406,34413,75606,84380,60511,53413,33762,26319,8026,596
49,31924,27021,43938,128349,23443,5184,10047,47685,50692,645
50,12081,10541,16926,64322,67864,50416,21986,20191,11724,678
51,17368,24514,59030,102715,40609,10082,26736,32215,24815,688
52,9014,10994,35905,103986,82176,50412,5373,17258,12313,698
53,10480,13136,22950,63146,48703,47493,21657,46903,37245,713
54,12307,30244,38654,78830,62201,29752,40357,52801,35949,715
55,9915,29884,42413,87764,57082,28730,18208,20601,6272,744
56,2425,8032,44893,105827,64240,22866,22479,10235,4047,745
57,11267,27656,55816,77251,40630,16588,11993,15120,11330,749
58,21156,44128,63089,70905,42933,13112,13913,18065,15568,799
59,2756,20103,31294,88063,46786,16167,3240,27788,36889,803
60,14992,23099,45027,66238,46692,20099,21015,30884,27121,826
61,1436,7799,32517,56308,61892,34538,24425,49023,37247,842
62,7293,33880,38576,74645,38498,5812,5090,16059,8844,844
63,3516,4748,25054,82509,86138,51414,27983,13716,8274,859
64,14644,11792,63454,71315,37003,70032,77890,41031,6397,873
65,32575,34592,45639,63325,51183,23975,25126,33503,22750,890
66,16776,38631,50558,80768,42969,1974,22156,38017,16056,913
67,9285,9565,32690,124467,48353,16624,6138,1620,3896,917
68,21724,44094,42743,60423,57567,20926,8289,32588,30598,943
69,7500,26540,34324,74880,95374,10807,1616,27849,50915,969
70,25537,28387,59145,57520,62226,34980,42918,48059,38796,974
71,20465,30110,49168,90979,55594,21283,12721,12456,10867,978
72,8343,30109,64338,93263,93316,63567,29758,36675,22176,981
73,22378,27833,31857,72314,29209,26302,27821,38063,30390,993
74,27112,27590,66469,93192,8028,13732,7993,22190,23271,998
75,21511,40783,48355,53387,48405,25435,14711,32371,28025,1001
76,6124,9548,34295,85343,59934,35159,17055,50594,73820,1006
77,5459,13501,54134,72045,34412,14330,9281,9803,10952,1027
78,8921,32298,48241,119763,22653,7018,3554,1672,16474,1055
79,20259,44642,65781,63454,42795,26671,12269,18835,18607,1060
80,5208,15981,20613,70156,47242,46327,39158,50985,14485,1075
81,11726,25056,56651,97711,96743,59457,22589,30383,24889,1083
82,40589,38679,45448,80723,73756,26594,5627,22925,14734,1094
83,12413,18227,21485,65825,53464,38047,19645,28455,25632,1110
84,1809,10334,35241,134476,92920,61131,6792,3488,3334,1114
85,15588,30308,31446,62394,46084,35524,19391,25856,32704,1126
86,29036,33369,47613,64004,59385,43472,23923,25779,18739,1130
87,12631,25966,44078,81277,91115,45156,27222,42423,49576,1150
88,24649,48661,62177,96272,76715,60097,41602,33616,28630,1161
89,15582,16761,44662,91984,39195,17585,5461,5942,1951,1163
90,31140,50978,37854,94591,78310,62892,10971,12563,12092,1166
91,4559,11698,35686,156344,104938,58765,12542,8120,2468,1171
92,5450,735,27407,61272,98066,52363,45823,43262,32639,1181
93,33285,30343,60463,92102,47701,35110,48983,43443,20894,1182
94,21815,11986,27327,88056,55009,16461,13548,25464,22119,1206
95,11870,33301,42891,61730,38508,29353,20580,31572,14564,1210
96,17295,23576,33722,50045,56208,43110,32139,36889,25268,1222
97,9444,12069,32474,95178,63832,47568,14701,9209,8390,1226
98,18750,15229,38776,81082,87592,47520,28420,47247,20684,1240
99,29402,37037,25856,106607,53896,40170,14870,37743,26828,1243
100,1471,10515,104836,87284,94737,38795,8678,7516,3502,1269
101,18093,46881,50989,73932,36455,19674,8438,16540,18167,1274
102,15186,27848,58703,78757,62393,64921,39313,39026,24913,1290
103,29640,17529,55259,106239,82452,31800,26747,22503,19632,1294
104,4033,2387,35019,116209,61764,17354,1247,40156,20983,1316
105,14678,43558,38466,68490,26906,17796,24113,36080,33037,1329
106,7549,22418,51814,85163,70196,48206,32397,37082,22516,1344
107,8106,1280,20155,101946,71289,28773,4090,548,15367,1362
108,21918,32019,39936,71389,75693,21019,16982,44722,38920,1390
109,21781,38426,64566,98567,64262,32610,22644,27748,17302,1393
110,11642,22736,13004,135938,18770,16988,18222,5364,4714,1403
111,31455,39427,44779,72894,63760,42286,19466,34296,24782,1404
112,17174,27268,57506,64703,44163,20213,24555,42069,46887,1406
113,23740,48233,59761,95190,55436,14818,8983,21118,17622,1438
114,34025,55110,60267,92146,60235,25570,0,310,8962,1443
115,26048,32262,41805,57206,53869,27461,24789,37501,13656,1446
116,48230,28581,17312,80046,38461,15701,48860,18061,48590,1459
117,35515,42389,64789,66598,59697,42610,20787,37059,47905,1461
118,18569,13984,34653,94966,48766,18838,29301,57819,51354,1462
119,17512,29944,56290,67875,41173,27627,13646,11262,6113,1473
120,14901,23360,26598,63407,51070,33970,10458,25850,44334,1476
121,35607,50415,59588,77281,51360,38396,21851,40151,29376,1478
122,18244,18739,21871,129034,31414,32475,23284,75308,24601,1516
123,31073,38794,65385,96466,62641,27862,27979,30431,19567,1519
124,31278,38191,47293,55782,71917,21819,32954,46528,37508,1541
125,3483,6899,32044,76980,155750,37841,13660,14407,3128,1543
126,18793,30558,63748,62946,77458,32873,23544,5390,9933,1567
127,51765,50321,51468,81718,67157,31499,29941,32569,34565,1572
128,29580,47684,45127,78093,64362,31965,20703,13252,8256,1578
129,10321,25623,81222,103169,47131,21593,25267,26614,24963,1596
130,35337,38436,53972,109229,81907,43491,20050,23258,14603,1618
131,5532,12368,14976,33151,113586,38249,19099,17057,17779,1628
132,24952,25165,44474,71297,48532,18446,14016,21466,22263,1636
133,19015,24058,64883,100940,64626,44584,32747,38138,25599,1655
134,278,43011,65334,77375,68955,31886,1694,19309,49706,1673
135,10101,39864,56163,108056,90387,28377,6614,36099,70075,1675
136,38490,47388,65152,77183,64311,34882,12402,11868,6984,1677
137,11266,25596,49172,85628,90090,23578,24309,19358,39036,1701
138,33814,44485,53448,77500,38070,17236,12583,17168,13157,1708
139,3450,8572,20981,72446,43077,29544,16280,20961,9766,1720
140,9910,10979,40837,106433,44853,17588,10217,12121,21264,1730
141,21694,28399,42953,50930,56105,65455,39357,36196,20333,1752
142,29930,25800,42716,77298,40710,37185,28685,33908,32803,1789
143,9526,29832,26615,75381,31006,31634,23289,33025,30171,1838
144,21032,34447,50236,73739,38339,22699,17937,19324,16715,1874
145,4532,20443,65502,77773,46379,16276,31221,36984,10046,1895
146,4138,5314,20722,69851,57809,18668,9651,6169,5867,1929
147,4696,22907,38850,90630,86950,80743,33958,38858,21259,1947
148,5466,10124,21807,74225,69552,78767,31843,22591,7049,1950
149,6728,14248,59399,103391,52280,32747,14546,12487,7955,1951
150,25265,40358,69311,73419,50777,38214,18426,27385,24513,1957
151,24435,30012,36124,34078,71417,48585,21719,16072,17894,1968
152,27772,42508,64294,75938,69961,28009,28887,35604,24055,1969
153,10459,12269,46583,100282,76369,33938,14450,12220,8240,1976
154,30407,32956,67799,94942,58847,45376,33453,43036,32862,1978
155,10006,15009,35571,77895,63398,38207,18320,21406,16223,1989
156,18909,22482,60860,88877,67430,29833,24133,32224,20115,1991
157,15326,27125,40188,59860,45323,42483,26925,32111,34065,2000
158,25864,31813,54091,75597,48546,30360,42325,46391,37782,2012
159,23494,41521,49001,74617,53379,34457,25097,47832,50504,2022
160,7293,23903,41796,76128,38043,6598,29622,42757,28773,2026
161,39641,16681,80129,92141,55189,14694,16594,42919,27712,2028
162,24711,33326,54906,84364,48464,25411,25423,23995,19569,2056
163,26036,43989,46804,66427,37161,25316,31513,49436,29812,2078
164,5382,39624,70210,69867,38985,11633,7828,7281,19911,2090
165,36957,41786,43977,58808,54138,24031,4455,16224,21121,2096
166,16771,34345,56892,91529,82162,64288,7461,14960,2656,2108
167,5949,12650,31418,76880,61847,17520,11061,3526,862,2140
168,21769,12515,15262,112583,34039,15290,18711,8488,9195,2214
169,8442,33397,66389,95521,53335,59775,13580,9480,10160,2235
170,6485,22370,57888,96760,45173,21403,15953,19535,23290,2237
171,30482,50549,61290,79149,41854,26788,6767,21309,7319,2264
172,18758,22283,25225,49140,54935,66996,27324,27343,11193,2275
173,12655,18579,39639,85072,30853,12003,11220,13928,16359,2285
174,8440,13263,27028,71457,48799,37024,11645,11797,11752,2308
175,16643,27083,28317,73472,70024,65513,36518,56513,28739,2324
176,35086,34592,58263,106991,25967,19121,20259,28648,19680,2328
177,9684,8295,30350,120915,60206,32639,7586,7463,26752,2337
178,27083,35970,53207,99715,50083,23054,26334,49068,24879,2341
179,21848,25423,51157,89528,61922,41868,28567,38289,38620,2366
180,3142,10364,55187,93362,64456,12679,7752,19458,27145,2372
181,19790,28799,48349,87511,55710,34374,20937,33855,37299,2378
182,28377,45767,77779,76183,44656,29520,19728,24844,22820,2379
183,13981,21241,35225,70985,64097,37622,25472,34323,40755,2388
184,22234,36265,61190,102960,89032,57383,27730,39544,28571,2401
185,40087,26626,2428,28863,109241,82747,8672,1840,16942,2413
186,28436,39800,60660,107038,61892,54168,31858,38173,31797,2431
187,58240,61213,72663,43684,132800,61758,0,0,20785,2462
188,16632,36197,50028,89093,49190,17132,17768,19770,13153,2492
189,9334,9891,50711,73804,52870,18740,48799,61261,47781,2497
190,1858,3995,52574,72502,23401,10175,9249,18416,41012,2523
191,17327,21457,34200,77886,70177,28545,23662,23971,11613,2538
192,9709,39393,60961,75963,41369,24479,20035,24842,23315,2549
193,22974,23520,26416,55313,48125,39870,15961,30346,25464,2578
194,29125,38034,52346,67592,48850,12763,5946,31049,49792,2595
195,2278,64446,52619,68544,41530,19953,9963,9612,22502,2604
196,2742,80978,58372,97508,46587,11383,3719,52981,5729,2624
197,16766,33815,82560,98642,35975,17434,4982,22999,79197,2638
198,16343,26213,36114,63161,30897,40831,16497,38724,34794,2666
199,18714,40823,38101,73466,75550,51829,5217,5563,6415,2669
200,20371,37759,63725,89712,57913,19750,31879,35424,30586,2759
201,33869,34900,17619,116504,46424,9965,11712,39953,43586,2764
202,22073,39297,52958,77301,54782,34416,24995,54628,39326,2774
203,14100,14178,51763,98832,81614,88713,27414,23086,15062,2775
204,13321,27776,42289,61746,60513,51243,24518,39923,47890,2804
205,3394,21688,50068,108858,73451,56506,18145,24484,10080,2866
206,26847,35582,51499,77481,50823,39258,20672,26107,31328,2881
207,11769,20070,23391,48578,54085,48159,35131,38419,25624,2901
208,7305,19869,44178,71221,50491,34393,21774,23803,16620,2903
209,33730,43950,75992,89437,54055,30862,23563,49156,28690,2950
210,22672,33595,40619,68209,66805,31412,33476,21075,12899,2951
211,16484,25809,29738,71156,81974,65747,46279,41216,38942,2955
212,40852,41837,57242,65442,52871,38064,30279,30200,19298,2984
213,44902,20191,29322,104271,122644,45614,13151,12241,18772,2997
