,0,1,2,3,4,5,6,7,8,9
48,22974,46026,60775,86804,72776,60486,46502,48071,36744,708
49,48382,65232,60010,97169,77331,56739,80951,93214,65029,712
50,40435,43444,40576,62712,81400,41296,49699,82722,47705,722
51,39556,52011,73102,68537,72690,50289,49823,71904,41733,723
52,63606,70613,47968,74714,76435,56321,46232,77856,70207,751
53,64053,73981,61082,56574,47533,37394,33620,80320,69291,792
54,39870,54543,63196,63982,59429,49953,60877,96451,63952,794
55,26504,42732,44274,52925,54260,53665,52521,70926,42185,805
56,22320,50801,59198,94285,58730,75111,44813,59466,55036,808
57,29283,43836,50726,64611,53436,33615,49215,64650,49326,816
58,32489,109851,76756,27254,35094,59990,51664,68224,70154,825
59,60959,63499,45869,21502,77783,29307,66261,80167,52402,831
60,10518,45750,49141,84880,63368,21550,51832,55763,47444,839
61,51726,57997,73352,53706,46994,35895,61937,74459,39678,854
62,24942,29125,57349,91887,87274,45730,36266,61106,60686,860
63,34537,41564,60816,72033,63582,43136,25859,38519,52820,861
64,26295,49047,74334,84788,94897,67947,53181,79224,62434,885
65,28162,77181,101776,90539,71122,39390,34805,74719,96458,896
66,67428,69651,58107,70152,68791,66228,77202,86146,65072,905
67,20485,62797,32876,58488,139876,34297,6313,58843,57593,952
68,43018,51251,55435,51351,44913,36757,45560,53904,44107,953
69,16565,57566,85024,109138,80652,24550,48470,135792,52188,956
70,51731,52358,58926,76892,69887,34762,55847,76448,59037,958
71,29094,35434,40575,53155,55361,54051,38764,60888,51957,980
72,47128,59997,62628,74440,64034,58276,43873,51728,34829,997
73,52504,8111,17335,67084,107365,18277,36875,71073,51074,1013
74,30732,48559,55691,55141,45926,32305,38238,55103,44423,1032
75,74977,70723,59935,75785,64306,52622,38186,66754,105191,1039
76,37395,72859,72113,61377,64089,75819,54882,93272,44826,1043
77,52671,57523,65040,75929,91614,63087,71715,57413,72802,1047
78,46021,19921,18535,24943,91858,43014,64067,80373,40721,1064
79,31491,54569,77787,65975,56657,32349,34394,60618,71657,1080
80,29863,35735,35701,64977,60876,53140,47684,53110,40196,1099
81,38736,51505,66424,57292,76733,29164,23891,55041,34529,1176
82,64569,84224,67778,50287,94011,57374,43992,39704,36212,1177
83,28839,66292,75784,62186,77210,68472,16004,54366,46792,1183
84,22151,22710,40769,66835,63690,58791,33572,59632,65471,1200
85,75335,72219,66111,73157,64727,60348,52780,49225,27313,1202
86,17380,36365,36239,71165,53026,53270,54574,68605,45349,1229
87,51237,80921,89798,66984,25677,12142,54417,75033,76900,1241
88,46317,78279,104135,70376,83217,29993,21952,84913,85109,1246
89,39079,45983,30623,49429,85872,16647,20659,80037,87144,1262
90,86602,67273,61089,57612,51185,36006,59620,67484,60017,1283
91,42093,49947,56569,86109,73566,58327,53120,69846,94790,1288
92,68661,54984,46570,125635,82512,31312,20023,101490,82634,1328
93,40549,15886,11881,60791,76966,57895,41563,80995,71383,1400
94,5759,5443,14895,98143,80842,31876,35392,86058,80311,1401
95,28969,56548,69535,71051,65901,68065,63163,90545,80981,1402
96,23853,61754,76388,53078,58395,80220,37136,58549,45243,1412
97,48870,53832,74995,61309,63994,30859,58196,83169,50764,1436
98,33311,21206,18427,40628,82094,80887,61889,50386,30075,1460
99,53519,49051,61062,73314,88942,63834,83561,93165,65251,1477
100,51572,36060,60083,104836,66915,47386,43524,53489,42854,1492
101,56492,37095,30708,50469,62353,51507,49037,74052,94941,1496
102,25614,37822,61200,81946,59293,33896,48839,77055,63648,1499
103,51427,44391,44441,37427,34536,119460,47721,35851,34723,1501
104,65612,40156,37663,66693,61438,49631,48012,42988,28456,1510
105,46807,54179,52917,58141,56400,38518,50008,58451,50492,1530
106,71812,48228,39673,54789,76549,56023,56562,59766,45665,1536
107,69695,86706,59755,72320,59716,34381,58002,74642,73040,1546
108,30561,42387,51395,107784,73569,68339,45129,52549,40031,1561
109,39741,55930,74822,94153,84879,54321,50510,68662,74986,1563
110,47130,40819,47382,78247,73167,102416,62998,49897,37445,1574
111,41043,33781,36080,84700,68370,33994,44704,52189,43149,1581
112,1168,56898,44427,87315,117535,58865,38861,108239,64203,1589
113,28878,20540,62222,84538,74719,68004,81248,51666,20201,1607
114,7563,34265,56007,119877,57066,20077,27422,86483,69636,1644
115,19356,12424,32631,101584,95365,46967,22855,65595,62574,1653
116,13329,28825,67341,81028,43474,31419,19606,80414,86940,1671
117,70673,77849,73626,74177,69081,49113,95112,101581,67882,1678
118,51627,31173,75086,94675,78045,46494,48473,46611,48321,1718
119,21920,68850,93894,94541,76062,48401,14896,57684,90290,1726
120,81242,90623,64156,107727,53512,23878,59910,69516,55010,1743
121,22008,41630,68137,90244,54430,42691,48714,71989,45637,1780
122,57073,58100,56105,72787,58265,35600,42519,49887,52351,1807
123,69023,49159,45124,65272,55603,41922,50687,66297,53206,1826
124,35648,35785,56861,84512,61475,41563,67759,80876,59011,1842
125,45173,85040,102157,97433,56091,46486,56014,62120,48327,1856
126,22091,25584,40928,61495,74096,49056,48426,89306,64936,1861
127,19025,55752,56494,73802,84056,43928,49402,77632,92728,1893
128,21204,38171,58508,78616,65931,47483,33687,62342,42579,1928
129,33863,41279,101805,75559,49558,33439,33802,57913,54779,1944
130,33933,56562,76336,61832,64765,41723,39637,71713,79173,1953
131,28411,94856,69631,90501,36819,11041,54724,81682,84397,1965
132,25059,35897,64314,82102,63855,39848,26071,69278,60280,2003
133,21236,64766,85053,82326,51727,39637,23743,66112,60622,2027
134,48478,65516,67989,80911,63903,40932,28164,54626,39232,2064
135,52993,52162,53670,62986,48411,34910,68691,71510,38096,2076
136,28804,62003,87930,72675,51531,50517,49358,65330,46875,2095
137,91454,65612,64792,101051,30904,23620,35120,52174,88656,2101
138,65724,56906,46053,42205,39138,23852,57414,61540,54602,2106
139,35694,50179,77545,85393,81364,64317,53365,77217,59534,2134
140,14946,18588,26353,57202,78211,82000,52919,83345,63387,2141
141,80653,44032,35767,86457,84526,65162,60193,73578,84444,2167
142,32833,50502,81264,79426,74343,67873,59352,56431,42897,2174
143,46546,55451,64330,71213,48970,40560,42294,45205,36666,2180
144,37655,48631,39008,47825,54122,56248,52514,56728,40971,2193
145,35149,46967,84673,87815,57054,44226,75679,75475,28437,2239
146,28703,66186,63516,82989,71580,12254,21658,65108,60842,2250
147,49385,78316,65046,82137,63963,54035,56271,69443,68786,2251
148,8556,16841,50391,86105,81386,13945,54259,47608,86127,2270
149,33935,53216,64374,65070,69055,35530,53512,64211,44828,2315
150,3701,3879,4819,82656,67270,43748,41897,98594,48980,2316
151,47645,52445,84739,99564,81268,35768,60119,81963,68599,2343
152,52950,60486,66518,87797,65799,53113,43896,80249,66012,2354
153,25837,50909,58115,73564,61330,34106,52881,61846,50730,2365
154,52893,64832,72880,117939,83540,46904,45756,61926,45543,2373
155,20935,38440,61328,77727,71755,42745,46239,76770,66861,2429
156,49334,46619,68934,119772,95113,44564,37559,60423,69348,2444
157,30213,37891,63888,52775,68024,27095,71358,59284,41185,2445
158,89137,79333,83765,80844,44266,40956,30354,105528,83397,2465
159,47550,70440,68421,86173,62157,26312,31487,47315,41489,2476
160,17665,28526,42518,77659,56222,28992,15463,90690,38513,2499
161,7421,39544,101929,75757,53032,15555,28490,74266,88836,2517
162,51342,38926,86595,85524,41836,14702,32062,89308,76488,2527
163,29655,18653,50254,101597,115574,41990,58371,83708,51464,2533
164,53780,40663,69676,118765,85466,43938,51383,77995,76152,2562
165,42809,54233,64793,73492,77688,49221,84908,73199,50480,2585
166,63289,60543,74054,89417,78183,46419,60531,87460,86472,2626
167,57203,48297,70852,137163,74668,31206,44886,78157,67399,2629
168,17935,22010,56911,79645,84452,62860,29622,107337,76794,2661
169,69838,56566,53192,58850,56582,43283,45894,46537,32035,2672
170,45663,71132,101075,79907,53587,34069,40509,56303,30367,2678
171,41805,34309,43147,75289,68256,56877,100029,78378,35820,2683
172,41767,45822,47077,72150,70267,63622,50555,68960,59153,2709
173,51858,75479,80786,95591,57841,9044,23191,88357,69978,2726
174,18697,38749,68738,105386,67917,52935,51693,86418,54688,2731
175,30909,43079,60332,70704,88325,92447,43003,58791,50665,2788
176,35632,42625,31436,50617,47829,64723,51765,57812,49077,2791
177,21061,37457,42696,55815,45008,45057,54520,70531,40033,2799
178,32546,46370,66117,80012,65896,41181,34006,46803,48529,2809
179,56673,59818,64875,80838,75845,65417,60374,64162,58633,2816
180,44115,22145,39355,97987,60409,29956,42981,64074,88700,2842
181,63224,41739,40123,106407,86922,37284,38464,51194,31656,2851
182,21782,27795,40116,87150,67729,51280,29531,57945,77619,2874
183,41038,48631,63899,72157,43676,35119,59494,75140,67146,2875
184,10481,18179,28978,49553,104148,63297,48958,57315,55853,2879
185,46016,29516,66754,87870,67676,26085,14938,49106,67606,2896
186,41344,41210,41499,57041,34965,33779,55440,71452,48693,2914
187,47394,60998,95085,68502,72849,55977,59691,96215,52212,2938
188,15158,45151,64789,70378,76665,40281,63676,76711,51374,2957
189,32213,38006,46405,124252,84496,49861,35158,53250,57103,2973
