,0,1,2,3,4,5,6,7,8
197,162,626,752,452,275,48,312,877,599
198,0,0,1,45,15,0,0,9,0
199,706,787,664,1132,1366,1369,1540,1865,1728
200,0,72,106,707,436,4,2,74,331
201,302,389,640,940,773,622,340,213,57
202,63,121,40,16,21,17,0,0,0
203,0,0,0,17,16,0,0,11,0
204,3,18,43,66,105,24,0,0,6
205,320,415,1235,1515,371,127,20,110,462
206,305,314,393,517,736,494,223,69,4
207,1086,1441,2220,2263,1080,180,830,1860,1776
208,87,68,58,139,150,57,62,67,87
209,9,13,1018,1921,1205,387,426,330,860
210,200,281,1429,5802,2602,792,320,218,687
211,839,1089,1136,1501,984,714,789,1123,1291
212,396,255,548,866,345,122,75,275,327
213,223,370,336,442,402,243,97,235,50
214,0,6,0,32,31,10,21,24,17
215,729,851,1090,1257,895,14,209,977,1303
216,648,1579,1646,918,25,33,148,556,1801
217,25,33,66,45,61,44,49,22,23
218,0,37,69,126,7,1,2,0,0
219,1320,1058,2347,1815,2016,29,893,1712,1602
220,6,43,7,106,28,9,6,11,4
221,163,423,273,228,298,83,651,1156,873
222,107,272,563,573,307,38,26,45,67
223,741,1712,2698,1825,1942,1425,725,1227,1535
224,55,4,0,55,38,0,0,25,0
225,0,10,3,0,13,0,0,0,0
226,51,43,3,57,29,31,47,102,50
227,1,183,696,868,871,765,1617,2034,1702
228,1254,1749,3301,7154,4257,1662,1077,926,954
229,737,699,2084,6955,2945,984,67,1977,3733
230,0,0,4,206,79,0,0,36,53
231,0,0,0,0,0,0,0,0,0
232,85,61,74,68,28,27,122,68,0
233,0,0,0,0,0,0,1,0,0
234,0,0,0,3,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0
236,0,0,42,174,226,228,76,91,246
237,0,261,802,444,46,0,185,2764,2848
238,1583,1797,1845,767,828,852,1839,1995,2842
239,1887,1517,1552,1901,1041,19,1276,1606,308
240,785,1413,1655,605,267,435,420,1070,475
241,0,0,34,17,8,0,0,0,0
242,108,622,286,114,52,12,0,359,943
243,207,336,185,283,333,138,57,51,36
244,1152,856,1511,1859,1738,760,924,1278,1915
245,94,3,250,647,35,0,0,0,337
246,271,349,99,280,265,340,79,1196,61
247,210,323,457,408,275,299,355,329,324
248,72,210,177,543,224,50,16,11,0
249,0,195,0,0,0,0,0,2,13
250,667,997,1073,1478,1935,1011,669,717,576
251,4,20,6,57,4,0,3,1,0
252,0,0,0,14,12,0,0,0,0
253,15,23,25,142,55,16,19,5,9
254,59,104,148,555,495,357,443,196,120
255,723,524,201,223,26,457,396,864,1025
256,22,42,23,76,7,0,1,7,26
257,720,1067,1802,1484,1015,194,1070,1121,960
258,78,27,70,141,82,25,1,163,67
259,1554,1025,1076,1420,604,403,1264,1692,1486
260,142,150,121,239,198,134,113,159,96
261,0,0,0,0,0,0,0,0,0
262,0,3,0,0,0,0,5,0,0
263,1494,2493,2440,1923,1957,1720,2175,2931,3199
264,5,15,14,38,19,0,0,3,4
265,201,152,109,206,61,20,5,17,61
266,88,98,680,136,113,22,6,4,18
267,0,2,15,58,60,8,0,29,207
268,1201,1558,1867,1174,391,56,176,442,156
269,256,431,357,196,202,216,117,524,387
270,481,1568,1962,2801,51,162,880,1983,1754
271,0,0,0,0,0,0,0,0,1
272,894,755,707,402,210,0,351,144,465
273,15,39,103,151,35,0,0,0,0
274,877,718,791,442,183,0,500,352,687
275,990,300,17,1018,2053,57,25,61,0
276,177,179,427,940,377,252,208,248,170
277,0,0,0,30,5,0,0,11,0
278,1559,1652,1798,2367,1223,1496,1503,1276,482
279,1015,1263,936,722,128,20,1471,1815,1453
280,52,47,68,125,28,0,97,990,750
281,304,273,288,814,524,294,179,489,383
282,308,244,370,104,61,55,423,80,201
283,19,47,75,144,133,120,13,3,2
284,0,12,0,50,0,0,0,6,0
285,482,723,871,707,10,2,530,1358,1950
286,655,308,1090,539,12,481,687,960,1613
287,1658,2621,3992,4120,2444,1335,5046,3622,2431
288,571,682,2001,2025,2286,10,196,260,1283
289,0,7,0,39,39,25,16,6,0
290,292,242,279,716,537,357,420,351,228
291,555,465,402,224,781,0,0,0,24
292,17,261,169,219,257,22,137,57,0
293,0,0,0,0,0,0,0,0,0
294,55,171,164,311,351,209,25,133,100
295,11,73,27,60,55,30,17,11,0
296,369,580,842,596,188,78,55,195,247
297,2353,39,0,15,8,816,777,344,65
298,11,71,150,350,247,168,290,179,181
299,814,624,439,498,360,276,340,347,251
300,587,561,449,389,569,337,482,614,540
301,33,315,663,1953,1660,1083,1097,1010,1308
302,86,133,99,94,149,46,26,76,13
303,372,139,199,324,221,173,223,383,818
304,877,1909,1555,1762,1882,2162,2840,3823,2592
305,436,113,171,225,160,0,223,271,240
306,98,274,661,303,213,0,0,374,436
307,9,83,81,36,9,20,142,186,315
308,267,429,725,212,57,11,8,14,6
309,0,22,115,207,182,164,157,216,168
310,431,604,603,401,528,434,359,878,466
311,705,854,780,556,652,968,1595,1194,1729
312,122,33,13,151,27,32,28,69,49
313,260,168,203,123,135,125,241,522,755
314,10,14,15,40,48,50,23,0,16
315,14,411,933,754,344,90,177,447,514
316,779,752,669,1348,989,566,906,1844,1340
317,684,874,765,651,519,408,451,418,420
318,0,7,1,62,12,0,2,2,5
319,47,118,81,92,110,95,61,63,45
320,2,102,310,469,682,606,500,288,117
321,44,55,57,118,132,26,76,137,99
322,1901,1570,2061,2270,2866,1551,448,563,1078
323,0,0,0,36,31,58,42,56,22
324,69,95,60,80,71,60,65,86,66
325,0,21,0,0,0,0,0,0,0
326,777,1862,2999,2344,820,27,697,1405,814
327,53,67,43,217,72,46,2,40,125
328,496,1004,943,1204,965,43,310,916,726
329,1108,1265,1353,1365,1823,1277,1073,1203,1203
330,177,129,301,728,503,110,439,575,130
331,58,40,17,33,46,13,10,0,0
332,9,46,43,32,26,0,0,0,0
333,101,152,217,426,346,297,149,234,160
334,305,325,325,239,141,36,94,199,41
335,7,667,1001,641,632,0,2637,1412,1479
336,316,339,436,688,355,82,2,86,40
337,0,13,70,190,74,23,65,55,222
338,1013,840,750,645,593,214,380,432,0
339,24,32,112,274,224,108,40,57,20
340,805,413,107,665,733,478,862,821,472
341,14,69,151,83,16,36,13,42,0
342,374,349,474,322,477,33,20,681,755
343,124,57,74,128,50,34,18,62,64
344,106,77,97,89,77,76,79,144,117
345,880,831,940,950,577,0,466,613,530
346,869,1555,1937,1534,404,18,137,1156,947
347,0,2,0,67,0,0,0,21,82
348,1931,2693,1252,1050,1149,0,1854,2559,1496
349,84,401,865,898,653,289,858,1122,694
350,301,90,14,0,0,0,0,57,22
351,491,857,1127,868,686,582,1055,2109,1387
352,6,15,0,6,0,0,0,1535,1499
353,31,37,20,39,37,26,38,46,82
354,130,234,475,563,447,225,184,387,358
355,392,1100,1975,1167,800,590,867,740,380
356,397,64,45,40,39,37,264,144,130
357,93,88,194,393,171,17,53,47,345
358,8,1,0,0,0,0,8,79,53
359,114,138,95,105,85,87,63,91,41
360,0,53,126,164,40,10,0,18,118
361,0,394,1096,1641,423,0,0,0,0
362,421,234,219,317,468,444,675,1705,551
363,17,81,164,373,159,157,107,129,54
364,19,1,455,419,167,33,131,80,132
365,0,0,0,0,0,0,0,0,0
366,152,129,678,592,262,103,389,575,188
367,688,817,598,154,2,0,569,1203,1474
368,330,162,189,380,194,126,83,199,170
369,168,58,26,22,52,56,70,200,243
370,36,180,460,1494,1742,1071,836,1647,882
371,0,5,4,68,28,26,37,98,255
372,498,736,1274,1793,1431,1023,897,787,631
373,56,83,46,25,32,49,60,92,81
374,0,0,0,0,11,0,0,0,0
375,26,14,8,25,7,15,8,27,9
376,0,0,20,92,58,0,0,0,28
377,0,0,33,92,106,49,62,128,65
378,70,32,25,55,16,17,1,0,0
379,0,0,0,56,353,0,0,1,25
380,0,0,0,12,15,8,6,6,11
381,303,256,195,264,127,203,406,431,310
382,1708,2340,2405,3138,1668,109,187,189,193
383,0,0,0,19,0,0,0,0,0
384,5,179,144,683,158,37,2,40,9
385,2,35,243,791,1375,1364,126,1333,788
386,828,804,800,416,508,219,241,294,253
387,8,36,71,87,66,58,1,16,3
388,1408,1389,1659,1759,2041,1364,1174,2191,2802
389,89,270,456,454,235,20,21,81,37
390,35,26,12,199,209,0,19,128,161
391,564,397,513,408,458,269,671,691,499
392,46,153,207,264,211,21,5,55,39
393,798,2030,2115,22,12,395,975,349,389
394,224,683,852,333,75,43,13,44,24
395,0,6,174,368,289,185,159,386,272
396,511,834,1303,1171,1352,1015,711,3187,3240
397,432,375,604,615,841,369,271,411,527
398,0,600,508,308,29,35,142,381,148
399,3,4,0,0,0,0,0,0,0
400,166,89,347,384,136,61,27,56,50
401,818,529,976,1921,913,459,767,533,537
402,2045,1647,1913,2027,2073,90,1075,1803,834
403,391,465,373,337,154,64,124,100,98
404,15,390,521,1167,1087,25,3,311,329
405,1116,293,1217,1912,682,519,994,1347,729
406,1141,1198,1458,1549,1711,1373,2619,3890,4281
407,0,43,380,231,86,39,1,145,56
408,35,97,141,234,198,107,87,119,103
409,172,168,134,72,62,53,88,133,84
410,19,27,93,177,105,46,29,303,896
411,683,396,100,84,59,27,60,223,232
412,143,838,1702,1052,118,27,582,1288,1293
413,573,319,162,1454,556,62,10,1,358
414,0,13,105,147,91,0,0,0,0
415,577,590,376,950,1556,408,332,420,318
416,513,266,183,83,248,253,239,464,416
417,58,178,115,451,323,197,26,21,4
418,593,549,432,846,1066,1501,717,534,359
419,759,1000,734,893,596,60,205,478,430
420,89,25,52,93,87,27,2,72,35
421,281,725,1308,2183,1238,1165,1555,1381,893
422,78,276,449,525,359,298,95,70,68
423,395,123,48,44,11,74,100,90,268
424,228,155,49,4,0,0,0,0,32
425,5,89,265,132,21,0,0,4,1
426,516,911,1451,1551,348,365,564,292,1682
427,466,234,1081,1378,2006,2640,3642,3332,1017
428,0,64,134,733,292,1,45,0,7
429,0,0,30,87,30,0,4,46,0
430,600,1405,2585,4056,3125,1838,1713,2426,2073
431,546,423,184,307,299,152,303,345,198
432,202,588,652,777,562,290,489,533,683
433,266,615,1046,1260,1139,474,426,1251,844
434,0,0,0,0,0,0,0,39,174
435,441,566,710,1208,285,153,103,108,23
436,0,0,0,0,0,0,0,0,0
437,30,42,63,131,71,31,41,35,58
438,174,133,117,131,46,47,104,107,71
439,0,0,0,57,7,0,0,0,1
440,32,25,3,251,155,118,5,0,0
441,351,1492,2250,2385,1419,905,1210,1177,884
442,0,0,22,66,64,20,17,20,10
443,107,188,177,92,58,77,24,83,55
444,103,242,188,213,121,101,42,22,6
445,0,54,628,207,239,355,1707,1598,1029
446,7,0,0,5,0,0,0,0,0
447,322,402,182,219,46,15,317,252,272
448,654,2057,3398,2208,2905,2399,1340,2510,2839
449,133,143,156,359,281,79,106,145,209
450,1,76,51,25,24,15,49,104,175
451,1163,1718,2140,2268,803,1541,1616,815,842
452,24,96,66,170,66,26,6,0,10
453,331,335,472,429,171,204,95,86,31
454,1004,1280,1821,3091,1335,616,805,900,1548
455,81,98,291,458,255,64,119,112,36
456,8,3,10,26,8,0,0,0,0
457,112,515,312,164,425,59,0,19,50
458,891,1189,1479,1931,1872,83,782,1004,1517
459,98,65,86,26,41,19,24,42,30
460,12,27,241,139,58,0,0,0,702
461,517,325,503,1126,1312,417,1679,3756,3842
462,0,8,5,53,9,84,5,0,22
463,22,231,191,492,33,2,0,15,577
464,50,13,1298,525,430,38,13,125,1070
465,798,648,790,1492,195,14,170,618,354
466,1549,226,1694,1388,1131,252,231,3024,1400
467,12,2,4,11,0,0,2,1,5
468,160,79,118,230,56,17,11,16,19
469,953,1444,1836,3124,1941,1049,1248,1752,1600
470,1000,1233,1283,1748,1710,918,818,1442,1128
471,1733,2604,4303,3969,2243,1766,1048,1163,865
472,1330,4514,4851,3486,794,1187,1861,1198,1079
473,0,0,596,1289,797,283,4,115,122
474,508,324,280,721,626,411,456,359,250
475,180,173,274,206,117,66,63,140,57
476,212,90,189,316,301,325,94,40,60
477,619,568,752,1133,1345,654,874,1621,128
478,193,243,346,396,285,162,100,144,32
479,1088,1751,1967,2294,1988,1129,2044,2422,1705
480,10,22,17,21,36,34,59,79,136
481,161,40,0,335,68,34,116,299,192
482,0,0,0,82,66,0,0,0,0
483,229,184,555,1844,630,499,540,614,747
484,0,3,140,73,61,0,0,7,0
485,286,89,47,31,30,19,364,592,390
486,676,118,128,7,133,29,1627,1053,893
487,146,53,37,109,10,0,0,8,9
488,969,1429,1944,1932,864,433,777,1101,936
489,22,19,20,56,0,0,1,9,0
490,1416,1463,1636,607,70,29,761,398,28
491,222,178,978,692,131,22,10,234,605
492,14,404,353,428,64,25,10,0,0
493,121,156,201,355,307,195,160,154,131
494,402,298,1257,1504,1314,1008,723,1468,2420
495,679,1214,983,601,591,115,388,127,129
496,0,97,125,678,769,413,426,731,950
497,100,266,266,224,71,74,6,3,13
498,15,256,569,708,677,361,988,1122,419
499,11,30,49,54,48,0,0,0,0
500,72,114,44,29,65,50,48,88,96
501,0,0,0,0,0,0,0,0,0
502,8,14,0,113,27,8,12,16,13
503,1314,868,1736,218,62,55,268,464,1025
504,521,302,57,159,224,5,2,15,265
505,9,75,721,785,185,192,3,13,1
506,116,109,275,597,447,393,160,285,191
507,269,1129,2189,3147,2684,2317,2834,3434,3396
508,146,109,128,50,3,0,0,0,79
509,712,1114,1428,1306,728,12,909,1055,1263
510,55,72,164,173,168,124,86,139,186
511,15,98,83,105,94,73,33,50,5
512,151,100,93,97,94,37,32,114,78
513,79,51,36,25,35,18,53,79,87
514,1114,2592,2237,1086,60,0,0,255,1205
515,0,0,3,25,5,6,7,7,27
516,2263,755,1035,1476,325,154,26,1,0
517,97,59,171,174,109,71,11,35,5
518,361,308,256,232,120,40,28,30,29
519,683,791,108,325,232,38,430,1024,1000
520,481,384,461,716,596,330,425,675,635
521,1565,1973,2370,1214,46,252,1579,347,840
522,646,1362,1155,1831,1779,160,861,2522,3281
523,138,101,101,144,190,72,90,83,112
524,0,0,11,38,167,189,99,96,40
525,125,396,756,673,303,127,62,268,175
526,32,32,33,48,29,10,28,56,11
527,754,716,1670,3599,1780,818,1305,1523,3520
528,570,682,1263,2438,2638,342,448,2114,2405
529,16,7,25,108,35,71,5,17,47
530,0,2,4,12,21,1,1,6,5
531,0,0,0,0,0,0,0,0,0
532,0,0,70,96,65,21,6,4,12
533,0,40,317,336,483,171,19,95,274
534,0,7,11,28,30,25,0,0,0
535,24,41,68,109,25,0,0,9,50
536,400,413,1232,1633,817,385,208,583,582
537,91,13,42,542,349,186,61,159,70
538,938,1451,2605,1461,52,10,5,0,0
539,766,1535,2521,3643,2646,1171,1370,2278,2369
540,0,0,44,34,0,0,0,0,0
541,4,21,34,78,17,47,60,221,125
542,16,36,140,570,652,439,74,444,241
543,2559,2336,3020,3062,2792,1170,1808,2288,1652
544,3,6,18,88,57,33,40,22,20
545,0,0,0,7,14,16,2,27,7
546,59,49,47,67,51,19,0,22,70
547,147,149,233,228,65,0,0,0,0
548,38,15,1,40,41,10,21,48,28
549,1091,1704,2217,2631,1911,718,30,1033,843
550,1069,1068,731,130,3,0,245,678,925
551,144,226,83,25,54,155,9,0,0
552,17,48,100,162,168,248,115,198,55
553,923,716,1340,1472,1065,744,680,882,5
554,181,61,19,18,45,0,0,0,0
555,205,1006,1638,737,84,62,286,741,2159
556,473,2532,3286,1690,348,113,391,1052,850
557,242,345,551,369,202,78,81,168,112
558,263,453,443,477,196,29,62,294,91
559,1129,2337,1710,1888,1504,1738,1639,2289,2415
560,45,17,2,515,504,0,456,822,936
561,464,541,437,354,340,303,391,412,257
562,417,756,544,458,256,29,57,312,269
563,625,904,1016,1136,1098,646,1152,1034,632
564,145,246,302,495,150,215,156,232,319
565,588,457,732,684,86,0,0,109,509
566,733,808,948,1081,358,80,227,304,217
567,471,423,400,411,264,236,281,254,176
568,253,614,1423,3006,666,54,0,3,0
569,191,589,887,929,1035,686,844,987,892
570,403,215,682,1264,563,201,372,1670,1486
571,30,44,126,185,114,0,0,22,0
572,0,17,0,79,53,0,0,5,0
573,1867,1795,1868,1822,1392,814,967,1258,787
574,0,0,3,19,3,0,0,0,0
575,0,191,674,648,248,104,46,6,4
576,46,72,18,49,30,26,17,23,26
577,1292,1776,1491,865,188,56,9,156,18
578,643,566,379,340,315,297,571,857,638
579,816,810,677,655,359,200,271,606,1116
580,983,687,1540,1138,303,92,70,133,59
581,451,492,395,410,552,311,376,83,95
582,634,831,1586,2252,1978,750,1003,1342,887
583,774,802,615,352,220,131,319,277,263
584,559,1501,726,220,68,0,17,77,313
585,0,47,47,118,60,0,0,4,0
586,101,68,97,170,174,120,54,100,97
587,1093,606,803,1002,995,369,243,210,336
588,73,91,113,130,70,77,67,105,130
589,114,177,75,240,44,0,35,31,0
590,116,60,37,37,31,0,0,0,0
591,469,332,418,1123,285,144,156,505,818
592,0,54,9,17,12,0,0,0,0
593,928,1347,1309,1231,655,447,351,754,800
594,0,103,236,76,1099,65,579,1527,4267
595,593,822,752,1075,665,514,306,669,426
596,16,129,391,289,70,0,0,33,1
597,557,1435,1660,2309,2781,748,528,1457,1523
598,112,168,120,85,99,59,52,52,0
599,0,91,325,83,11,0,120,1760,1020
600,2,106,134,35,15,1,0,11,70
601,627,892,2600,2476,542,563,235,241,529
602,0,0,666,6999,7800,1913,2362,2983,2733
603,267,622,2605,449,4,0,271,1471,1067
604,1010,2042,3473,4925,5551,4063,2696,3763,3422
605,9,15,0,39,7,0,0,0,0
606,960,1074,640,109,192,42,8,59,476
607,283,747,156,406,126,94,58,0,0
608,11,0,0,30,18,0,0,0,6
609,37,19,0,0,0,0,0,55,99
610,6,9,105,92,30,0,7,109,84
611,775,608,828,1220,1253,137,1742,1756,1307
612,5,119,245,1223,370,268,24,23,18
613,207,2075,1700,338,125,34,1354,2803,1752
614,0,336,1444,2155,2171,738,237,1040,1611
615,86,37,107,569,586,184,103,279,171
616,10,30,46,59,27,15,1,0,27
617,0,11,82,88,48,29,126,25,91
618,589,708,881,1282,1050,473,820,1306,967
619,16,29,38,83,46,45,29,28,27
620,3,14,10,41,35,23,3,20,26
621,0,0,0,0,0,0,3,71,112
622,833,2167,2454,906,260,105,0,0,15
623,830,775,965,1627,2029,1621,1762,3396,3476
624,133,184,434,819,796,423,439,277,167
625,444,255,202,158,74,44,73,260,103
626,971,1172,1570,2812,1833,736,42,1,0
627,1077,1442,2229,2278,1058,181,819,1861,1778
628,642,885,765,519,487,402,195,344,138
629,1455,1247,541,521,578,32,1028,1780,2058
630,40,286,415,768,854,638,367,480,289
631,696,1549,2363,2629,1956,607,1782,3242,3177
632,125,1338,2041,1655,261,13,1122,1564,1304
633,633,937,1184,1013,800,516,1458,1181,932
634,17,0,7,12,0,0,6,0,0
635,527,244,870,2926,1809,711,527,1385,1780
636,2367,3195,2345,551,86,46,1472,2733,4118
637,1043,825,1606,1615,790,453,689,2016,3491
638,62,473,877,819,559,317,142,500,592
639,1200,726,971,535,458,133,183,596,391
640,747,422,292,673,906,63,151,1283,1380
641,2,7,0,73,16,0,0,0,0
642,421,658,425,130,396,147,3,458,825
643,0,0,0,0,0,0,13,0,0
644,19,59,395,883,84,0,170,771,386
645,152,161,413,791,93,13,41,18,15
646,175,583,284,246,167,158,510,859,317
647,0,31,70,90,62,30,5,54,20
648,380,174,293,463,377,118,297,674,790
649,4359,4121,3418,3207,1577,417,899,1463,1583
650,346,833,1043,1023,1559,601,41,148,841
