,0,1,2,3,4,5,6,7,8
117,137,168,386,128,165,0,127,219,156
118,203,202,805,851,193,64,146,407,235
119,0,114,0,56,382,0,0,167,329
120,716,548,991,1327,362,231,2363,1613,1694
121,365,328,445,215,193,112,202,427,233
122,0,551,3289,9401,4156,6656,1748,3262,293
123,2557,489,732,1010,1070,192,0,278,0
124,107,212,173,765,205,172,116,509,358
125,1874,1147,1573,2557,1296,989,1242,850,343
126,792,2023,1429,556,1136,848,913,1089,2307
127,2265,3575,4391,35030,47122,29003,6739,3069,2982
128,58,154,301,516,585,127,207,553,0
129,8301,12828,17085,10646,13278,6624,14340,19173,19512
130,651,389,123,249,287,221,169,388,347
131,58,47,79,36,78,43,374,243,411
132,278,561,766,334,432,206,225,491,398
133,100,200,262,161,0,49,55,138,207
134,215,1176,988,814,1174,886,727,941,1042
135,345,591,1123,1031,408,681,460,237,0
136,596,380,102,356,437,119,0,175,51
137,1591,638,572,1294,1034,880,1319,1522,1316
138,1714,1953,1557,2772,1501,1410,236,1083,710
139,2085,4497,1798,3542,2681,1083,1117,955,681
140,511,714,1406,1244,1021,646,400,771,711
141,0,142,172,314,691,340,470,1283,659
142,351,200,270,233,331,0,135,462,142
143,530,512,278,446,102,0,0,139,186
144,139,194,389,602,778,529,414,362,253
145,156,327,858,400,189,58,58,417,294
146,8701,10009,10308,33538,16576,23839,6419,20382,11332
147,108,261,476,352,1113,364,290,558,503
148,632,598,408,1701,862,511,613,2957,0
149,890,2086,2443,1962,631,504,1891,4322,2428
150,2076,3199,1467,2879,587,141,94,1585,1412
151,94,61,0,0,0,100,25,25,58
152,389,320,811,1516,886,359,463,1011,459
153,196,145,153,226,416,253,0,0,127
154,767,1023,1222,4256,5665,4707,1308,2086,604
155,144,129,63,14,10,58,56,70,74
156,746,2020,449,2389,1334,2304,293,773,794
157,2576,2027,2158,2075,1493,231,1049,1914,2604
158,100,374,498,759,465,487,202,512,814
159,313,91,291,127,45,96,40,43,167
160,524,360,601,1110,488,390,275,789,193
161,287,144,331,554,529,144,84,340,157
162,266,81,369,980,1164,270,215,78,114
163,3355,3649,3011,2985,3506,2151,3321,2056,1081
164,1292,1326,2415,2276,4922,4215,1075,1646,844
165,178,58,274,216,102,390,98,61,255
166,246,2924,4134,3981,2522,2347,2246,1516,217
167,142,302,475,516,374,99,353,685,310
168,453,359,219,520,694,424,984,1285,255
169,654,58,416,509,1574,892,0,586,876
170,535,793,939,1363,1394,437,672,636,580
171,187,785,800,1701,1081,966,1049,1528,655
172,47,101,377,1312,613,101,268,0,123
173,1273,1027,1759,3621,6243,4750,1530,1888,932
174,0,97,445,47,363,0,207,1014,513
175,769,1553,2578,3867,2723,3353,1207,1590,1062
176,48,326,0,187,0,0,172,1738,563
177,1011,2290,1644,1914,771,669,122,338,578
178,40,0,633,2689,1796,2837,350,751,721
179,173,138,439,801,243,0,0,32,196
180,513,221,648,3468,2828,932,513,1603,1054
181,502,1026,2411,4091,3211,3151,2419,2770,1629
182,173,142,270,1655,1148,712,989,3167,1586
183,79,246,1571,1677,2100,2892,211,98,239
184,116,286,418,1130,554,304,218,278,305
185,300,216,72,286,326,116,347,311,328
186,1617,785,2720,5499,6815,1627,1236,1946,1535
187,830,1042,886,998,1008,0,0,72,0
188,80,147,104,140,321,82,300,176,81
189,746,795,1717,1746,3023,2510,1259,2932,1864
190,1273,1542,1024,2274,2711,1303,1661,2074,1322
191,514,609,2917,1291,831,470,923,1876,1196
192,445,1352,1201,2364,6980,9295,2347,3341,2818
193,0,131,388,449,217,0,58,91,0
194,273,0,97,193,805,585,704,0,230
195,432,900,2766,5094,2909,1856,833,609,411
196,75,198,996,663,1664,1119,710,745,480
197,50,36,62,36,135,0,36,29,1104
198,316,1034,1029,2057,1218,908,591,1784,547
199,115,172,146,344,787,743,1155,1198,659
200,0,81,557,1218,606,349,86,175,97
201,122,1173,2347,4288,3441,3478,1075,1375,245
202,475,662,676,1123,909,984,726,233,402
203,106,181,440,621,1106,420,400,817,247
204,1371,5524,5769,23844,38937,31233,0,0,3854
205,475,2677,3470,4786,1814,966,55,32,70
206,2902,2406,1878,3022,6701,4130,1277,568,25
207,98,189,527,1714,852,707,506,1879,905
208,596,894,0,243,473,165,667,106,200
209,570,350,1578,6246,2697,1613,741,943,605
210,3,11,54,247,125,0,0,8,53
211,496,505,556,1465,796,792,770,890,799
212,101,108,78,133,0,114,14,91,73
213,274,471,524,366,674,494,120,120,226
214,54,129,16,79,95,282,167,269,175
215,310,358,623,468,634,134,64,392,489
216,242,383,1183,3078,211,47,70,108,372
217,47,139,144,125,130,91,54,161,149
218,29,64,320,381,21,29,0,0,0
219,125,285,960,609,460,332,112,342,202
220,947,2888,1306,1914,864,617,560,4085,1155
221,0,54,0,0,54,0,0,284,463
222,214,320,430,235,259,71,208,205,252
223,536,803,1020,1138,1325,710,299,666,597
224,540,934,1012,1154,809,97,231,588,359
225,25,0,90,230,132,75,76,47,0
226,321,462,687,462,141,290,812,1896,272
227,586,679,1069,920,1141,827,2813,2953,1179
228,106,355,1193,1694,864,404,235,36,18
229,215,325,946,2733,2015,754,388,465,679
230,98,193,82,502,452,210,238,252,164
231,94,47,18,0,7,0,0,119,7
232,155,206,214,199,52,205,105,217,29
233,841,550,754,579,453,230,372,525,210
234,189,168,98,0,0,0,189,51,72
235,209,0,243,315,681,1015,598,601,949
236,511,327,8623,10942,8989,10135,3717,3555,655
237,97,94,32,403,414,79,358,278,1097
238,278,223,544,377,298,240,336,578,621
239,788,570,438,1349,1087,217,966,452,256
240,859,2382,3203,1214,244,461,250,1145,264
241,84,161,255,872,1619,347,333,1008,564
242,138,904,1131,932,1584,406,116,468,763
243,3291,6232,4473,4190,4848,937,1523,2130,1739
244,437,320,891,961,356,170,728,791,770
245,608,401,406,544,591,138,320,976,620
246,321,676,705,2613,2135,889,217,422,786
247,1253,527,2123,1887,3113,1310,1519,1670,506
248,331,498,701,1040,1233,146,172,839,283
249,382,1105,2407,1497,822,310,388,1099,1153
250,93,353,335,460,1004,1044,186,673,94
251,247,0,65,1086,516,263,388,1980,2885
252,102,244,108,937,1996,4161,1688,866,269
253,491,673,670,1689,1105,270,623,155,205
254,187,191,182,317,186,146,192,69,62
255,1241,505,169,756,820,888,317,924,942
256,705,860,715,1904,295,1094,374,687,647
257,795,1156,1333,2212,2309,1878,1022,1215,829
258,441,583,1455,2047,1561,327,403,1018,925
259,361,227,161,274,172,238,274,366,232
260,102,111,119,301,84,364,119,139,58
261,378,789,566,757,1225,900,1444,1021,637
262,49,25,49,29,65,29,94,0,0
263,1167,1322,2056,1927,1381,1280,1570,1524,696
264,792,1383,699,1033,742,87,1044,1744,543
265,313,125,98,379,450,98,167,334,98
266,0,0,154,156,42,171,0,0,36
267,217,537,924,439,911,133,102,555,615
268,996,1114,1916,1868,1040,210,85,207,356
269,315,512,174,200,394,1152,497,2034,1575
270,20,510,1241,2544,1858,832,200,150,362
271,446,278,120,768,310,113,176,72,69
272,1168,1398,1663,2841,1113,62,98,143,90
273,243,424,749,2203,1226,1301,0,300,446
274,1303,1439,2158,3224,1023,42,279,731,519
275,1810,1119,1268,3097,4445,985,516,1263,1006
276,1451,2247,4018,5630,5335,4862,3173,4316,3492
277,54,160,211,2335,1396,226,175,353,483
278,13405,13908,9514,12360,6469,7063,10518,11190,3788
279,516,1807,1495,1372,569,0,910,3129,1872
280,98,171,339,304,265,226,391,597,293
281,576,296,731,3950,2756,1449,725,859,879
282,370,607,959,523,826,203,801,301,406
283,0,186,467,301,295,448,61,0,280
284,1059,1317,537,1011,1803,1615,694,69,146
285,116,135,1147,1187,87,65,98,245,693
286,46,0,371,732,346,193,87,700,276
287,1539,4332,5486,4130,2445,769,1709,5437,2114
288,152,203,752,821,1167,1891,130,61,221
289,0,197,146,267,248,332,259,183,230
290,436,642,1284,1034,1227,1471,807,629,417
291,1530,1592,2314,873,1186,533,500,2779,5280
292,50,448,460,651,977,243,243,446,381
293,1388,2206,1342,1072,865,393,324,535,497
294,269,353,569,742,829,570,419,348,249
295,2291,2514,2040,4789,6487,3919,1422,2157,1268
296,431,970,1565,2319,1157,1015,938,1362,1352
297,798,314,263,669,765,405,504,1730,918
298,65,319,1483,7137,3484,2828,2409,3393,494
299,32,173,100,56,109,0,0,35,11
300,977,1712,785,1270,951,911,562,589,550
301,0,182,230,2007,486,819,689,175,138
302,39,203,192,915,237,160,283,310,363
303,283,656,677,1033,938,490,919,524,529
304,119,609,439,1168,429,414,709,1080,668
305,726,403,519,378,380,0,36,440,440
306,21,244,233,828,222,54,222,219,0
307,65,451,352,628,971,545,207,47,232
308,181,197,900,225,159,135,0,62,0
309,35,553,1020,651,278,478,598,365,654
310,898,1184,1078,1501,1424,2192,865,1429,385
311,163,275,249,233,287,412,318,380,174
312,5007,1172,1148,15818,3383,815,3643,6403,4061
313,66,0,168,72,68,0,156,302,759
314,273,631,363,370,680,527,442,460,369
315,72,491,348,107,358,172,46,39,38
316,861,1806,1854,2188,824,1058,998,2991,1119
317,0,18,100,135,17,18,67,21,166
318,897,481,678,1647,1935,723,863,762,332
319,262,156,357,164,175,240,258,167,189
320,0,58,211,259,1122,1780,566,1163,153
321,67,145,0,59,0,0,0,156,331
322,615,827,744,876,648,398,108,205,171
323,61,36,21,193,200,69,108,128,120
324,151,3332,425,541,317,825,435,576,157
325,109,0,743,1428,1198,1926,335,806,270
326,620,775,1809,1944,1004,0,61,176,208
327,588,3451,514,8175,3307,4337,4336,1929,2119
328,454,1179,1954,2556,2227,462,438,601,325
329,183,257,0,438,703,635,456,189,267
330,182,51,233,1144,2304,91,762,1023,342
331,365,396,155,307,594,84,220,155,238
332,664,2091,1760,2711,3743,766,766,2482,1194
333,2961,3636,5840,12835,7671,5812,4308,5994,2853
334,3451,2734,1929,2139,1459,1315,1010,994,779
335,0,695,761,913,840,333,547,308,580
336,1105,1977,2923,7073,14709,9904,2203,3091,2072
337,286,480,988,908,299,193,401,586,1085
338,0,36,25,38,0,129,222,205,176
339,263,324,419,1322,1730,139,73,551,175
340,115,108,32,247,378,153,62,166,3
341,157,118,544,512,518,149,86,82,246
342,89,103,156,82,64,0,0,36,64
343,222,424,469,645,592,662,547,817,649
344,176,0,98,0,25,147,74,348,67
345,284,434,466,851,505,57,204,384,185
346,359,725,511,487,260,39,21,397,399
347,641,1588,1961,1865,544,434,550,822,911
348,599,502,315,1672,1188,148,359,1290,301
349,35,347,579,377,550,149,689,680,548
350,4929,8921,3398,98,0,1036,5188,6712,4222
351,143,2654,1922,6474,3985,475,766,500,1374
352,15032,15338,9205,5700,1917,0,220,12834,5975
353,498,353,286,277,531,261,527,807,390
354,384,432,1111,1530,1301,636,434,1899,351
355,25,77,0,176,158,191,38,199,0
356,142,232,551,337,457,246,311,699,377
357,17,0,78,260,74,40,104,0,62
358,0,25,25,0,0,0,76,93,98
359,29,138,96,292,240,257,100,336,34
360,0,119,203,661,263,76,0,108,552
361,58,321,995,1248,248,258,25,58,28
362,5149,4007,4815,9186,10009,8881,3899,11285,5513
363,215,1299,2378,3495,1933,1529,1634,1702,353
364,277,0,800,3859,3103,613,780,349,213
365,57,50,0,86,76,137,79,28,79
366,27,126,166,488,598,322,183,233,273
367,1716,2298,1988,1236,108,0,548,1548,2656
368,41,35,101,226,109,36,27,11,25
369,179,186,0,161,1015,579,342,1325,3229
370,203,611,420,1345,769,955,735,1198,983
371,571,1205,1075,2660,2460,1493,763,2114,3694
372,170,460,293,630,871,460,591,270,106
373,0,86,43,87,35,0,36,99,49
374,916,462,377,1449,749,126,1445,788,562
375,0,0,0,0,0,0,0,89,0
376,1197,1131,2161,4230,5710,1053,185,1061,1052
377,348,142,587,376,763,209,1039,712,464
378,223,142,0,155,0,265,644,598,109
379,732,415,1159,1281,821,571,1316,2178,69
380,309,0,264,178,353,566,0,286,1126
381,220,187,243,1290,609,80,215,296,255
382,1890,1636,1817,2071,1614,850,364,780,76
383,1509,1030,1466,1368,1425,422,2138,1860,718
384,858,1448,4604,11587,7970,3917,898,1246,898
385,0,127,324,2450,1814,2204,566,691,581
386,202,238,240,84,131,116,100,180,305
387,0,0,641,634,226,354,0,0,0
388,406,502,795,2031,1907,1296,547,786,297
389,32,858,748,706,293,219,299,171,255
390,469,477,465,770,650,639,157,299,536
391,1467,1109,1776,1581,1472,900,1496,2333,1546
392,0,811,164,1160,1169,836,183,29,36
393,189,246,294,678,578,396,167,192,130
394,261,971,1841,1082,1126,733,354,456,350
395,436,685,711,844,661,423,242,262,156
396,36,352,381,367,1288,1062,93,411,249
397,129,376,453,1154,1439,1228,458,304,225
398,0,99,393,360,50,34,130,176,105
399,660,1410,589,366,219,50,360,1110,432
400,24,46,81,218,0,0,0,106,69
401,142,323,846,1793,1164,615,307,131,164
402,1908,1585,2624,3217,2659,750,137,353,104
403,71,212,112,63,39,0,0,34,64
404,39,126,1172,3013,2976,2496,365,422,1427
405,648,401,722,2765,698,1315,323,1137,543
406,363,549,604,535,336,289,889,1389,730
407,408,410,1283,3951,2127,901,0,36,371
408,98,48,165,407,225,331,154,453,108
409,322,257,151,0,63,52,91,148,148
410,1082,700,2268,3016,1843,806,660,379,232
411,342,145,72,120,72,160,145,367,145
412,94,304,813,1213,1007,96,352,2579,1349
413,50,253,706,1432,924,697,109,0,0
414,219,0,834,4153,1617,1313,297,0,0
415,423,215,236,284,716,298,248,216,155
416,123,116,0,39,77,0,78,104,71
417,802,1229,1384,4417,5851,5505,1456,3980,1993
418,165,469,294,3007,2091,3002,2163,5075,1562
419,1550,2798,2069,2646,3620,1401,1737,2853,2195
420,178,43,30,469,36,0,0,94,93
421,21,196,867,2015,805,563,389,657,372
422,58,292,1556,2752,1944,1684,350,349,341
423,440,145,36,94,0,0,87,222,61
424,159,92,224,141,361,396,32,206,69
425,0,345,1843,3892,1753,1217,365,537,0
426,122,432,2037,2706,1470,1581,630,527,695
427,983,614,387,2047,3596,3707,1733,2993,1533
428,1042,1306,1696,2721,1950,1143,2878,4543,1162
429,29,0,661,930,370,0,469,1060,359
430,0,42,444,666,403,319,232,266,412
431,65,65,214,241,131,61,18,0,0
432,3,40,30,50,70,90,113,88,70
433,359,459,931,3390,4540,1833,1266,1799,1013
434,0,10,336,165,32,0,10,21,9
435,79,37,331,1246,322,0,131,90,39
436,651,4301,5122,5234,3915,2144,3787,4241,1205
437,381,781,1709,4450,2564,1316,1035,686,847
438,898,419,1005,656,405,154,51,782,443
439,228,217,83,348,459,98,52,72,213
440,501,830,221,506,380,516,268,751,373
441,113,172,417,775,405,192,211,235,171
442,112,398,366,1557,1365,175,151,356,137
443,10706,14680,14223,7805,6607,5917,5550,9883,4848
444,433,974,614,840,452,152,338,873,599
445,281,420,653,572,291,100,378,311,163
446,279,229,243,134,142,0,0,138,0
447,256,313,203,321,355,120,129,0,59
448,78,148,258,217,93,68,162,137,73
449,877,726,1105,2224,1919,1004,1218,386,1559
450,212,292,212,160,278,0,391,463,2446
451,262,455,968,1675,833,451,2428,1789,490
452,144,902,1318,1316,638,701,791,2029,2345
453,325,745,1853,1888,1512,1306,880,1406,1287
454,412,660,1020,1322,1399,1256,627,387,254
455,530,705,587,1110,692,98,885,998,1013
456,98,237,1097,839,604,150,153,146,854
457,80,208,76,580,32,226,112,910,447
458,993,660,2321,2367,1993,887,697,394,419
459,2848,2168,808,9354,4435,8478,12503,3164,0
460,772,770,1673,2894,1369,1421,387,1295,339
461,174,180,181,276,363,243,283,628,657
462,0,465,2323,8311,7303,13409,7002,5655,2504
463,105,210,319,343,644,190,441,372,948
464,178,94,394,2709,3867,674,511,502,1085
465,1086,1018,1672,2069,930,402,170,527,326
466,271,136,400,1533,2179,2122,146,108,50
467,0,54,43,379,146,0,0,0,0
468,282,100,282,1887,224,170,112,0,0
469,114,74,80,128,97,45,83,225,50
470,1731,2948,2434,4986,4417,2410,1896,3986,2252
471,721,809,1920,2791,1361,1111,5962,4858,499
472,558,3797,19364,29558,592,483,429,658,368
473,307,557,1009,1292,527,449,187,101,146
474,404,48,111,207,132,62,97,325,164
475,57,261,145,202,232,154,0,0,45
476,43,14,135,131,401,229,69,0,18
477,12740,10405,13243,20605,20713,7604,10240,17900,1168
478,28,0,145,107,87,222,112,29,0
479,183,187,97,157,114,76,232,194,118
480,1885,350,1920,1732,4252,5605,387,398,222
481,393,684,414,1710,1499,650,449,368,201
482,0,0,123,340,623,556,935,933,545
483,68,60,376,551,261,96,272,243,398
484,69,522,274,743,2137,540,146,949,1584
485,112,441,58,401,105,219,547,954,378
486,159,79,0,22,143,239,206,1833,584
487,902,1409,1261,1718,693,204,58,1626,2572
488,753,2727,4567,3793,1887,715,729,1264,567
489,259,283,463,579,247,110,98,152,143
490,909,448,2040,1793,1128,245,273,607,256
491,1167,2313,1478,1792,718,125,126,229,343
492,47,406,913,1248,660,558,44,47,50
493,533,796,1702,5888,3650,2906,2183,1350,1039
494,15,22,220,118,247,137,73,102,157
495,1831,1192,2096,1539,745,653,239,497,250
496,163,254,336,212,729,135,490,395,218
497,187,48,562,1023,150,525,334,141,152
498,0,32,134,253,29,36,58,137,185
499,57,51,107,86,0,0,0,43,0
500,246,433,267,318,748,616,336,765,560
501,21,83,0,141,106,32,29,0,29
502,0,0,630,5378,6117,2688,2914,1658,1687
503,172,58,198,53,61,174,116,47,0
504,233,191,978,1943,544,317,250,281,118
505,153,503,4839,11861,5511,5287,916,923,165
506,2794,2621,2652,8483,4927,3700,2172,4473,2725
507,261,744,1853,1876,1405,945,1244,1439,628
508,442,348,620,1410,397,423,1602,1349,222
509,0,144,195,110,139,58,190,250,137
510,1405,938,886,1446,443,259,93,1599,856
511,36,445,300,307,794,193,349,781,97
512,334,0,423,582,284,418,381,495,128
513,276,119,69,64,0,0,200,185,61
514,448,1390,3418,4530,754,0,628,2005,495
515,39,50,111,299,328,239,0,181,167
516,523,292,1144,2456,524,86,290,286,133
517,173,643,529,1264,471,280,909,1161,386
518,339,64,295,429,302,50,103,199,204
519,1247,1526,844,518,1339,257,674,895,1289
520,707,378,722,2053,2433,1748,1192,2000,1533
521,537,620,890,705,125,79,36,32,104
522,155,304,772,6370,2986,2502,550,1791,827
523,93,82,210,312,310,139,68,50,171
524,181,229,357,217,344,10,102,174,178
525,0,110,294,458,450,140,38,177,243
526,1187,1693,854,910,374,214,567,1236,622
527,291,550,1110,1518,1515,1106,724,670,508
528,345,662,721,2530,4687,4487,848,2790,1594
529,395,504,366,517,648,733,0,183,59
530,355,183,1072,260,106,0,110,0,0
531,41,21,111,336,93,25,92,64,95
532,28,128,1185,2289,1400,348,501,466,208
533,269,189,130,629,313,351,283,204,168
534,119,25,108,133,270,356,183,529,612
535,643,760,1477,2459,1237,1182,840,480,838
536,14,52,165,501,149,177,263,0,79
537,121,359,502,3783,7016,3510,482,1240,669
538,1370,2120,7044,11399,2762,1256,1435,2761,1296
539,95,49,165,276,162,74,69,242,298
540,467,1133,1754,3746,2329,2143,1331,853,1080
541,34,206,751,2199,1255,151,180,566,341
542,123,1333,781,5260,7570,4463,694,842,215
543,1349,1606,2353,2717,2361,1283,1263,1825,1389
544,658,1850,4414,13443,6337,2945,2811,3946,1062
545,394,391,253,169,2987,3930,2576,2782,0
546,0,229,124,677,658,147,306,469,272
547,67,38,62,236,419,0,0,53,25
548,54,0,0,0,13,13,64,13,0
549,169,308,456,3462,1970,1205,151,119,213
550,253,200,268,698,58,0,101,523,619
551,199,307,238,153,72,346,207,748,1710
552,0,0,203,318,50,115,30,94,63
553,140,260,597,779,453,310,108,156,102
554,1374,1931,1522,890,1986,1726,1507,2259,1210
555,0,88,310,444,326,293,256,294,258
556,720,2117,4048,3560,2576,286,1175,1215,1506
557,86,272,248,449,183,89,0,90,85
558,669,575,1138,1842,670,404,445,417,263
559,4337,3613,4101,9624,3705,3493,3753,4145,3620
560,312,36,0,813,1518,343,168,367,61
561,4660,4463,4405,3447,2546,1844,2218,3175,1257
562,370,590,792,892,289,152,293,273,281
563,44,65,22,0,27,0,44,98,0
564,2174,5086,4967,11289,3642,3842,3281,2653,3720
565,393,356,194,709,464,178,47,47,159
566,87,305,400,296,414,158,283,304,91
567,56,0,0,47,10,0,54,0,0
568,0,32,101,270,100,72,0,18,36
569,0,310,274,437,554,0,393,421,156
570,133,83,299,400,323,25,107,21,112
571,416,986,818,613,1348,896,474,1146,402
572,120,536,574,499,936,210,112,219,155
573,436,299,485,414,306,61,329,545,246
574,0,263,927,1194,651,47,0,127,69
575,198,227,332,803,225,130,233,254,176
576,198,529,0,305,635,284,233,319,263
577,996,1525,1554,1247,381,258,510,693,395
578,2487,815,537,1474,1484,330,1095,4214,2301
579,2442,3143,2721,2134,944,674,1134,2542,3048
580,254,404,968,1219,396,218,156,412,1041
581,369,476,69,267,365,243,153,804,0
582,392,188,432,800,369,144,176,133,72
583,307,330,320,179,103,100,125,225,100
584,1518,2305,1533,751,387,127,123,476,451
585,308,922,747,1768,1401,1025,2198,1983,1598
586,1094,383,970,2024,1621,1033,825,1436,680
587,1107,1242,4106,9095,9947,3967,2548,3501,1549
588,142,411,412,1306,1221,691,142,819,278
589,757,1208,950,2470,1867,843,1136,2776,1563
590,71,72,174,0,189,1275,1282,1849,887
591,3555,2812,2700,3734,1070,748,1600,2186,3392
592,179,54,29,32,194,43,59,12,173
593,155,538,379,201,237,245,437,449,430
594,735,1138,896,960,2047,418,34,1563,6274
595,673,1815,6929,16066,9758,8127,3311,4419,2899
596,55,338,885,1210,700,839,323,903,238
597,96,448,289,303,344,89,32,167,208
598,74,181,167,95,243,48,161,97,36
599,0,82,334,200,305,459,0,324,381
600,562,2594,1784,1183,1051,40,342,514,784
601,124,97,702,1121,320,246,14,0,72
602,977,1184,1363,2066,1334,903,2189,1225,623
603,177,71,10,83,174,0,39,61,43
604,527,604,959,1167,1500,944,1140,1506,762
605,144,191,292,477,286,423,180,650,346
606,369,1727,2692,313,245,115,68,470,464
607,91,438,0,431,156,32,29,65,151
608,168,449,165,615,162,294,250,214,100
609,172,117,0,124,0,387,0,236,356
610,87,0,225,90,97,159,119,132,50
611,97,281,212,208,300,151,196,475,146
612,73,109,1540,12415,5353,3620,564,519,21
613,275,1481,1202,765,102,0,413,1464,591
614,68,526,2868,5313,3744,2391,533,225,618
615,1647,298,261,187,247,281,185,309,403
616,0,60,0,60,138,69,138,61,0
617,0,32,388,506,175,283,299,255,349
618,0,302,849,861,691,765,1835,1067,899
619,0,1712,1125,7884,2640,875,434,1021,550
620,274,298,148,544,1016,421,108,288,407
621,134,72,21,29,28,25,158,312,412
