,0,1,2,3,4,5,6,7,8
63,10,5,9,54,26,8,6,29,33
64,5,3,2,0,3,0,0,2,3
65,7,8,5,5,1,7,4,0,3
66,20,37,10,17,13,4,4,10,8
67,7,6,9,30,24,19,8,15,5
68,1,3,3,5,146,7,14,21,14
69,9,19,34,82,36,23,56,117,88
70,10,22,22,24,15,6,13,24,16
71,120,92,102,92,52,54,113,95,112
72,5,10,4,13,8,3,38,61,50
73,3,2,1,2,1,1,0,0,3
74,41,35,44,95,54,36,19,46,47
75,22,23,33,16,18,0,4,19,11
76,7,5,3,4,4,1,4,6,6
77,33,51,84,94,100,39,116,241,114
78,2,6,10,16,6,13,5,12,22
79,40,21,35,46,20,11,31,35,27
80,2,2,1,5,15,5,8,19,16
81,25,54,95,151,49,14,38,30,24
82,5,15,41,75,42,29,17,10,17
83,9,28,15,16,16,16,32,91,35
84,66,77,83,107,90,105,105,146,89
85,11,18,23,98,41,15,17,12,12
86,1,2,1,25,8,8,1,1,1
87,0,7,18,26,9,1,4,1,1
88,12,17,24,35,17,34,25,19,25
89,19,36,56,53,28,30,51,26,34
90,5,2,13,16,7,11,8,7,12
91,0,3,3,10,11,12,9,9,3
92,37,54,30,35,25,28,45,79,57
93,3,2,11,21,20,6,12,37,17
94,16,25,27,76,35,25,59,40,11
95,56,89,170,98,141,105,182,232,137
96,5,5,9,9,8,6,6,6,3
97,2,3,19,35,14,9,5,8,3
98,2,0,3,4,1,5,1,0,0
99,9,11,9,10,15,6,1,8,2
100,10,3,12,16,25,3,1,7,10
101,3,3,15,38,50,69,17,28,35
102,19,14,25,15,10,4,13,17,16
103,1,3,3,1,2,0,1,0,0
104,11,30,42,71,29,8,7,19,10
105,18,29,64,63,25,14,2,6,22
106,6,0,0,10,6,6,0,2,2
107,39,11,1,6,4,4,7,13,11
108,1,12,23,24,16,11,9,9,12
109,0,1,7,10,8,2,3,5,4
110,8,7,0,2,5,12,21,51,48
111,16,9,8,12,9,2,3,11,4
112,6,10,8,10,6,6,0,5,16
113,6,15,17,48,12,9,15,7,5
114,3,1,5,3,2,1,1,2,2
115,13,19,25,31,33,35,42,43,35
116,7,3,26,10,0,0,2,1,7
117,5,7,18,4,6,0,5,11,8
118,7,7,26,25,6,2,5,14,8
119,0,2,0,1,11,0,0,4,15
120,9,8,13,14,3,2,35,27,19
121,18,18,23,10,9,4,10,20,13
122,0,3,21,44,21,27,7,13,1
123,26,4,5,6,6,1,0,2,0
124,6,12,9,38,8,6,2,20,15
125,25,13,8,14,7,5,7,5,3
126,18,22,32,12,24,15,20,23,19
127,5,4,7,43,54,35,12,7,6
128,1,3,5,8,9,2,3,8,0
129,97,150,195,132,143,73,152,229,240
130,13,12,4,6,7,4,5,10,7
131,3,1,3,1,3,1,8,6,12
132,5,12,18,7,8,5,5,11,8
133,2,3,2,2,0,1,1,2,3
134,2,12,9,8,11,10,7,8,9
135,8,13,22,13,5,13,8,3,0
136,19,7,1,5,7,3,0,3,1
137,16,6,5,11,10,8,14,15,18
138,26,29,20,33,14,16,4,16,12
139,11,14,2,10,7,3,6,6,3
140,16,16,34,33,25,16,10,20,19
141,0,3,4,7,14,10,14,41,10
142,2,2,3,4,2,0,1,4,1
143,10,8,5,6,1,0,0,2,3
144,4,4,11,18,22,14,12,11,8
145,3,6,14,7,3,1,1,7,5
146,22,26,23,74,30,44,13,43,28
147,2,4,7,5,23,7,11,22,22
148,21,5,4,16,8,5,5,42,0
149,12,28,35,25,8,8,27,62,38
150,45,69,35,70,12,3,2,38,41
151,4,2,0,0,0,6,2,2,2
152,6,6,14,26,14,6,7,17,9
153,4,2,2,2,4,1,0,0,2
154,7,10,14,28,29,22,12,19,5
155,13,9,4,1,1,29,17,27,8
156,5,14,4,14,10,12,1,5,5
157,55,42,46,52,42,6,24,46,65
158,4,13,17,25,17,16,6,16,27
159,8,2,7,3,2,2,1,1,4
160,19,13,18,32,16,14,7,23,6
161,9,7,13,17,25,8,4,16,9
162,11,3,8,20,21,6,8,3,5
163,84,86,66,61,70,44,70,49,27
164,20,18,30,27,49,46,16,23,13
165,2,1,2,1,1,4,1,1,3
166,9,75,93,93,50,52,54,35,6
167,7,17,25,27,20,5,19,36,16
168,15,17,8,17,17,15,24,17,10
169,13,1,5,8,23,12,0,12,20
170,32,59,83,110,148,43,54,55,53
171,14,17,27,65,34,21,30,48,30
172,2,2,9,29,15,2,6,0,4
173,18,15,23,37,59,44,21,28,13
174,0,2,8,1,7,0,1,5,2
175,14,27,42,65,44,48,20,25,15
176,1,6,0,3,0,0,3,32,11
177,21,55,39,45,17,15,3,8,13
178,1,0,11,40,24,31,4,14,14
179,2,2,8,18,5,0,0,1,6
180,15,8,14,72,48,19,12,47,37
181,10,19,40,57,47,54,41,49,30
182,4,2,5,31,21,10,19,62,36
183,2,5,19,20,28,29,2,4,6
184,3,6,8,18,8,4,4,5,5
185,21,11,4,19,13,4,5,27,19
186,44,20,34,51,70,14,13,25,18
187,11,14,11,14,11,0,0,1,0
188,10,16,11,14,21,9,36,20,8
189,6,8,13,20,20,18,17,41,41
190,42,46,33,68,83,37,46,54,42
191,11,14,46,29,20,11,20,41,28
192,7,13,12,26,62,73,21,35,33
193,0,2,4,8,4,0,1,4,0
194,2,0,1,2,5,4,6,0,2
195,11,21,49,93,52,37,16,13,10
196,2,6,16,16,39,25,19,22,14
197,1,2,4,2,9,0,1,2,12
198,5,16,13,21,14,6,9,21,7
199,9,12,7,23,31,42,79,72,42
200,0,3,19,39,18,10,5,8,5
201,3,19,32,66,51,48,18,23,4
202,6,9,8,9,6,10,6,3,5
203,2,5,6,8,18,4,6,17,7
204,1,6,9,20,26,22,0,0,3
205,8,40,49,56,21,13,1,2,5
206,50,51,34,67,129,77,18,8,1
207,2,4,9,29,13,10,8,29,13
208,3,5,0,2,5,2,5,3,3
209,15,10,21,108,46,23,14,20,18
210,1,1,4,28,11,0,0,1,2
211,9,8,9,24,13,13,14,15,15
212,3,5,3,7,0,9,2,9,7
213,12,24,26,8,22,11,2,2,4
214,2,4,1,3,6,8,4,4,2
215,9,12,24,18,25,5,2,12,15
216,29,21,31,66,11,2,6,10,25
217,4,9,8,8,7,3,5,9,6
218,1,4,21,26,1,1,0,0,0
219,4,9,28,18,11,9,3,10,6
220,14,45,21,35,18,9,8,44,18
221,0,2,0,0,1,0,0,10,17
222,9,19,25,14,17,4,16,18,13
223,15,33,35,41,44,22,10,21,23
224,18,31,31,35,21,3,7,18,10
225,1,0,3,4,2,2,2,1,0
226,7,6,6,6,5,4,15,23,4
227,70,85,115,88,93,76,343,340,142
228,4,12,43,61,33,14,11,3,2
229,10,16,91,156,145,39,18,35,56
230,5,9,4,23,21,10,11,12,8
231,3,2,3,0,1,0,0,4,1
232,5,7,7,9,2,8,4,8,1
233,18,10,17,17,9,5,9,12,5
234,3,2,1,0,0,0,3,1,1
235,5,0,5,6,14,21,12,13,24
236,1,1,25,37,28,38,15,15,7
237,2,2,1,14,14,3,12,7,25
238,22,22,37,20,16,17,29,51,53
239,39,26,20,47,44,9,39,20,13
240,32,84,107,39,8,16,9,40,10
241,1,2,3,10,15,3,3,9,5
242,3,21,26,19,26,8,2,11,19
243,79,132,91,89,113,22,36,53,39
244,25,19,41,42,25,11,41,50,43
245,9,5,5,7,7,2,4,13,9
246,10,18,21,62,49,21,5,14,17
247,20,10,38,34,51,19,25,27,8
248,7,14,22,31,37,6,5,14,5
249,19,60,109,68,36,14,16,45,55
250,2,4,4,5,11,11,2,8,1
251,4,0,1,11,4,2,3,14,21
252,1,3,2,11,18,29,16,9,3
253,11,14,17,20,16,6,11,3,4
254,1,6,6,11,7,6,7,3,1
255,44,18,6,22,24,25,10,29,32
256,12,13,9,22,4,9,7,12,13
257,26,37,45,57,51,45,22,38,26
258,13,15,27,35,24,6,7,22,23
259,19,14,11,15,9,14,13,20,13
260,4,4,4,9,2,7,4,4,1
261,21,39,19,33,51,34,60,45,38
262,3,1,2,1,2,1,3,0,0
263,32,36,52,52,35,33,37,39,21
264,13,17,13,8,12,2,13,23,10
265,8,3,3,9,11,3,4,9,3
266,0,0,3,3,1,2,0,0,1
267,8,18,24,15,18,3,3,18,20
268,26,26,42,47,20,5,2,5,10
269,7,10,3,4,7,19,7,32,26
270,1,20,32,42,15,6,3,4,7
271,15,12,5,21,8,4,6,2,2
272,25,29,29,45,18,1,2,3,2
273,2,3,5,17,11,9,0,2,3
274,35,29,44,52,19,1,6,16,12
275,52,30,26,91,109,16,11,28,22
276,34,51,92,133,118,88,56,78,62
277,1,2,3,29,18,3,2,5,8
278,232,251,182,308,160,174,254,256,74
279,11,47,31,21,10,0,17,55,34
280,5,9,16,14,13,10,21,32,18
281,21,8,19,90,59,28,17,28,32
282,7,10,16,8,12,3,11,5,7
283,0,2,5,3,3,5,1,0,4
284,16,21,8,14,20,20,9,1,2
285,2,3,16,18,1,1,1,7,19
286,1,0,6,6,4,2,1,10,4
287,37,94,111,101,55,15,40,132,52
288,3,4,20,21,17,15,2,1,4
289,0,2,1,2,2,4,2,1,2
290,12,16,20,24,33,21,23,17,11
291,39,53,58,17,34,11,15,79,143
292,2,14,15,21,29,7,9,14,13
293,27,41,22,16,15,7,6,10,9
294,12,13,23,30,25,22,12,16,12
295,22,22,19,38,22,22,14,18,10
296,18,33,42,50,34,22,40,49,50
297,10,5,3,9,6,5,6,22,8
298,1,1,11,50,24,19,16,29,4
299,1,16,9,4,10,0,0,3,2
300,33,53,22,33,31,24,16,17,24
301,0,4,8,49,16,21,17,6,4
302,3,5,4,16,7,4,6,9,13
303,22,41,29,51,39,19,39,30,34
304,4,21,14,39,14,14,26,42,26
305,23,12,16,12,11,0,1,12,12
306,1,6,4,12,3,1,4,6,0
307,1,7,6,10,16,9,3,1,4
308,5,5,38,11,5,3,0,1,0
309,1,5,15,18,6,11,12,7,16
310,13,15,19,22,20,28,11,22,6
311,5,8,7,8,8,13,10,13,6
312,44,6,8,75,14,4,17,37,19
313,2,0,4,2,2,0,3,5,12
314,4,9,6,4,7,5,4,6,3
315,2,16,14,4,13,5,2,2,3
316,22,54,49,69,39,36,31,96,42
317,0,3,6,9,3,3,8,3,6
318,7,2,5,11,8,5,2,5,2
319,3,2,4,3,4,6,6,4,3
320,0,1,4,6,19,29,18,22,3
321,1,3,0,1,0,0,0,3,5
322,26,27,26,33,26,14,3,7,4
323,2,1,1,3,4,1,3,2,3
324,6,17,4,14,5,14,7,13,1
325,2,0,11,17,14,18,5,11,5
326,15,16,40,48,23,0,1,6,7
327,5,12,2,30,10,10,11,5,7
328,17,35,49,61,50,12,9,17,8
329,17,21,0,25,42,33,29,17,21
330,4,1,5,20,35,2,17,24,7
331,18,18,6,12,18,3,8,6,9
332,7,23,22,25,31,7,12,26,13
333,7,16,22,51,36,28,22,28,13
334,114,88,57,56,43,38,26,27,21
335,0,16,16,19,17,7,12,6,15
336,13,28,37,69,106,66,21,30,23
337,10,13,22,21,8,4,9,15,29
338,0,2,3,3,0,3,13,10,9
339,3,4,3,12,15,1,1,5,1
340,8,6,2,7,15,8,4,8,1
341,7,4,18,15,15,3,2,2,6
342,5,2,4,2,2,0,0,1,2
343,6,7,22,13,14,12,13,22,17
344,9,0,3,0,1,6,5,11,4
345,12,14,15,24,17,3,8,15,7
346,17,61,46,37,23,2,1,34,25
347,10,21,24,21,5,5,6,9,13
348,21,15,9,53,26,3,11,41,9
349,2,12,30,19,21,8,35,36,26
350,44,82,36,1,0,10,45,62,41
351,1,15,27,41,8,7,16,9,23
352,298,290,183,116,40,0,5,268,129
353,7,4,5,3,7,3,8,12,7
354,8,11,19,26,24,15,8,34,7
355,1,5,0,32,24,21,8,34,0
356,9,7,15,10,11,7,9,19,11
357,1,0,3,9,4,3,8,0,2
358,0,1,1,0,0,0,2,4,4
359,1,3,2,5,3,6,2,9,1
360,0,8,9,15,4,1,0,2,11
361,2,11,35,36,10,9,1,2,2
362,83,43,49,71,91,63,45,159,83
363,2,16,26,44,20,19,19,18,3
364,3,0,8,28,24,5,8,5,3
365,2,1,0,2,2,3,2,1,2
366,6,10,11,17,14,3,7,7,9
367,36,44,37,19,2,0,11,57,95
368,2,2,4,7,3,1,2,1,1
369,3,2,0,2,14,7,5,15,31
370,6,19,18,47,26,30,26,40,24
371,8,17,16,31,27,19,9,33,65
372,8,12,12,20,16,16,16,13,5
373,0,2,1,2,1,0,1,2,1
374,18,8,7,24,13,2,25,15,12
375,0,0,0,0,0,0,0,2,0
376,33,21,31,63,79,16,3,20,19
377,7,4,12,8,13,5,27,18,14
378,1,1,0,2,0,2,8,4,2
379,13,7,17,20,11,6,11,21,1
380,1,0,1,1,1,2,0,2,5
381,6,5,5,20,11,1,6,6,7
382,72,59,68,76,56,27,13,29,3
383,22,12,14,12,13,4,21,15,7
384,7,11,34,89,57,31,7,10,7
385,0,2,5,37,28,35,13,16,14
386,9,9,10,4,6,4,3,8,14
387,0,0,6,7,2,3,0,0,0
388,14,15,20,37,52,28,13,22,12
389,1,23,34,24,13,1,4,4,5
390,8,7,8,13,11,9,2,5,7
391,38,29,41,38,34,20,38,53,36
392,0,3,2,15,11,4,1,1,1
393,3,5,5,11,9,6,3,3,2
394,8,28,50,29,29,19,9,10,9
395,21,20,17,21,34,11,10,12,8
396,8,19,16,19,37,18,9,45,26
397,16,49,52,62,85,62,30,40,35
398,0,3,12,12,2,1,4,7,3
399,13,27,11,6,3,1,5,18,7
400,2,1,7,11,0,0,0,7,4
401,2,5,9,38,22,11,5,2,4
402,40,34,51,67,55,16,3,6,3
403,4,7,4,2,2,0,0,2,3
404,1,3,20,57,54,44,7,11,35
405,28,13,8,50,12,12,6,17,11
406,8,12,15,13,8,10,24,39,18
407,25,17,26,45,24,10,0,1,9
408,1,1,3,7,3,4,2,8,2
409,6,4,3,0,1,2,2,6,4
410,23,16,34,41,27,12,12,9,12
411,8,6,3,1,3,2,6,8,2
412,9,9,20,24,19,2,7,54,29
413,1,5,15,32,12,8,1,0,0
414,2,0,8,40,15,14,3,0,0
415,29,15,18,19,53,19,18,15,12
416,5,3,0,1,1,0,2,3,2
417,18,19,14,50,52,49,15,43,20
418,2,6,4,33,18,21,16,35,10
419,40,62,49,58,67,23,35,53,50
420,6,2,1,11,1,0,0,4,3
421,1,8,40,102,37,26,30,43,22
422,2,7,35,54,29,23,7,7,8
423,13,4,1,2,0,0,2,5,2
424,4,2,5,3,8,7,1,5,2
425,0,3,16,28,12,10,3,4,0
426,3,6,25,31,17,20,8,8,14
427,13,9,5,24,38,38,26,42,24
428,16,27,32,54,37,20,51,77,23
429,1,0,11,16,6,0,7,19,6
430,0,6,39,65,42,33,24,26,42
431,2,2,6,6,4,3,1,0,0
432,1,8,4,7,10,12,18,14,12
433,11,15,28,60,81,31,30,47,30
434,0,1,9,6,1,0,1,2,1
435,5,4,15,59,11,0,2,3,1
436,9,38,56,64,44,25,43,47,12
437,9,15,23,52,27,10,14,5,18
438,20,7,12,16,7,3,1,12,7
439,6,5,2,9,8,2,2,2,6
440,10,18,5,10,7,7,6,16,9
441,18,20,49,75,33,15,21,25,16
442,2,11,11,46,41,4,4,9,6
443,77,117,87,48,52,42,32,61,35
444,18,37,24,28,18,6,12,17,11
445,10,8,17,20,14,4,31,21,17
446,3,5,3,2,2,0,0,3,0
447,7,5,4,5,7,2,3,0,2
448,8,20,28,20,9,6,13,12,7
449,10,8,12,23,21,10,9,5,17
450,2,2,3,2,3,0,5,6,24
451,17,22,34,47,24,13,65,39,11
452,6,23,34,26,11,11,25,48,69
453,8,16,33,29,19,19,14,24,25
454,39,60,105,107,142,71,56,35,30
455,24,33,27,60,31,5,36,50,52
456,1,3,9,7,4,1,1,1,8
457,1,4,2,9,1,4,2,17,13
458,20,13,40,43,40,16,12,9,11
459,4,3,1,10,5,10,13,5,0
460,10,8,18,29,14,14,4,15,4
461,8,6,6,9,12,7,8,19,21
462,0,1,4,10,11,23,15,10,5
463,2,4,6,8,10,3,7,7,29
464,3,1,5,26,29,5,6,4,10
465,25,19,31,47,16,8,3,12,9
466,6,3,5,18,14,12,1,2,1
467,0,1,2,4,1,0,0,0,0
468,6,2,5,15,4,3,2,0,0
469,5,3,5,17,11,10,3,8,5
470,32,64,46,67,63,32,24,66,37
471,49,52,112,157,66,72,104,64,39
472,42,216,976,1643,26,17,17,32,12
473,9,16,31,44,17,14,5,3,2
474,28,3,7,11,8,3,8,16,10
475,2,7,4,6,4,3,0,0,1
476,2,1,3,3,10,6,1,0,1
477,160,132,153,202,197,71,117,205,14
478,1,0,4,3,3,7,3,1,0
479,8,13,9,12,11,5,16,13,9
480,13,3,3,3,5,7,3,3,2
481,12,22,11,31,23,13,6,13,10
482,0,0,2,4,8,6,8,9,5
483,5,3,20,32,18,5,19,17,23
484,1,8,7,28,70,15,6,30,49
485,2,5,1,4,1,2,6,12,6
486,4,2,0,1,2,4,4,47,13
487,9,13,11,18,6,2,1,15,26
488,15,52,72,59,31,17,17,27,15
489,9,12,18,23,9,4,4,5,6
490,19,10,34,24,18,4,6,13,5
491,25,48,36,43,17,3,3,3,8
492,1,9,20,32,23,20,1,1,1
493,2,6,12,42,25,20,16,11,8
494,1,2,13,7,15,7,5,6,9
495,18,17,29,21,9,7,4,7,2
496,9,9,12,13,34,8,23,20,10
497,4,1,8,14,3,6,6,3,4
498,0,1,4,8,1,1,4,5,6
499,3,3,6,3,0,0,0,1,0
500,5,7,3,3,6,3,5,7,6
501,1,3,0,5,4,1,1,0,1
502,0,0,3,41,38,22,11,7,12
503,9,3,10,3,3,9,6,3,0
504,12,8,21,52,15,6,7,8,6
505,2,7,56,119,49,41,8,9,1
506,28,25,16,72,46,36,22,40,25
507,15,37,85,82,59,37,56,74,42
508,7,6,10,22,8,7,27,22,4
509,0,5,5,4,6,2,7,5,3
510,14,9,8,14,5,2,1,18,10
511,1,9,7,14,14,3,7,14,3
512,5,0,5,8,4,6,5,8,2
513,4,2,1,2,0,0,2,3,1
514,21,41,93,124,16,0,14,45,14
515,2,3,3,10,8,6,0,5,6
516,22,7,34,60,15,4,8,11,6
517,3,11,9,23,9,5,16,22,7
518,16,3,12,18,24,3,8,9,11
519,35,34,17,9,35,7,17,25,37
520,10,7,10,24,27,17,14,24,20
521,17,18,24,22,3,2,1,1,4
522,4,14,16,51,28,17,6,15,19
523,3,3,5,7,7,3,2,1,5
524,13,20,26,16,20,1,7,11,13
525,0,3,7,14,12,4,2,4,6
526,22,24,17,16,6,4,10,20,10
527,32,46,106,122,138,74,72,60,69
528,11,18,19,47,66,48,8,40,28
529,3,5,2,7,4,3,0,1,1
530,3,1,3,2,1,0,1,0,0
531,2,1,4,13,4,1,4,3,5
532,1,4,42,51,34,7,10,14,7
533,6,5,4,15,11,9,6,4,9
534,3,1,3,3,7,9,6,17,23
535,16,14,22,34,21,18,9,8,17
536,1,3,9,18,3,7,5,0,4
537,1,2,3,31,32,20,3,10,9
538,30,43,129,198,47,19,23,43,21
539,10,5,24,48,26,14,9,23,26
540,15,28,39,66,46,39,26,17,29
541,1,4,13,40,16,3,3,11,9
542,2,4,8,22,42,25,8,10,8
543,51,58,83,77,79,51,49,72,58
544,2,3,7,25,22,11,22,9,3
545,3,2,1,1,8,10,6,9,0
546,0,3,1,7,8,2,4,6,5
547,4,2,3,5,6,0,0,2,1
548,3,0,0,0,1,1,5,1,0
549,24,24,16,96,64,21,5,21,26
550,8,7,8,15,2,0,3,16,20
551,3,5,5,2,1,5,3,7,14
552,0,0,17,11,2,5,1,4,3
553,4,8,17,23,12,9,3,4,2
554,12,21,21,9,20,17,14,19,14
555,0,3,6,8,7,4,3,5,6
556,16,43,75,77,52,6,23,27,32
557,3,8,8,14,5,3,0,3,3
558,12,9,19,29,10,6,7,8,5
559,299,287,148,287,166,201,235,300,274
560,6,1,0,10,16,4,2,6,1
561,82,69,64,44,39,32,39,56,21
562,7,14,19,21,6,3,4,4,5
563,4,2,4,0,7,0,11,20,0
564,15,40,46,86,27,24,21,27,31
565,10,6,7,16,11,3,1,1,4
566,6,27,21,23,37,15,23,30,9
567,5,0,0,4,1,0,4,0,0
568,0,1,5,11,3,4,0,1,2
569,0,6,6,8,12,0,7,8,4
570,7,2,9,20,15,1,4,1,9
571,8,24,24,14,19,14,10,28,11
572,4,21,22,14,18,5,3,7,6
573,15,11,13,14,11,2,11,17,13
574,0,4,8,12,7,1,0,4,2
575,11,17,19,21,12,6,17,32,13
576,3,7,0,5,9,4,3,4,5
577,63,115,106,74,18,13,19,24,15
578,54,20,15,26,25,6,17,63,30
579,37,42,38,29,12,9,14,35,48
580,7,12,40,59,15,9,4,16,29
581,5,6,1,2,4,2,3,7,0
582,8,4,10,15,7,3,7,4,2
583,12,13,11,7,4,4,5,9,4
584,38,52,30,14,7,2,3,12,12
585,8,28,22,52,42,26,56,48,40
586,14,5,9,18,19,10,6,16,9
587,35,35,93,172,168,68,53,83,37
588,1,3,3,10,9,5,1,6,2
589,14,22,17,43,32,15,20,49,28
590,1,2,4,0,2,11,16,30,18
591,61,45,42,86,21,15,26,37,58
592,10,3,1,2,3,2,4,1,9
593,8,21,22,9,8,12,16,17,15
594,31,40,29,25,90,11,1,94,243
595,13,24,64,112,64,77,32,38,35
596,2,14,30,52,27,29,12,33,8
597,3,10,6,8,12,5,1,3,5
598,2,5,5,2,6,1,4,2,1
599,0,5,5,2,6,6,0,7,15
600,11,53,32,23,17,1,5,10,16
601,8,5,27,36,10,9,1,0,4
602,101,135,121,213,151,95,239,122,62
603,4,2,1,2,5,0,1,1,2
604,21,28,44,60,75,48,53,76,38
605,4,5,7,12,7,9,5,16,10
606,6,21,37,5,3,1,1,6,7
607,3,15,0,18,7,1,1,2,6
608,3,9,4,12,4,5,6,4,3
609,2,1,0,2,0,4,0,4,6
610,1,0,3,2,2,3,2,3,1
611,4,14,9,14,13,4,8,21,7
612,1,3,29,149,62,42,6,6,2
613,10,45,42,19,4,0,11,40,16
614,2,9,47,97,64,39,9,5,13
615,22,5,6,4,6,6,6,8,11
616,0,1,0,1,2,1,2,1,0
617,0,1,10,12,5,4,5,6,9
618,0,8,29,27,23,24,34,31,25
619,0,6,3,25,9,2,1,5,3
620,7,8,4,12,10,8,2,4,9
621,6,2,1,1,1,1,6,13,17
622,0,0,11,14,7,3,1,1,1
623,5,6,5,10,11,8,1,10,2
624,17,5,14,52,31,20,49,23,10
625,7,5,1,2,1,1,1,0,0
626,38,23,36,67,63,42,16,4,3
627,1,4,17,34,13,7,5,40,24
628,4,10,8,15,3,9,0,12,4
629,4,7,10,7,5,1,7,9,9
630,0,5,4,13,29,15,5,14,2
631,8,3,12,10,4,1,0,19,16
632,14,21,30,88,17,1,8,10,13
633,8,23,29,18,11,8,12,12,9
634,13,7,11,7,8,0,1,10,14
635,43,362,22,118,50,25,5,35,10
636,13,17,11,7,2,3,4,8,11
637,6,20,8,22,5,12,6,10,44
638,1,6,20,21,22,16,9,10,4
639,8,25,29,30,6,3,1,3,7
640,1,3,23,62,39,26,5,9,13
641,6,9,11,19,7,0,2,6,6
642,14,24,16,6,0,6,0,1,7
643,1,1,2,4,1,0,1,8,6
644,12,18,29,63,19,13,35,57,27
645,6,5,14,23,5,4,5,13,10
646,13,28,15,11,4,10,15,27,20
647,6,3,5,2,10,0,4,7,4
648,4,6,26,22,9,4,3,8,3
649,73,55,78,118,38,12,12,13,8
650,6,20,44,109,133,34,1,0,15
651,0,0,10,50,22,4,0,1,3
652,8,6,3,5,1,5,7,6,3
653,1,0,0,17,8,5,11,7,5
654,13,40,142,305,115,0,0,18,21
655,8,50,33,24,7,3,2,1,6
656,64,70,62,43,30,33,154,118,78
657,2,5,12,15,20,13,4,5,1
658,5,9,9,10,4,1,10,9,8
659,21,18,57,110,66,52,20,28,13
660,0,1,0,7,4,2,5,4,1
661,4,17,19,48,25,12,15,13,14
662,2,17,13,13,3,14,10,19,0
663,37,58,89,74,106,65,91,90,75
664,0,0,1,0,3,3,2,1,0
665,6,9,4,1,6,2,2,2,2
666,11,30,26,11,26,17,16,43,21
667,6,24,55,62,32,10,15,30,33
668,8,17,22,39,22,11,25,29,12
669,4,9,19,20,15,17,20,29,7
670,28,22,41,83,52,39,36,28,28
671,13,9,13,2,6,2,4,5,3
672,4,19,33,106,16,5,5,9,2
673,4,4,6,6,6,3,1,5,2
674,24,40,26,25,16,3,4,15,27
675,3,1,1,7,0,3,5,2,0
676,1,2,1,0,0,1,0,2,5
677,0,8,0,2,7,8,1,8,2
678,14,8,13,44,39,23,8,12,6
679,93,67,54,89,38,41,52,120,119
680,5,3,12,35,38,11,28,34,13
681,102,120,54,29,71,27,43,60,41
682,3,2,9,4,2,1,1,17,5
683,10,9,24,19,25,0,6,22,14
684,25,31,23,17,13,9,7,23,13
685,19,16,18,35,24,13,6,14,15
686,0,6,2,2,4,7,7,12,2
687,0,17,20,21,6,3,4,18,8
688,8,7,11,13,13,6,13,10,6
689,6,7,29,12,8,4,4,4,1
690,2,6,9,19,3,2,3,7,10
691,9,4,10,13,9,10,23,33,27
692,6,15,9,7,12,15,9,12,12
693,5,3,12,17,12,3,2,10,2
694,62,93,59,56,38,20,39,46,24
695,2,3,6,3,3,5,5,5,2
696,5,5,5,10,18,3,6,5,9
697,1,0,2,13,4,2,1,0,4
