,0,1,2,3,4,5,6,7,8
93,36,117,353,388,274,84,192,475,414
94,805,2602,2571,1906,1371,1582,1752,1240,1376
95,1479,3874,3674,2798,5557,3340,5558,6173,4151
96,90,103,154,138,91,77,100,118,117
97,515,482,1023,1167,654,390,288,473,573
98,391,634,694,587,428,283,318,476,452
99,400,297,311,371,450,246,200,235,250
100,884,592,979,828,408,85,205,702,935
101,272,188,768,1821,1800,987,922,1664,1995
102,952,974,905,734,570,355,727,1154,904
103,176,205,192,160,90,109,220,182,312
104,375,816,968,955,373,169,173,273,335
105,704,702,687,442,139,62,38,211,864
106,255,301,447,563,678,321,163,243,169
107,252,167,77,31,10,63,128,165,124
108,450,976,2128,1211,705,462,1061,1358,1538
109,55,66,122,273,149,71,131,112,60
110,519,284,65,89,508,213,937,2117,2186
111,629,441,455,522,216,101,216,394,350
112,137,213,218,196,154,53,33,163,608
113,105,266,316,362,192,141,173,101,32
114,27,39,56,63,50,39,26,42,36
115,1165,1464,2085,2212,1776,1112,1806,3131,3857
116,626,939,840,560,58,15,105,383,875
117,84,179,449,221,186,28,130,512,312
118,536,950,1239,838,508,205,583,912,1469
119,449,552,262,467,741,96,18,2018,4185
120,331,788,1281,569,87,580,1469,1545,974
121,788,669,744,597,592,249,510,1064,935
122,146,202,382,466,468,281,41,57,166
123,268,94,93,136,125,7,5,335,19
124,1242,2656,3765,2855,1045,717,213,1524,612
125,96,82,36,46,24,26,23,11,16
126,1140,1670,2231,1829,1311,491,1269,1579,1135
127,13,17,29,120,143,110,26,14,10
128,738,686,799,1140,1433,412,454,549,449
129,537,996,1338,892,695,403,890,1131,1084
130,332,388,358,294,223,58,194,234,258
131,202,107,127,164,174,150,275,288,169
132,452,522,501,668,408,370,261,302,329
133,46,88,70,85,32,25,13,49,64
134,94,136,102,163,167,100,42,82,81
135,194,279,313,268,213,199,104,64,37
136,1146,706,977,1402,1077,392,471,851,840
137,327,192,137,198,316,179,298,330,281
138,348,427,441,323,172,108,169,551,197
139,35,27,11,43,16,21,20,19,29
140,385,472,890,794,851,393,375,646,505
141,291,243,216,762,4376,3142,3786,6907,5238
142,19,40,36,65,49,38,17,29,22
143,239,196,207,86,15,107,118,20,48
144,405,419,458,564,609,567,406,303,199
145,143,249,239,224,165,119,173,156,71
146,114,185,247,292,278,277,301,434,318
147,534,447,497,613,720,308,487,998,1307
148,1511,796,965,975,366,338,277,1329,141
149,547,558,763,244,164,223,914,1153,1188
150,862,1196,1206,559,104,22,214,933,1392
151,120,137,157,488,314,165,145,320,96
152,183,219,389,775,471,351,218,274,161
153,28,33,116,162,88,23,10,291,1016
154,924,236,319,686,697,300,400,294,623
155,2400,1317,929,697,637,2649,4885,9517,3568
156,112,213,222,266,172,175,83,93,89
157,2612,2487,2430,2976,1914,315,1096,2966,2367
158,431,933,1586,1149,989,445,570,1406,1748
159,840,973,1375,1334,172,19,113,943,920
160,289,224,381,890,451,335,321,262,183
161,1144,918,1387,2486,1937,956,840,1203,1186
162,682,493,1498,1802,1024,302,177,203,223
163,1684,2598,1998,2512,1754,2224,2678,2479,1539
164,234,150,259,373,436,415,163,249,136
165,38,33,185,91,433,70,7,156,354
166,331,604,662,836,614,788,939,534,155
167,1437,2244,3027,3224,3321,1193,1659,3730,2489
168,2999,1653,1029,1230,1278,1213,1746,2047,1265
169,279,25,113,135,422,268,46,221,235
170,3713,5439,8319,12647,13499,6188,6565,10993,6990
171,462,448,679,1094,985,533,750,1302,1395
172,92,2899,2323,1382,774,174,44,640,4757
173,327,365,300,340,418,223,166,350,182
174,64,141,319,338,165,8,12,33,33
175,888,984,1047,1154,964,855,594,819,759
176,42,99,109,104,84,76,234,1439,719
177,667,1113,1186,611,422,264,184,215,449
178,7,139,986,1901,1401,1234,178,535,682
179,23,252,1005,809,81,0,11,239,886
180,433,338,1252,2132,1882,784,1119,2248,2576
181,131,478,541,730,646,1170,711,723,470
182,838,438,1733,1637,865,114,2709,4208,2292
183,49,120,392,273,284,321,30,126,539
184,67,112,95,190,126,89,93,111,72
185,5309,4931,5336,7436,3626,1846,3168,3133,4133
186,898,794,958,1079,1084,249,478,439,409
187,967,941,1282,1707,706,137,46,25,32
188,2812,1966,2058,3199,2478,1650,3028,3221,2786
189,168,247,325,727,505,458,319,880,1416
190,2057,2234,2461,2883,2935,898,1574,2086,1817
191,206,918,1697,1692,645,325,936,1862,1619
192,53,69,156,210,433,421,82,233,219
193,156,274,428,675,777,299,287,608,231
194,18,24,22,33,38,27,26,11,21
195,186,730,2603,2467,1660,704,498,752,1071
196,70,609,1408,1928,1921,1217,1305,1383,894
197,220,1164,1430,957,713,112,515,1790,1177
198,73,109,114,162,99,105,212,278,221
199,2075,1647,1614,2291,3108,3677,4684,5373,4132
200,229,404,894,1738,1456,929,1564,1668,1607
201,440,609,1064,1249,1134,991,437,338,84
202,184,187,125,65,65,46,29,114,193
203,222,185,111,222,185,112,103,172,184
204,8,25,57,90,105,61,2,0,7
205,656,987,1714,1809,736,129,20,172,711
206,672,950,1047,1286,1991,1440,675,246,9
207,1219,1578,2619,2887,1389,419,952,2531,2188
208,145,124,108,160,153,57,82,109,194
209,166,101,1058,2196,1312,442,493,601,1046
210,259,306,1442,5822,2613,797,323,224,692
211,847,1095,1148,1521,998,715,790,1131,1302
212,2098,1311,1876,2410,1486,547,763,1637,2271
213,620,979,900,1276,786,349,178,320,523
214,286,239,251,243,226,149,158,181,112
215,783,1038,1385,1750,1590,196,255,1170,1460
216,3941,4077,3530,2938,1064,549,1357,2364,3805
217,3027,3579,4093,3913,3173,1980,2862,3188,2488
218,122,262,512,490,229,96,80,135,295
219,1484,2160,3077,2397,2426,365,1011,1949,1716
220,297,402,322,1315,358,137,200,504,365
221,303,727,416,305,534,165,1268,2242,1611
222,263,614,1177,1150,581,112,376,830,756
223,1519,2476,3300,3621,2938,1591,1220,2084,2319
224,619,605,633,655,427,45,163,295,429
225,55,128,132,139,131,50,50,94,144
226,72,73,96,89,61,46,87,141,76
227,2377,3495,4001,3785,2979,2007,5540,5598,3753
228,1254,1763,3415,7274,4315,1680,1086,920,955
229,1521,1663,5624,9265,8033,2389,1102,3660,5304
230,1242,1318,1490,2633,2273,917,1379,2087,1723
231,698,676,613,589,570,451,869,1159,723
232,116,85,99,104,62,72,142,128,73
233,1012,867,987,1186,762,554,879,763,608
234,95,133,125,89,64,57,67,67,44
235,77,39,176,262,303,249,136,1058,872
236,6,12,87,178,229,239,88,237,346
237,18,288,940,720,232,86,331,2818,2896
238,6146,5878,5535,2393,2259,2282,5523,6198,8383
239,4886,2573,2065,2547,1735,275,2676,2016,1117
240,801,1447,1701,639,287,449,442,1100,489
241,47,39,80,102,104,42,43,151,114
242,402,1300,1140,545,358,177,434,923,1240
243,1070,1480,898,1087,1844,888,495,502,357
244,1872,1041,1667,1958,1986,1006,1472,1965,2597
245,99,66,254,692,46,35,55,520,589
246,733,763,698,1391,909,538,342,1406,272
247,294,503,1134,944,925,585,449,456,419
248,391,598,823,1726,817,398,248,419,397
249,1130,2610,3340,2838,1868,1024,1874,2984,3080
250,671,998,1125,1495,2004,1042,681,827,618
251,99,94,155,186,26,22,49,114,144
252,8,164,38,453,426,670,367,112,333
253,218,234,225,298,165,106,143,88,62
254,60,106,148,555,496,357,443,196,120
255,1047,860,778,1094,1052,1401,850,1325,1393
256,213,238,216,278,140,158,155,342,405
257,1866,2168,2275,2046,1562,835,1729,1844,1431
258,256,320,401,573,489,216,185,412,571
259,1902,1626,1563,1807,1144,634,1468,2138,2119
260,142,150,121,240,203,135,113,159,96
261,1220,1100,1326,1334,1368,1501,2719,2043,884
262,319,218,93,131,151,113,162,79,105
263,1999,2861,2924,2256,2199,1974,2609,3429,3558
264,413,316,181,201,151,101,193,263,250
265,259,311,314,486,282,188,113,194,226
266,88,100,684,167,124,53,38,37,59
267,317,333,297,275,251,80,85,424,1208
268,1204,1564,1872,1191,416,64,178,444,161
269,258,434,366,204,212,220,120,535,434
270,502,1713,2553,3821,134,201,922,2168,1998
271,403,339,498,573,277,76,335,326,288
272,1080,964,996,579,273,13,380,200,535
273,60,296,371,336,161,102,26,25,29
274,1160,890,1074,678,304,8,600,482,840
275,1219,490,177,1186,2190,135,129,213,147
276,540,924,1995,2588,2214,1583,926,1166,1030
277,20,36,61,236,148,24,42,107,57
278,1565,1655,1864,2380,1257,1542,1543,1314,535
279,1332,1933,1197,807,156,26,1650,2311,1856
280,1270,1393,1254,1224,939,774,1870,3410,2714
281,953,901,861,1791,931,477,517,1114,1337
282,309,249,374,109,65,57,423,83,203
283,107,531,489,190,165,150,23,107,245
284,112,65,193,215,187,91,125,72,24
285,491,837,1007,773,29,9,656,1751,2693
286,891,438,1139,644,43,488,799,1184,2434
287,2658,3138,4590,4840,2922,1546,5512,4846,3080
288,867,825,2128,2098,2392,114,219,263,1295
289,36,63,71,66,51,40,24,32,24
290,471,521,475,824,642,421,462,508,472
291,665,786,1071,492,1091,176,375,1900,2683
292,153,568,610,761,733,289,657,805,556
293,306,242,166,90,91,98,55,64,59
294,453,524,623,711,700,570,262,635,945
295,160,144,108,161,141,80,76,126,58
296,831,1017,1284,889,671,439,516,884,759
297,2461,157,58,52,55,878,953,484,211
298,15,73,160,378,263,188,319,192,183
299,1420,1105,770,737,594,422,625,689,410
300,1477,1361,968,653,742,428,694,947,1335
301,64,355,722,2113,1814,1154,1141,1140,1427
302,182,319,288,329,229,72,58,369,1021
303,1089,1083,2468,2503,1592,1163,1542,1662,1830
304,1124,2630,2462,2777,2397,2171,2852,4845,3380
305,884,352,400,457,336,28,304,468,482
306,115,320,1557,602,241,12,13,536,446
307,236,918,353,509,583,255,177,225,351
308,370,1009,1809,692,274,192,197,110,98
309,113,147,397,491,379,360,350,469,472
310,521,683,739,580,612,440,386,932,590
311,710,863,790,576,658,977,1596,1196,1736
312,122,34,13,151,27,32,28,69,49
313,260,174,204,123,135,125,241,525,760
314,57,61,51,61,73,62,58,96,95
315,331,1311,1904,1657,358,92,229,537,646
316,789,755,677,1383,989,568,911,1865,1343
317,2168,2608,2277,1951,1526,1141,1196,1234,1177
318,24,37,64,94,71,50,28,21,20
319,68,156,120,119,134,204,131,150,101
320,9,205,345,674,911,650,583,470,306
321,63,72,87,167,172,79,87,142,119
322,2212,2367,2192,2310,2916,1678,1050,792,1289
323,51,69,82,67,48,70,64,89,55
324,131,164,94,124,103,93,85,112,87
325,144,188,291,313,249,261,97,288,270
326,883,1918,3200,2528,875,30,758,1837,1376
327,61,72,60,244,113,95,52,185,260
328,803,1543,1675,1923,1568,331,473,1166,954
329,3133,3819,4055,4133,5809,3934,3426,4185,4054
330,183,131,301,733,510,124,453,590,135
331,367,300,238,235,318,82,79,182,187
332,156,222,245,267,197,106,111,122,113
333,101,155,221,442,354,301,155,235,162
334,1204,1269,943,700,648,378,430,530,305
335,159,1346,1768,1096,920,208,2945,1844,1761
336,362,455,596,824,794,492,328,379,247
337,195,208,350,452,206,148,253,323,539
338,1253,1070,973,678,632,230,498,571,171
339,59,101,181,342,270,144,46,62,38
340,1843,1479,1454,1394,1534,1172,1483,1490,902
341,205,569,730,633,430,130,87,109,126
342,374,349,476,322,477,33,21,682,756
343,741,696,727,625,439,542,631,723,612
344,167,122,129,127,122,84,82,155,138
345,1098,1092,1518,1375,842,49,656,980,759
346,1044,2444,3021,2394,746,32,175,1778,1367
347,226,443,523,349,154,115,103,361,229
348,2253,2926,1433,1473,1605,61,2115,3046,1704
349,860,1748,2431,2066,1594,678,1926,2481,1882
350,460,576,507,4,0,38,161,458,415
351,1222,1463,1634,1462,1225,1045,2072,3489,2349
352,2485,2103,1818,1940,533,0,203,3340,2431
353,87,105,83,73,73,81,102,123,142
354,133,238,478,571,456,227,190,390,361
355,787,1959,7732,4027,2277,1619,2221,1846,913
356,596,672,1133,1339,772,743,1325,1346,1081
357,473,533,605,825,542,328,555,571,660
358,88,22,62,135,71,48,120,282,161
359,114,138,97,105,85,87,63,91,41
360,72,1219,506,379,84,40,5,302,699
361,187,612,1884,2301,883,290,63,133,111
362,445,270,247,347,518,476,743,1752,581
363,87,171,244,431,225,219,145,186,112
364,39,1,471,426,177,35,147,112,154
365,106,99,91,103,92,92,88,97,109
366,672,488,995,914,428,142,506,764,352
367,1070,1229,855,329,30,1,640,1810,3194
368,334,163,189,383,198,128,83,198,172
369,198,66,38,25,105,90,72,224,308
370,396,809,658,1703,2082,1263,1349,2410,1495
371,97,135,325,429,295,230,182,467,750
372,517,756,1292,1843,1455,1039,912,800,643
373,74,100,54,31,44,55,64,96,84
374,211,151,188,205,151,140,235,204,191
375,157,119,85,98,64,81,23,48,25
376,305,233,278,434,469,182,65,206,229
377,127,202,228,229,185,87,287,266,245
378,108,43,95,117,53,115,120,82,76
379,849,1029,427,884,826,339,388,197,202
380,13,13,9,14,17,8,6,7,11
381,431,361,327,399,264,231,407,444,353
382,1903,2628,2545,3365,1876,857,1281,1343,654
383,445,325,340,243,235,208,308,326,260
384,76,270,553,1301,717,454,170,231,158
385,6,528,959,1461,1856,1406,691,1526,972
386,855,987,1037,1095,1219,748,934,1362,1435
387,17,79,155,130,71,58,18,31,32
388,1613,1597,1998,2161,2236,1667,1491,2349,3007
389,92,271,459,464,243,21,22,81,37
390,122,110,146,340,315,203,74,203,215
391,564,434,513,429,464,269,671,691,500
392,85,260,383,516,390,241,241,466,77
393,860,2139,2265,239,117,444,1043,447,460
394,381,1087,1811,1489,718,402,241,379,950
395,761,780,791,711,570,358,302,538,366
396,806,1156,1530,1403,1400,1037,767,3303,3421
397,1027,742,1165,1061,1391,821,520,658,757
398,339,834,875,467,200,114,296,811,783
399,329,516,364,119,77,30,269,359,131
400,367,193,686,726,190,122,63,115,108
401,821,549,982,2418,1292,642,786,1390,696
402,2377,2180,2346,2562,2539,239,1100,1964,892
403,585,608,455,411,200,91,164,128,114
404,118,458,721,1347,1211,404,55,725,689
405,1839,555,1288,2073,775,804,1080,1588,1022
406,1227,1293,1509,1614,1812,1484,3131,4655,5619
407,870,574,1046,758,423,189,13,413,597
408,38,100,141,251,203,109,87,121,105
409,176,169,135,77,78,75,158,264,185
410,409,394,641,536,341,219,198,508,1090
411,1437,1168,297,194,158,59,127,485,470
412,2100,1518,2211,1436,240,83,797,1701,1593
413,705,533,1406,1482,596,153,24,6,379
414,16,49,325,780,369,151,60,44,23
415,3727,2937,2682,4749,5279,3106,3294,3404,2115
416,517,274,185,111,248,253,250,468,419
417,141,230,186,551,440,353,245,739,599
418,598,575,747,1225,1235,1663,834,849,525
419,1399,1538,1322,2240,2151,452,870,1865,1455
420,183,186,200,276,173,82,113,133,76
421,397,1049,1769,2816,1910,1425,2741,2897,2061
422,83,299,521,709,460,389,153,183,212
423,413,123,52,44,12,74,105,93,270
424,336,366,309,124,190,220,260,137,120
425,17,304,432,310,139,78,29,37,18
426,539,931,1477,1597,360,377,599,328,1742
427,528,287,1177,1533,2262,2928,4006,3571,1097
428,612,1823,1643,2110,1477,1329,1300,974,573
429,7,198,518,331,154,52,228,148,101
430,1053,2383,3935,7801,6158,3597,3322,4728,4058
431,842,747,823,917,872,796,779,665,340
432,1591,1735,1746,1947,1573,1003,2027,2243,1756
433,629,1374,1900,3247,3376,1301,1724,3357,2352
434,135,83,309,260,157,97,142,177,259
435,459,927,879,1392,660,209,170,162,68
436,96,271,372,318,281,190,257,244,108
437,31,42,63,131,71,32,42,35,59
438,176,135,118,132,49,47,104,109,79
439,97,96,96,250,124,111,74,76,51
440,248,234,258,322,217,137,177,277,205
441,1787,2570,3498,3517,2028,1317,1745,1690,1523
442,162,217,688,1296,769,138,160,288,351
443,179,253,237,134,118,101,84,175,111
444,243,475,365,350,234,205,223,166,107
445,1132,998,684,458,524,473,1983,1901,1304
446,34,34,41,27,45,44,46,34,24
447,352,458,215,335,113,23,335,408,363
448,2658,3931,5611,3570,3410,2742,1585,2908,4229
449,226,232,243,437,343,137,161,198,310
450,66,84,51,27,30,30,63,210,215
451,2296,2171,2161,2305,816,1544,1648,830,842
452,351,720,973,574,341,226,423,1235,1702
453,443,395,479,451,198,219,280,386,279
454,2498,2729,3246,3828,2920,1245,1658,1975,2095
455,1800,1890,1929,3114,2007,1039,1981,2894,2609
456,15,33,35,46,35,25,16,28,37
457,127,538,337,220,469,89,71,423,376
458,1136,1344,1700,2196,2097,252,871,1116,1631
459,109,68,93,41,53,59,88,61,31
460,464,920,1337,1378,821,367,129,141,781
461,1072,669,644,1265,1468,572,1890,4160,4281
462,9,28,58,111,93,111,85,53,97
463,46,260,242,532,210,231,292,296,637
464,52,13,1334,621,448,63,21,142,1171
465,1271,1259,1375,2001,506,134,282,827,700
466,1575,246,1710,1448,1157,289,237,3079,1466
467,92,29,61,44,33,21,11,22,31
468,193,185,241,474,255,174,53,66,57
469,2409,3973,4312,5037,3233,1825,2573,4661,4244
470,1206,1583,1488,1853,1772,941,867,1555,1227
471,1772,2654,4384,4049,2286,1788,1059,1178,867
472,1335,4535,4914,3510,804,1194,1862,1273,1084
473,520,555,1195,1789,1226,527,124,251,249
474,538,352,406,776,697,446,517,434,332
475,310,284,503,401,203,108,113,240,57
476,215,104,189,317,303,328,99,68,61
477,673,756,883,1165,1376,679,1048,1916,171
478,378,431,761,1242,706,400,199,196,85
479,1257,1770,1968,2298,1989,1130,2046,2423,1713
480,140,26,25,28,44,37,64,80,136
481,675,814,845,872,495,234,407,656,690
482,54,43,69,138,160,153,210,300,225
483,344,283,1122,3122,1325,1029,1061,1303,898
484,6,248,302,1139,1334,243,351,1011,657
485,307,111,65,52,40,29,379,807,801
486,762,165,158,20,150,32,1654,1346,1053
487,463,272,161,204,115,65,27,246,415
488,1256,2177,2640,2622,1309,681,1059,1572,1378
489,258,206,202,308,232,31,43,185,162
490,1667,1671,1860,746,174,89,815,478,128
491,586,479,1488,989,219,57,21,274,755
492,29,1190,2149,2838,4356,2686,149,19,7
493,131,176,226,423,326,204,165,175,144
494,516,337,1322,1559,1353,1054,772,1599,2793
495,821,1343,1201,668,629,157,411,204,148
496,473,387,436,975,1011,633,745,1097,1204
497,210,310,287,254,81,155,120,161,93
498,81,299,796,1224,799,406,1021,1244,459
499,479,469,353,258,179,107,123,125,111
500,75,120,44,30,69,52,49,101,101
501,311,445,374,339,253,135,93,149,152
502,31,44,298,1180,1308,883,188,611,771
503,2264,1767,2638,578,270,222,481,693,1533
504,769,535,578,1015,494,78,232,247,525
505,75,182,936,1440,679,390,81,82,17
506,230,215,469,1262,891,783,382,554,377
507,2241,3456,4893,5685,4655,3876,4705,4851,4568
508,266,188,205,255,230,121,226,219,174
509,764,1214,1582,1990,1075,65,933,1099,1333
510,112,128,188,275,315,163,99,168,228
511,85,224,197,353,203,174,138,139,78
512,154,101,96,104,95,38,32,116,80
513,102,67,50,36,43,34,75,110,108
514,1382,2766,3419,2471,262,0,905,1512,1395
515,128,218,212,339,233,169,170,315,335
516,6243,1968,3137,5549,2721,1262,1558,1940,1609
517,126,215,212,201,154,137,190,208,143
518,1019,833,1062,1087,1341,550,721,1178,1398
519,1209,1121,505,673,459,164,633,1466,1375
520,482,390,482,725,603,331,430,688,647
521,1789,2105,2729,2400,100,278,1586,348,843
522,687,1438,1260,2127,1993,218,892,2612,3360
523,138,103,104,148,196,73,93,96,115
524,2047,1542,1426,1259,1197,491,753,946,734
525,139,407,772,690,310,130,69,277,186
526,747,779,579,462,349,197,350,466,490
527,2791,2467,3256,4089,3048,1541,2404,2651,4450
528,1190,1278,1392,2619,3272,653,553,2399,2697
529,61,110,116,124,73,85,18,57,51
530,43,36,34,64,53,15,15,15,12
531,168,260,828,902,470,296,272,427,308
532,78,122,602,994,547,123,92,186,288
533,213,350,542,676,829,491,154,494,1104
534,185,425,281,291,310,523,910,2418,1610
535,318,338,411,501,396,240,173,165,298
536,426,419,1240,1642,824,396,214,583,585
537,97,19,71,590,382,201,68,168,75
538,938,1455,2641,2147,323,175,160,195,822
539,808,1594,4057,6985,4937,2183,1835,2283,2380
540,359,478,876,1078,863,630,340,530,552
541,293,204,190,307,207,105,123,449,336
542,17,37,144,589,679,453,76,1101,680
543,3314,3358,4173,4091,3798,1795,2659,3394,2758
544,8,14,41,121,71,46,62,40,25
545,23,15,12,17,42,56,24,43,21
546,61,69,74,108,125,64,76,92,86
547,173,193,293,286,219,80,24,213,513
548,390,234,186,504,614,643,815,1245,873
549,3239,3920,3943,3597,3092,1651,379,4294,3586
550,1089,1087,809,551,90,34,387,1115,1125
551,147,229,97,48,61,172,43,54,59
552,42,140,202,215,192,256,130,231,82
553,1200,908,1584,2066,1479,769,711,1006,259
554,483,1292,1358,642,612,688,600,791,869
555,205,1013,1653,758,98,69,355,1061,2224
556,908,2718,4363,2211,621,206,473,1229,1043
557,303,360,551,718,503,172,179,168,163
558,329,552,658,670,324,144,435,660,367
559,4432,7221,3767,4546,4510,5935,5275,7040,7122
560,74,39,6,636,666,87,468,886,962
561,468,545,441,358,347,305,394,416,263
562,420,760,548,474,270,44,119,358,281
563,723,999,1156,1324,1287,752,1337,1183,691
564,145,289,415,576,180,215,156,314,372
565,852,612,953,905,260,84,38,143,610
566,2520,2667,3203,3223,2892,684,2603,3953,1393
567,722,606,533,502,355,307,375,357,243
568,932,1785,2874,4720,2710,1080,356,539,677
569,201,744,954,1073,1127,834,962,1053,962
570,474,223,690,1317,665,209,377,1852,2306
571,289,867,1037,819,985,501,707,1062,469
572,186,412,431,399,253,89,171,215,189
573,1871,1799,1873,1827,1396,815,969,1262,790
574,21,40,96,117,63,20,24,181,94
575,3696,2664,2984,3267,2015,1475,2838,4474,3709
576,55,83,41,61,44,44,26,45,40
577,2339,3758,3230,2025,593,277,591,1018,665
578,1617,1207,798,758,644,554,1104,1672,1301
579,818,812,679,657,362,204,272,610,1124
580,1052,1577,3887,2597,950,320,653,1319,4773
581,451,496,400,410,556,311,378,84,96
582,660,842,1586,2267,1990,751,1015,1347,890
583,776,803,618,353,221,131,319,278,263
584,622,1522,760,240,112,29,84,199,465
585,566,992,929,830,604,470,1070,1175,854
586,133,102,137,221,223,131,70,123,105
587,1395,982,1473,1678,1625,678,704,1132,1088
588,73,91,114,130,70,78,67,105,130
589,488,644,964,991,428,325,566,901,829
590,122,119,77,42,220,434,489,1068,975
591,678,464,510,1205,333,158,196,569,972
592,180,219,157,198,152,199,298,220,365
593,1532,2144,2449,1689,1385,879,1785,1912,1243
594,2456,1191,836,444,1456,142,3473,6750,14094
595,633,948,988,1544,1105,717,433,816,636
596,84,712,1528,1601,1047,908,572,467,166
597,670,1835,2290,3762,3138,1015,642,1625,1808
598,114,177,120,87,105,66,80,71,89
599,56,148,450,239,173,130,212,1919,1252
600,714,1690,2431,543,125,62,128,335,703
601,628,924,2816,2984,1098,583,251,477,964
602,6862,6872,7349,12496,11550,3124,5211,4371,2733
603,532,816,3167,596,113,57,299,1539,1101
604,1400,2565,4495,6533,7539,5230,3656,4406,3927
605,211,226,346,371,319,410,216,343,466
606,1026,1206,812,162,222,65,65,110,523
607,360,1085,451,875,524,335,189,214,167
608,99,168,189,195,121,136,163,88,122
609,38,37,23,24,16,18,10,62,99
610,28,78,169,254,120,24,122,429,167
611,1207,975,1236,1614,1385,208,1974,2427,1746
612,92,288,478,1705,772,436,131,93,50
613,258,2143,1749,362,128,36,1460,3345,2033
614,323,463,1736,2722,2625,1143,357,1156,1864
615,132,55,113,582,596,197,110,299,177
616,31,54,93,80,82,76,38,52,87
617,109,237,378,433,261,61,358,264,253
618,927,1234,1479,2173,1779,842,1443,2293,1824
