,0,1,2,3,4,5,6,7,8,9
36,17343,9440,32609,33757,32055,15940,20687,11385,3978,284
37,20250,27725,34385,38829,37770,30749,17488,22888,29218,294
38,42076,23839,24619,29906,23542,2320,15257,26519,32269,305
39,8417,12335,29590,36859,28921,28140,22002,29749,27943,309
40,54286,14768,5182,69191,12143,13143,13406,27995,19910,312
41,26355,29732,36064,43721,33257,17705,15992,21672,19732,332
42,12957,15785,36622,49830,21240,13645,22015,25183,45850,337
43,9961,26407,35579,38244,28809,11085,7335,9116,10288,341
44,17168,19099,23490,36584,20942,13007,20831,20232,21478,357
45,23908,16865,22000,23387,17147,16713,29057,23779,22796,374
46,56127,29904,26498,26523,11041,27200,29968,19272,21787,378
47,38195,34638,34537,42521,26299,18581,31173,32987,27509,381
48,14772,15105,21096,45818,43174,29677,10440,25233,28842,390
49,12976,35032,47280,32505,15963,13573,24115,19767,19472,393
50,35116,40038,41694,41444,32231,22282,15572,30784,18536,395
51,42243,22537,15498,9772,21358,21851,20811,36892,33014,416
52,25292,30797,26145,9716,23674,24647,25799,11910,8858,424
53,635,27102,71799,43593,19950,7436,30654,17887,11561,429
54,19858,21950,24949,30251,22726,15551,30062,32334,25138,432
55,14741,21398,40373,58848,16780,8944,7549,7140,3949,435
56,11628,42393,52141,43301,40776,24451,37260,35409,16157,436
57,24786,22925,26334,36076,24071,16939,18011,28229,20370,440
58,17098,18659,58698,17812,16297,10561,38361,35611,23941,445
59,8081,33326,31914,20959,29394,6883,4587,27410,18029,457
60,20104,13088,15961,29946,25906,16018,18272,16986,12903,474
61,25865,26462,43798,33731,19214,10219,8512,16605,7440,475
62,16147,18250,17975,29331,34761,21888,22729,27030,22134,496
63,27609,42970,43986,42113,13648,28912,13491,17531,9460,497
64,43056,39003,59407,20927,12015,10391,10799,13383,28778,503
65,25563,19455,22836,28164,26049,12414,26114,25041,18576,508
66,18840,25806,37498,51569,41998,29532,19384,29862,34947,510
67,15039,25810,25913,24258,18930,17432,23992,25982,16988,517
68,51015,41479,41965,37572,34140,12157,18951,24574,19625,524
69,10699,35196,60804,52168,27340,10374,5227,25970,17117,525
70,11451,27601,31660,32374,23753,25581,5562,11145,12211,529
71,7556,11718,39923,46193,23570,14764,13455,20899,14850,531
72,21306,25304,21715,34042,24127,14556,13151,33863,24010,541
73,18032,23113,36049,50332,36901,12610,12269,11050,7458,557
74,11388,23812,25718,31640,21723,7252,12760,13405,11022,572
75,44896,45497,36178,20542,12912,7521,17659,15462,14846,583
76,22270,17785,23046,42448,44482,29502,13889,22815,18050,586
77,23140,28743,36088,38307,21630,23866,20287,31496,39271,588
78,16729,19130,30943,33117,28146,38344,18800,27761,37327,605
79,26119,64752,32771,46093,26586,17533,13175,15461,11249,607
80,16914,6810,9007,50258,50625,16085,7499,20678,13209,615
81,5964,17128,32111,33845,20186,6283,32610,18447,16490,617
82,6138,15033,24177,44992,34960,25481,18450,18086,11271,619
83,9762,19616,33587,37221,22842,13097,9479,14292,14211,638
84,20281,46979,24003,37718,21485,4257,13832,15675,13399,641
85,36608,24346,20751,27858,19628,12047,18203,31923,25483,652
86,6112,11565,33655,37533,37050,25258,8640,10186,4844,657
87,13516,38152,43548,27948,26417,12355,18268,31827,30920,666
88,19756,18499,27918,29961,23856,10325,10033,19790,13319,669
89,19902,18669,26993,52195,35212,13860,14279,12306,7028,675
90,15837,34851,37613,20996,8575,5469,12441,37250,29164,682
91,14496,14193,26233,29897,20534,0,8140,28482,24880,683
92,51289,30408,31381,41323,27408,8387,15439,23557,14749,690
93,32938,36150,29636,44023,35138,26204,26430,28415,33257,699
94,10339,12716,37367,38690,4384,6260,9345,47292,5662,711
95,27743,34919,40304,43992,28073,18036,25072,37545,29020,717
96,34640,32130,32487,35128,38734,29587,29666,28084,21327,720
97,18771,26060,31781,32095,16766,8714,1399,5135,3509,731
98,8461,17505,20642,32423,41840,55881,21948,25001,20314,743
99,2764,3608,11034,38226,42859,24558,20869,26559,15325,755
100,65502,35389,23942,37040,31190,27514,16459,27119,36556,756
101,18664,28297,30907,50214,33650,19758,17372,30232,21786,758
102,39858,31258,39074,55218,50477,9490,14393,41595,30451,759
103,20695,28589,46705,44698,35585,30657,14214,30765,32868,763
104,43490,41715,36763,24047,18014,0,8213,27427,16782,767
105,3784,14241,29638,34761,15783,5567,18010,23525,10737,772
106,34739,43889,32932,29935,21994,5720,14703,28703,20046,774
107,19816,14654,15192,26315,22461,29623,10101,19072,15967,775
108,33450,25724,29145,39357,50564,26236,19352,31845,29043,789
109,2356,8120,34709,21284,23259,7243,1488,31233,46542,791
110,3486,3512,15859,67185,50939,20986,12046,6508,2372,809
111,18643,48682,50520,21307,12762,9145,11945,10315,29041,810
112,6913,11431,27480,33284,25833,19005,6940,11257,8823,817
113,7830,8144,23763,53401,34532,21129,18797,12781,8729,821
114,10731,15358,18088,23628,25107,20359,12819,30164,33310,827
115,6283,16768,21849,30870,26857,22562,14233,18819,9401,840
116,19583,30053,31644,30769,29198,20127,13256,19470,17690,856
117,24971,32264,30981,24801,26906,14880,22828,31434,25558,858
118,8278,14997,32083,42562,37081,11591,13602,29846,18997,863
119,25714,32654,55672,46960,27227,15907,18319,16542,13557,867
120,11436,27807,30340,41745,23977,11962,4524,13441,14571,868
121,19565,14795,16923,20160,16620,11181,28828,33481,25717,883
122,13574,17307,23747,48794,36966,33612,19144,23043,19893,897
123,17263,12570,35922,41615,25300,4887,20628,30356,33582,909
124,19611,7773,26269,26683,31751,18163,51247,15091,23120,918
125,17362,19007,21540,19362,17818,8530,18642,32148,32785,919
126,23268,36246,31653,16945,11081,8148,16549,31165,30152,928
127,32399,30093,28805,40153,29836,13280,16738,17498,16045,934
128,18182,27671,29159,27927,19178,12458,13472,16459,22394,935
129,26088,25090,33185,31516,28434,47769,21568,35761,23564,947
130,11970,18466,27663,51936,38058,28470,18797,28448,39330,959
131,21787,25076,32549,44581,46989,29149,24178,39765,28442,962
132,6986,15116,33734,40914,35216,19245,9372,19452,8092,965
133,6482,16842,26842,60376,52216,19043,4463,13525,2973,971
134,26994,27371,25976,37395,25599,17573,14724,22647,19609,982
135,28460,30319,45757,35505,26484,7767,20153,42417,25075,985
136,18293,9252,11982,41859,35510,29085,37053,19698,15068,1012
137,36177,36542,39296,36223,35556,19251,11551,12294,12520,1014
138,24365,34775,23514,25473,20054,23186,13768,12151,3516,1015
139,26503,28552,35180,50742,35297,24510,28117,40147,27259,1019
140,29578,29761,19358,22121,9619,10087,13126,23286,17518,1030
141,12223,15651,35145,46016,38109,16962,20015,34275,28797,1036
142,30182,47580,24750,27337,24651,18511,16786,13017,12456,1051
143,13624,14254,20896,43803,19860,11767,10660,10383,5710,1068
144,15476,29552,35371,52991,21654,14478,17123,14959,13289,1070
145,20904,9617,26576,39531,26759,21682,11113,23137,13756,1071
146,29969,27002,25860,26242,19181,10521,12303,21535,17909,1090
147,8319,26957,33480,32121,21113,16857,12856,17816,17878,1092
148,28684,25159,24775,25266,9850,8956,15388,26647,16065,1104
149,18662,25033,31986,43659,29042,13372,14737,41595,14263,1109
150,20296,33639,42450,44574,33166,19179,22945,22770,25464,1116
151,37356,22203,12445,23271,26311,22107,18366,20949,30896,1118
152,19260,24663,27101,36678,30206,26860,3617,15129,9394,1119
153,50493,36682,43019,39834,25722,6929,15972,18717,10653,1120
154,19286,21110,18958,24286,25814,19157,18496,19188,23742,1128
155,33190,32276,26089,37832,26442,11516,17010,15922,9498,1133
156,2884,2937,7028,46518,54646,46184,20021,41045,23708,1180
157,16768,21071,25291,27013,33820,44153,27057,21064,7248,1205
158,29772,61807,37191,22474,4241,0,12688,25106,30126,1230
159,46148,46981,48269,38464,20526,14900,13334,17717,11158,1232
160,25892,42016,52762,53192,29329,21609,15365,19745,13096,1236
161,15046,22772,27849,36306,33502,28496,30397,20914,18106,1247
162,31887,29410,35077,24896,9410,5982,7584,5116,4469,1248
163,34084,35273,28532,26209,22160,7296,15030,18222,28060,1251
164,15065,29112,25062,38672,21910,20844,11164,16804,7160,1253
165,10561,15670,19126,25815,25241,15062,16052,26962,27816,1256
166,29656,38256,41352,42040,31271,19217,24071,29649,39387,1263
167,23785,28465,33314,32174,27325,13383,20132,21214,21182,1280
168,5712,17615,28619,29024,19582,10240,19191,25626,13723,1297
169,37836,42662,43339,33312,27721,309,9100,19025,20089,1298
170,15917,19549,23227,26931,21059,14906,14666,19597,14277,1304
171,15143,24208,27446,24840,12835,10998,16936,27473,26771,1305
172,4881,9604,15608,41557,32129,27897,15879,25847,17835,1310
173,13107,35523,42153,58723,38457,22326,16000,34947,23037,1313
174,21814,33194,42452,50268,31628,18437,17342,29665,32977,1314
175,19174,17950,17335,16255,20634,15163,24571,30630,26030,1315
176,33735,25882,32611,21073,15586,11513,19337,27707,17053,1317
177,15674,22031,30051,46829,39025,23471,13990,17221,18488,1319
178,12738,14238,23360,39617,24615,12656,9940,15247,13078,1320
179,37286,64478,18193,14048,11745,5358,12013,12577,8600,1334
180,25818,29764,36317,32116,23526,16946,27468,21416,16904,1348
181,8908,26841,10464,83994,20677,18416,18536,21881,13373,1360
182,37030,26012,27124,42374,23883,14154,19322,28211,33283,1363
183,4683,19093,13730,37766,34979,17978,6431,16716,13749,1375
184,7285,31804,42625,56955,29129,25161,14281,16733,11133,1379
185,24558,26765,32083,34648,25749,40869,24950,24423,20590,1384
186,14574,25384,18951,21818,9366,3145,9294,33962,45553,1392
187,37418,33629,24728,18484,12282,9682,13690,26762,12190,1399
188,29031,28424,31609,25190,13280,12524,15344,23388,17720,1409
189,8772,15940,33622,50965,30962,13729,10919,10783,8921,1425
190,7514,11892,21952,37718,30500,26460,14803,17845,10488,1440
191,15607,17053,16872,18103,25278,15396,17497,27241,27208,1472
192,22947,17255,32466,56152,37036,9419,12551,19187,15641,1483
193,16812,4286,21585,23525,31958,49035,23808,16097,8706,1488
194,22574,86257,24313,11113,9630,7846,1014,39232,13972,1502
195,41078,40982,33999,32769,38351,20610,27284,9854,17339,1511
196,25106,19984,28821,37563,28720,20746,23530,32197,26468,1532
197,13322,19292,21240,32692,20187,16315,8452,24907,25821,1533
198,5191,8411,35052,66660,36036,16288,8710,8553,3616,1535
199,12644,18988,19859,37564,28490,23109,18318,18619,17773,1537
200,24822,26132,33525,46169,44617,22876,3353,9978,24383,1544
201,8918,21634,23220,25759,23728,20444,16242,16655,12085,1548
202,23536,24302,39842,48160,31631,29259,30195,32724,30092,1557
203,14331,13241,16228,27720,24113,20536,27093,19142,10724,1571
204,10982,36119,30182,20977,22352,20025,21387,16494,7911,1573
205,24646,15203,23775,52994,43785,30471,26809,24056,10087,1599
206,8471,54613,60645,36219,28434,10381,5556,5066,48700,1601
207,36951,41169,43056,37153,34309,12374,29507,33532,22617,1602
208,14724,32828,42548,43658,41915,18085,20951,24358,20971,1604
209,13505,18917,20117,47466,19485,17598,10321,27583,23382,1606
210,11161,17015,20366,40747,28876,28578,18884,16444,10020,1609
211,12248,18903,31659,30291,18560,17019,9473,9420,7340,1615
212,6049,11126,26177,50373,35498,18457,24171,34749,5255,1619
213,32008,31862,33861,44524,43908,28819,14530,27609,25925,1626
214,71116,20490,39277,38888,15303,6852,16333,21747,6044,1639
215,16288,24426,32629,30889,26548,18616,25500,33016,32834,1647
216,7167,8017,17744,32195,47168,12926,31272,28951,21594,1659
217,9371,17487,40693,42011,25067,20792,21790,22300,16143,1664
218,40039,48026,34672,51196,38461,12306,3613,5600,4085,1666
219,42868,45894,32638,22029,38359,27572,28281,32489,22753,1668
220,8638,20310,24834,33327,37912,26915,30106,22304,5394,1676
221,2605,2046,27443,28221,43006,30626,4405,3374,18673,1680
222,7902,6638,16231,55277,30936,11418,11779,17458,19896,1683
223,9396,19477,27505,30998,29374,25305,12385,12444,11308,1684
224,18153,26045,18992,32333,35544,14963,27352,36925,16030,1686
225,8384,24353,26574,35464,25503,9021,13194,19815,12111,1692
226,24242,31396,28174,25101,21920,17445,21687,26469,21745,1703
227,12111,13743,24370,37004,22187,16241,16113,10900,10091,1706
228,6324,16551,16014,63543,27883,18978,5217,7601,2087,1717
229,32643,36033,29283,44333,45584,28547,33269,35654,25493,1722
230,18065,21469,26185,32009,32637,28143,11025,23376,15645,1723
231,7872,18325,18714,39750,27102,21087,11600,12702,4243,1728
232,12878,20450,32940,32496,33751,17478,10073,44429,27861,1737
233,12779,32504,23881,20253,20500,16940,17213,15913,13747,1740
234,16967,23061,32689,34490,39872,16036,10524,17102,17734,1741
235,20899,22318,17856,17822,13567,8990,30649,30238,32082,1747
236,10354,17309,27139,34893,26910,14388,14116,18231,20539,1762
237,44816,32009,24581,21054,13904,9333,10581,15788,18250,1768
238,14085,21274,18945,27588,25231,15008,15569,29929,22892,1771
239,24567,38595,33400,31683,17655,8072,2418,3744,4039,1773
240,31382,26340,23675,28147,21693,5979,2389,7023,12767,1777
241,44509,36156,43177,39690,28720,51083,33761,25941,18791,1782
242,12734,14778,32777,24772,42649,18851,30955,19598,8472,1783
243,11327,20746,28734,34191,22186,8757,19831,21015,11075,1787
244,19040,22871,18709,22393,25749,26244,26647,26505,19127,1788
245,27635,31564,50818,29156,30668,25657,34355,42886,25697,1798
246,11552,19570,28905,35735,26733,15916,18040,20586,14817,1799
247,58459,48596,28139,33479,18872,22470,22775,35519,25095,1804
248,10567,16263,22114,49502,36952,27792,9903,13820,12569,1805
249,5241,5495,28472,46091,40771,14226,3900,4069,1605,1815
250,8979,11205,34523,58642,40346,23941,16222,23477,14342,1823
251,10677,18599,14416,25377,21584,21361,16914,26785,20871,1835
252,16103,19437,30157,28912,22588,18431,14626,18845,14346,1841
253,28262,28468,30985,44558,34086,25795,24162,29402,24788,1843
254,13351,12442,27094,39286,29720,23873,15629,14579,17164,1847
255,20380,16742,18470,30730,27703,21632,17955,22019,10506,1849
256,19426,24538,33409,41072,35962,8886,9120,16963,30735,1859
257,30395,30668,44215,51283,21022,10345,8628,8382,8046,1866
258,30843,32130,31192,18930,19737,20237,7692,24016,45024,1867
259,2200,5858,33534,53835,32086,17675,13249,8512,10735,1869
260,13561,19986,29616,39361,33457,23059,29553,31288,20813,1886
261,31328,31947,24783,23313,19039,10789,19821,25326,31665,1901
262,17040,20040,28288,46105,20385,11053,3518,21588,17210,1903
263,6379,11186,18116,31167,29193,30831,19247,22782,15721,1909
264,8282,21467,47060,45253,39943,25600,15456,22843,24330,1914
265,11404,15263,48267,59808,37234,19444,15969,19157,10878,1917
266,49088,45371,37256,33913,21562,20772,25501,28964,20530,1918
267,48559,56618,43849,18412,1670,1133,10428,19411,26942,1920
268,35503,58151,34069,45748,35431,21012,7721,10218,15115,1922
269,16527,33683,26093,20759,17741,5466,5677,17777,15998,1931
270,16375,20699,26584,36488,31087,29361,10427,15369,14434,1938
271,63850,23425,39160,25257,53289,15210,24503,33667,24823,1948
272,29590,30758,30043,31455,24926,4080,6205,21935,17232,1962
273,1984,27687,40589,33015,35707,10633,5186,18010,25818,1964
274,13474,15427,17341,49513,30627,30834,20619,29378,17738,1967
275,31470,21600,17059,35425,44585,25021,24072,31846,27528,1983
276,17075,10600,18097,38652,33291,34430,14108,5200,3164,1993
277,21031,24593,53209,40446,43145,30618,24642,32061,22000,1994
278,44297,42578,39045,38371,47545,24198,14806,27718,21315,1998
279,17610,23365,31563,31360,26679,19413,14805,21831,25366,2001
280,11478,13967,21804,26087,22420,19275,10694,25679,31526,2010
281,16074,17564,21833,45340,19009,15942,14461,37612,22471,2017
282,13901,12089,19486,34230,28842,16753,11734,15882,17304,2029
283,8484,6598,88617,29069,21037,17188,106321,34423,5348,2034
284,24533,32265,29227,35060,19462,9618,17722,15111,12230,2035
285,16289,19858,17515,44719,37976,14343,9603,40622,6943,2036
286,6665,9247,24636,44440,37953,14821,8529,7979,4508,2044
287,33318,23394,25091,33180,36328,21131,11497,15713,18114,2047
288,12220,26734,45173,43764,41621,22882,11951,13499,7781,2083
289,11229,17073,19933,43015,38866,15280,8037,18489,15379,2085
290,40606,34809,31888,16221,4197,5814,61832,3077,327,2088
291,11291,12377,22168,28577,27969,33661,24763,16074,18970,2091
292,11470,10287,16513,39543,31209,21893,9049,17948,12677,2103
293,31080,30201,23921,29582,30253,25441,38432,35191,22727,2105
294,8455,11645,18195,47273,37997,31108,16338,24190,43716,2111
295,17733,21290,35772,40208,33573,20544,31234,41839,22963,2114
296,32469,41124,31579,40916,16862,13540,12672,37885,29954,2115
297,38546,34937,26461,24366,21213,9974,17819,10558,7222,2119
298,32378,21577,19954,29195,32009,22487,27895,25925,19745,2123
299,18709,21250,16154,24756,19751,13602,14016,22647,27500,2131
300,16162,23138,30423,72944,30736,13059,12613,17067,16234,2137
301,12520,16143,19057,29526,31506,24258,8255,22366,14281,2151
302,13085,17874,23048,36364,30317,29370,10281,11796,19328,2152
303,23092,45954,49500,39412,26816,14036,15454,36963,38248,2158
304,747,24743,26970,37100,23277,12205,11014,11685,29015,2173
305,23648,33350,18400,41394,76729,8479,7514,4184,12218,2185
306,9166,13969,28851,28845,18467,14070,12832,29373,31907,2187
307,46263,28060,31987,28944,25217,19175,18509,17547,15342,2195
308,5997,14830,28124,40864,14722,11143,14416,12820,3558,2199
309,30420,23765,24046,22163,18390,10680,12679,10942,10447,2206
310,35244,52439,31858,27633,18266,3728,23089,32627,23452,2211
311,41622,38139,27936,28260,15657,10291,20134,32212,31408,2215
312,10600,23219,23303,53626,20517,16623,6718,13395,1080,2218
313,40432,41019,46895,49319,28689,15194,13096,14166,10883,2227
314,12741,17729,20321,37866,23255,14877,11562,18034,10346,2234
315,15663,24499,25391,29203,18140,31549,31632,16500,11931,2236
316,18075,16414,25162,41698,44923,29366,10095,20259,21034,2247
317,27952,36628,43785,53496,33261,23815,18263,25740,23067,2252
318,24860,35457,42374,36716,44508,43750,19252,29430,29018,2255
319,58952,43027,28973,24783,17806,2963,18542,33468,26528,2262
320,17046,25890,46335,43202,31303,22292,14089,19047,28131,2272
321,17265,22079,31323,37947,32539,24044,26190,26108,22999,2273
322,20731,26308,28595,33951,25419,8830,10308,17280,16626,2281
323,15541,34173,31957,28066,9358,8713,5324,28220,21418,2284
324,36311,20972,60138,68187,18592,5177,13916,34385,18931,2287
325,18216,7720,9418,42459,41943,26896,9709,11202,17905,2293
326,39831,29790,21110,18973,15774,14492,20900,22571,19458,2304
327,5670,8256,46565,51712,27846,22018,3628,15109,13114,2311
328,13581,17074,20780,30981,21853,11449,17591,19148,13671,2312
329,33565,40343,28711,20529,29636,15965,12797,8898,7995,2322
330,35096,39565,35531,38345,23779,5532,11448,18065,9460,2340
331,7651,26644,27309,28148,23738,15239,10419,9548,24848,2348
332,13546,34140,28402,21116,44940,31464,9584,25564,7327,2349
333,22172,19289,33926,42349,20469,5158,12147,16258,17065,2353
334,37172,32158,50987,59991,23634,18825,10457,15533,15500,2356
335,10401,12946,27321,55552,32972,22090,12355,17150,11593,2367
336,29338,30619,19311,40192,42112,9398,13016,28901,33148,2370
337,52175,45465,33040,19564,12309,32553,18013,33917,27777,2375
338,11514,16927,21301,44525,21885,11590,9394,12950,11718,2381
339,10807,10655,10037,32704,44535,16139,7608,23721,15161,2393
340,20198,31154,37293,51018,31791,15601,6843,10389,7646,2404
341,14235,39829,27421,26706,14980,2700,4052,9314,10399,2417
342,43202,45473,28998,30853,19592,11617,19621,30488,34791,2424
343,7171,36275,37878,32050,29441,8612,27776,27315,16955,2440
344,38674,49368,35824,14340,13692,10394,13631,14755,9026,2455
345,46940,56803,37392,20590,22881,2606,4009,33009,24075,2458
346,16891,17475,25785,31293,35965,5758,12503,17823,6736,2467
347,13397,22363,24653,39301,27487,20287,9743,23008,21751,2468
348,16667,30134,32492,54130,38784,20440,8112,9725,16557,2471
349,8320,11305,41341,51959,22785,10643,16283,23007,22246,2480
350,11137,26074,35816,43459,15665,6506,13539,39160,25749,2484
351,26992,26980,31136,35754,23153,6438,27053,28051,19719,2485
352,13190,43311,47310,31804,6791,5258,12210,9347,4620,2486
353,36635,37825,37767,28575,16341,10682,12278,12863,8989,2494
354,27542,24011,61921,49910,14742,8189,4351,5401,25958,2498
355,46258,33535,40357,43207,33353,24223,21593,23479,19658,2508
356,5711,10496,7268,12116,34984,62465,23266,26715,15941,2513
357,33984,17917,48699,23245,4462,1220,12201,2698,1577,2529
358,3586,4894,21906,72232,23457,11367,5895,10098,8983,2544
359,939,93708,22989,10424,3377,2686,12823,22629,14048,2545
360,8217,12239,23336,34444,27285,17784,9856,16864,8352,2551
361,34190,30137,32589,26879,20661,4170,20087,29265,23628,2552
362,23405,26003,30219,32556,25085,37727,6820,16377,15302,2554
363,7603,11073,16236,50173,32451,11474,3867,13282,13115,2566
364,18004,16599,28021,29709,23095,5491,22565,22107,16275,2568
365,12861,27219,62010,31037,16814,15082,31828,42110,31333,2572
366,16924,20150,16822,32097,36402,39876,12792,23079,7671,2576
367,8564,21336,28103,36594,14017,31340,22870,21502,11307,2579
368,6059,7743,19435,29348,19113,14320,34470,24773,22778,2580
369,12947,14178,39279,32852,25460,14402,29456,10222,12399,2581
370,6952,13705,24824,38985,29328,27937,7299,15773,17440,2590
371,40690,31520,42720,52645,10311,16081,12463,21967,12769,2594
372,26895,29409,35326,47653,39735,26311,22484,29082,24353,2600
373,2934,11395,36859,49012,50992,19629,5128,9273,2020,2606
374,41885,44067,40175,36160,25929,24225,21951,29086,17736,2615
375,67494,27202,23181,15761,17331,7291,5182,8218,35964,2620
376,46677,11467,32142,18807,16418,4063,10877,17074,6909,2641
377,17507,32178,45769,63983,28535,18306,8359,8421,5108,2642
378,31749,55887,46777,27240,21090,20474,10375,23136,19489,2644
379,35102,35977,40782,36191,22330,1180,6501,10792,26328,2649
380,20366,21195,26286,34784,31999,5204,5225,19155,18417,2658
381,22922,28383,36287,16641,8738,3434,7509,6129,55504,2663
382,32169,16320,18289,37212,30659,16279,13508,14713,7949,2670
383,29565,48030,30801,37056,33772,13967,7531,13011,18674,2674
384,8273,15513,18833,26366,36919,21570,19277,27266,18003,2680
385,4859,10535,16818,28512,38027,27851,27452,31288,12275,2682
386,17084,19235,23033,23566,13924,13760,19748,28032,29845,2684
387,5136,19954,22681,63474,24653,19529,6431,24311,16198,2691
388,11701,31822,21283,46069,40154,38035,15980,24322,26059,2692
389,40470,34173,34683,34809,37446,16438,20303,31293,30265,2695
390,18959,16775,21212,49888,38843,4125,33016,15111,19421,2700
391,15390,17295,23726,42246,42216,31543,11754,11133,10217,2711
392,17956,24823,35400,46991,40789,27736,26883,31795,33910,2712
393,58961,7702,7202,8874,78929,17323,1339,0,30907,2713
394,21619,31607,40038,47686,31964,23179,21501,20575,13186,2744
395,16746,12766,8537,82942,14659,17251,22948,19934,18859,2746
396,9158,18605,48632,58902,28430,19116,9691,20090,11938,2748
397,5184,11119,29794,47069,30842,13397,7667,22960,20156,2757
398,1128,18394,42240,26231,26191,8748,5934,21382,11540,2765
399,34014,30909,31839,42095,28762,27151,23740,29267,39843,2777
400,55972,47883,33006,26874,11416,7223,17562,3864,14817,2779
401,9932,15581,19486,23583,19984,19414,21314,26144,34873,2786
402,27845,29096,36327,35316,20602,12945,10361,21648,33802,2787
403,5580,8310,23593,37489,29657,15413,15834,22037,24093,2797
404,34799,31342,39805,46669,34273,9619,23300,31007,36268,2805
405,25321,20064,27870,29006,22334,14259,17255,30023,21684,2807
406,31460,44007,39123,28888,18557,27551,18930,25740,27932,2818
407,13085,23543,32410,36302,28878,13510,16484,14835,12335,2821
408,12656,29732,33502,40612,28694,30201,20587,21329,23046,2825
409,15128,18292,6619,35132,25071,30041,10394,9799,21123,2836
410,3608,3533,24543,42322,31161,20300,23303,20733,15693,2837
411,21908,19799,23071,29556,26131,12954,12666,12126,8484,2845
412,21898,21242,35032,41198,32873,22223,18897,27354,19739,2853
413,13538,18595,30541,47587,35759,34577,16730,16504,17631,2854
414,34469,39172,51745,46366,40616,25424,27693,23086,17709,2860
415,21157,17284,20303,25088,17809,20722,8715,16584,21184,2873
416,15003,10401,33727,34839,23858,20434,21893,23013,27688,2877
417,30792,39991,39058,40528,15603,11158,7206,2089,1452,2888
418,21397,38483,46386,50935,25503,7798,32962,38992,22050,2895
419,14061,29622,41348,36523,24749,2553,12702,18734,30582,2900
420,13278,26975,30422,58762,14198,11380,9233,8176,10559,2905
421,15603,26738,16229,28407,20219,29435,27558,36307,35181,2910
422,13042,10778,6446,39896,30626,27208,16626,33096,36420,2918
423,29862,32585,34291,32533,28465,14071,16085,14215,8311,2922
424,26363,33452,28969,45287,38226,14843,7079,23505,25456,2931
425,31103,37255,25658,13626,5456,0,16250,33438,31550,2934
426,16656,19616,26878,34683,28164,66081,15380,13164,9493,2936
427,42370,47880,40107,46751,33690,19695,6093,10882,5197,2942
428,18658,25601,30416,30269,18438,13088,31011,22940,23765,2943
429,10406,15518,22686,37273,35516,30072,16094,17318,11155,2963
430,20244,33543,40630,48971,38116,17415,12263,23311,21308,2966
431,13997,13668,24917,43957,24636,15781,24227,30596,34525,2987
432,36579,59952,35521,29660,16769,9154,15349,7577,2627,2992
