,0,1,2,3,4,5,6,7,8,9
47,6984,10413,15622,29492,26629,17678,10514,5688,5675,318
48,9672,22155,18413,18411,22322,20222,12780,15546,10378,319
49,7106,8609,9414,20302,20510,11601,12011,21745,17894,321
50,4651,6833,9911,7748,5234,8385,6788,10192,5773,323
51,23975,29991,12456,15705,11608,10524,9927,12543,9472,324
52,17902,18091,15868,14386,20525,5515,4388,9628,10160,331
53,6720,5443,6190,7166,7428,4203,4074,7736,6211,344
54,10663,13363,10794,11266,9975,13008,13710,16336,18903,353
55,4925,1278,3903,9567,4037,2922,7206,15557,8905,358
56,9434,11416,11538,15718,9500,9052,5332,8216,3869,359
57,8256,7193,7742,11023,9546,9604,6757,6720,8014,365
58,11442,9006,22707,30372,25101,7881,10325,14818,11366,366
59,10381,6920,9914,23318,12530,7478,3003,7526,6013,368
60,6676,13723,5191,2858,3929,4829,6102,9027,7483,373
61,9779,7620,6306,11498,7929,8151,2880,4942,2737,375
62,11982,18007,22519,21208,16674,7121,24902,22415,19866,377
63,6857,5261,5702,6895,9220,4312,3604,3633,4973,380
64,4015,18163,36712,27532,17051,14123,4147,6736,7794,387
65,8985,20908,27922,28423,12687,1047,2037,7350,3777,389
66,10589,6499,24032,28417,9454,4656,2524,4955,3687,400
67,25055,27028,20285,17865,8456,3697,7061,5738,5531,403
68,5008,12945,18668,30940,24909,13410,10621,14165,12561,408
69,16672,16795,12037,8164,7560,6159,10372,16343,12422,409
70,10856,11429,17139,22173,13777,6558,7331,7939,4659,420
71,31651,10900,4708,4367,1163,6645,9748,9151,23198,423
72,4200,3654,18853,16032,9591,4110,3584,4315,6384,434
73,2929,5024,10742,24755,15463,8280,6890,5470,6671,437
74,17170,15033,13210,16082,7349,6902,13768,14538,10886,438
75,7353,8452,7204,17415,9774,8902,5338,5176,3163,439
76,14150,29508,22453,23443,13868,11282,16797,19627,12317,444
77,3823,3655,4816,2851,4589,5666,4772,4276,2793,446
78,11477,16425,11704,28209,13182,2206,16717,18954,16290,447
79,11039,15313,11239,6730,6388,6071,11065,32433,48477,450
80,3932,6440,7902,10388,9549,7006,4336,7643,9817,456
81,9735,5068,6763,15362,11840,5869,3810,6254,3361,467
82,6862,4735,17239,30489,28722,31542,8432,6335,3405,476
83,12007,10168,10938,17256,13496,1969,2187,9723,8815,489
84,25172,29725,22584,19087,12822,7657,5674,5008,3599,499
85,7712,15015,6227,5105,14028,13297,8219,14896,13720,500
86,18627,27351,23492,21491,16001,8498,5708,9270,9300,501
87,7797,20867,17908,24874,23095,19143,14436,13972,6118,511
88,22669,16136,15520,14583,17438,6563,5471,17569,10641,512
89,13567,9472,6731,5109,5855,4574,10773,15528,16580,513
90,5731,9709,9975,20392,15112,11213,9233,17283,18782,515
91,8657,6576,7406,10070,15406,5694,6052,5936,6769,523
92,10172,9607,9909,13915,12893,4337,4536,3285,3037,530
93,9045,7214,6806,11419,33803,40435,18515,22846,6867,545
94,8342,10355,12270,19274,21348,11717,11896,13605,12061,546
95,10618,11869,18437,18889,17169,5799,1488,10631,22236,547
96,8288,5005,4340,15722,19543,20088,24163,37498,26596,548
97,16877,31766,14699,6343,9471,27470,6248,11679,17027,551
98,2492,5564,8045,11728,9993,12823,6553,11458,4019,552
99,7309,9590,11186,13621,13301,7382,14030,13396,7158,563
100,27694,23986,19419,16539,11586,10318,12940,10649,7570,567
101,1556,5343,14422,18072,7488,2263,1111,8035,4818,574
102,8356,12935,5571,8875,6555,7341,4604,7063,6090,576
103,6733,8837,6731,8750,6984,8754,10942,8085,13112,592
104,9649,15385,10615,7720,9568,6042,7028,6229,7656,598
105,5568,10540,16113,15614,10232,12775,12267,6326,7047,608
106,5815,6603,5424,5106,4334,4302,2083,8969,13819,609
107,4157,11112,16156,29714,13728,2676,13943,48706,19631,610
108,4656,8345,13723,11218,12099,11655,5652,8024,12311,616
109,9819,11892,15952,23640,31452,23895,4849,9082,11246,620
110,10316,14002,9877,9077,6421,4296,15525,36557,43363,621
111,29596,15686,20327,7272,4185,2420,4197,12094,5345,625
112,7466,11876,19330,14053,11853,5882,5464,15369,16129,634
113,6540,10797,11873,9826,8575,5591,10513,21215,17510,643
114,4357,12468,20839,28675,18906,10853,8826,19492,10459,647
115,15036,15834,14091,12131,6365,7056,10061,8226,13434,658
116,11714,5520,10552,25888,29109,7759,13372,10258,7723,660
117,6259,9909,12959,13348,9232,8132,4681,6392,7568,673
118,14468,11533,9627,6570,12961,10433,18226,16861,39789,676
119,14095,14403,10212,4712,3673,4093,19600,24438,3985,695
120,7999,12983,11353,19174,17656,12036,16906,28758,17733,696
121,11051,10540,6468,10473,9560,10304,4868,9955,9320,705
122,4011,2636,6846,9969,11194,7821,6231,5518,4071,726
123,4622,7176,20533,21924,18563,15346,8209,8528,4181,730
124,19422,19837,23655,20706,11450,12131,15242,13526,9501,734
125,2723,7795,4738,5757,7468,5436,6997,8774,5704,739
126,1798,3525,5751,12037,6151,4424,12475,20374,19283,753
127,25869,25649,23871,13781,8475,1126,5713,29263,26414,757
128,10684,6934,16478,23443,26295,27211,18947,22205,6641,760
129,3513,3284,2782,6683,18051,20739,12038,20484,21274,762
130,9292,9121,10845,12276,8656,3739,4674,3519,2035,766
131,13078,12649,14902,17617,18721,14306,7227,4330,6088,768
132,11201,16534,30613,27631,15420,11565,12505,6156,5195,769
133,6320,14446,14099,12499,12534,12015,10817,5765,5807,779
134,13175,12292,17172,23469,28153,8350,6280,8298,7313,783
135,5938,8359,15878,22356,18177,11289,7207,9294,3590,793
136,28858,34003,25077,21096,10146,2265,8867,12301,12847,795
137,11101,8386,7987,9117,5599,3061,5541,7313,8504,804
138,7296,13031,10655,9572,5803,5762,7248,32281,13747,811
139,4741,4176,4801,37650,45494,23932,10749,9477,19183,824
140,12575,14543,12289,14340,14363,9578,12045,15087,13554,835
141,5836,12698,17648,12993,10753,0,988,12018,15274,843
142,23218,18260,19205,20277,13861,9714,14345,14331,12445,846
143,4313,7682,14315,12862,5681,4840,14136,26016,21403,853
144,9486,7596,20333,22748,6168,5646,2698,8692,4050,866
145,5919,5200,21151,26434,18584,7922,10440,18492,8214,874
146,13741,10404,28397,35227,15787,7154,14315,5487,9644,875
147,15950,18710,17137,9715,6010,3079,17877,32920,21933,877
148,8623,7402,11918,12218,4814,3375,5545,6041,4599,878
149,13847,8581,10751,9707,10515,5739,29298,32634,18720,887
150,21038,19657,9565,8861,7023,5780,11079,15867,12687,889
151,6074,26291,35312,15223,9827,8071,2352,4399,8107,894
152,11549,13868,21752,19555,15584,6807,5540,5810,7066,895
153,8901,6496,7476,7216,7677,8893,9153,9676,9195,899
154,9441,10676,14114,20717,18473,7802,12182,19985,25362,906
155,6562,11514,11627,21657,22597,22080,24560,21665,19081,908
156,2268,8220,8613,20647,20429,18979,2619,4518,2834,910
157,22046,8417,14474,7864,7417,4521,7987,7051,5987,920
158,4574,10373,11757,10474,6642,4328,3180,5009,4721,921
159,5253,4804,6648,6657,12455,6026,5351,13144,25431,922
160,6841,9234,16131,20878,9866,4723,4335,20773,28631,929
161,22473,23784,17600,12670,10684,5803,15519,18306,17381,930
162,9391,7793,9348,12248,11350,8167,5548,4025,3581,932
163,10711,13938,8805,21833,17508,14764,6581,12718,11690,933
164,4705,15345,22130,6854,9810,6411,4510,3004,34566,940
165,4826,4922,7925,18399,12984,5581,4829,7352,13726,946
166,2796,4552,13916,24859,48936,11030,7065,1846,8529,949
167,19172,15215,17262,13070,11810,10111,20328,24820,25943,951
168,6361,6163,5778,5722,5543,3821,7114,5556,3699,954
169,14984,15640,23367,28418,11373,9908,16172,21101,15404,957
170,4956,11242,8610,29454,9788,5388,7379,9774,9835,964
171,10886,11193,19844,28722,26615,29732,10329,12681,8974,967
172,5500,9380,8267,12144,15118,14129,15709,18945,15010,975
173,14577,18110,12961,17332,14856,7127,8405,8381,5396,983
174,8429,7226,14417,20650,19519,17364,6875,11034,15548,989
175,4782,5396,4991,14615,14769,8468,6014,13787,55934,992
176,12897,13140,12137,10140,9375,8301,10050,12961,11863,1004
177,3796,11677,14353,12794,12993,12605,8405,7548,6826,1011
178,3295,4905,3832,4801,4125,2150,11192,24494,10991,1017
179,22997,23086,19023,14374,10091,9556,6883,22547,25010,1020
180,4858,14850,20494,27468,12121,8930,9794,10030,9489,1021
181,8199,12779,18184,18869,11074,6928,13845,10562,9205,1028
182,6088,4754,8784,17077,12017,5448,5248,5527,13778,1038
183,12423,24106,22046,27471,9984,12008,10501,12340,8177,1046
184,15169,17915,7681,13914,8576,12428,8240,12342,4302,1053
185,12784,6648,19391,14835,19029,4549,16440,39381,16584,1057
186,7064,7775,10930,4619,22572,12013,6379,18611,22964,1067
187,4752,11906,7084,7625,7361,6074,8482,7085,2955,1073
188,6507,6473,6445,14052,20250,19741,9543,18456,11586,1089
189,17702,7466,10965,8300,11323,19159,25894,26751,34620,1093
190,11485,19808,22342,24475,18129,14864,11407,11080,11962,1100
191,12530,11047,6268,5529,4194,4291,6416,3662,28051,1101
192,9202,13045,15618,19545,22288,21491,23518,15958,16572,1103
193,3965,5065,13519,9965,4707,3800,5861,7832,8392,1105
194,4452,2690,4187,6021,3173,7780,2046,14692,10568,1115
195,3910,8491,9162,25475,13832,17100,7877,9822,15166,1121
196,5500,4828,9660,15313,11958,11614,6770,15249,14775,1124
197,17520,40095,23515,20461,7767,5461,6416,4859,7306,1125
198,4415,4041,10988,16578,20449,3871,3796,10248,13594,1127
199,35208,24498,13221,11848,11398,6657,7630,19204,18401,1134
200,3250,4305,17211,19360,17465,5600,7950,15132,7784,1139
201,10997,13915,18648,33040,23532,18996,12508,13250,10960,1140
202,7410,15338,22430,28588,17326,8783,8754,22844,13533,1141
203,8888,11127,13292,15641,11324,4560,3317,3455,3026,1142
204,18385,1289,13757,9033,11508,9595,13958,24244,20319,1145
205,22584,22659,12463,21525,28473,20497,13302,12286,10612,1148
206,8647,10506,17436,35321,23881,12618,5909,5699,6954,1155
207,12481,14487,18912,18993,15671,14007,13271,16997,12788,1157
208,8571,5824,13695,12587,7388,644,14263,25853,31576,1158
209,10376,11157,10144,11860,9761,5698,4878,12248,12226,1162
210,4668,6915,4874,9860,7123,6034,4964,6903,3780,1169
211,12822,10579,13318,11128,8103,4109,6970,7218,5614,1178
212,13530,14167,14159,20451,18285,17197,6741,7633,9846,1184
213,6804,19575,8176,1313,59490,62561,4204,3428,8264,1190
214,6282,4355,4582,11397,8669,5319,6023,9194,7839,1201
215,12089,13739,22258,21489,21284,9557,2037,12783,9350,1209
216,37837,22907,10239,7560,12249,10083,16577,24217,45616,1216
217,9826,12855,21354,25301,20035,7936,20937,18008,19943,1219
218,7909,15385,17088,19855,15480,1400,2895,10188,11023,1221
219,3880,2575,6116,4925,8714,3216,8718,8195,9941,1223
220,14026,11180,11057,15499,17883,15628,21335,29813,14707,1225
221,3088,4103,5187,11185,3826,6639,4811,9225,1286,1227
222,9067,5596,19157,21441,7366,4137,6744,9386,11434,1235
223,7943,10898,10214,11825,5567,8902,2216,2882,3945,1237
224,8969,11973,17213,25268,17867,17262,8249,15976,17995,1242
225,27614,18448,13205,8832,7995,6799,12493,10714,16017,1258
226,11062,11318,9451,19318,13347,10731,7501,14536,15284,1268
227,13191,11371,12679,14750,8613,21867,18508,22371,8437,1273
228,11401,8287,8616,10534,10797,7456,8147,14317,11865,1278
229,11574,18503,6892,26800,17513,32829,15678,18663,6578,1285
230,6523,5970,6255,14217,5613,4477,3222,5041,7157,1291
231,4664,8681,15767,29734,25439,12387,5993,7339,7000,1295
232,4450,4756,6749,8663,8276,7283,14258,14858,7532,1306
233,6915,6707,16893,20991,12014,6712,6369,6738,5750,1308
234,10482,3540,2666,5036,4698,4021,3674,4774,5216,1318
235,1841,6662,18685,25250,19312,18541,15885,39230,29236,1327
236,10285,7594,6696,12120,4508,6895,13409,19232,14074,1331
237,5603,5135,14377,48709,30050,14298,5365,5479,4613,1332
238,3511,3397,7599,11676,7804,7645,6239,7891,8623,1335
239,8091,10469,12151,20122,20743,18409,16798,24760,19390,1353
240,14109,11590,12976,17178,7052,5936,3628,4836,1120,1355
241,20567,29045,21247,14646,13944,6603,12097,15613,12217,1357
242,3664,4641,11063,20155,12391,5003,3875,11351,3249,1359
243,10248,11441,14055,20263,16346,5044,2594,4067,18072,1366
244,6824,6514,5175,11261,3802,5873,6193,6919,3353,1367
245,16763,12109,13092,28591,21245,14560,10910,9210,8206,1368
246,21606,26056,25340,16595,14668,8214,9235,20031,16428,1369
247,8487,14747,20960,24524,14662,12771,14607,15187,8954,1371
248,2113,5223,13150,42508,27057,16432,4747,8568,3683,1372
249,13913,11972,17708,18059,22426,14414,21646,21493,13206,1373
250,11117,3636,8728,29155,20425,3659,6042,30634,29728,1377
251,2987,3150,14548,16494,13771,9318,4396,5635,3585,1378
252,10179,10350,18308,25662,22998,12194,5171,10654,13642,1383
253,7755,5103,5135,4549,4479,4845,3977,4337,4433,1387
254,13050,17018,22853,22067,8804,6771,10038,8958,34574,1389
255,7575,16374,19187,23206,16200,10868,5736,12215,12096,1411
256,9681,12215,17636,29758,4187,3497,18945,38229,28455,1416
257,2449,8342,12880,14582,7732,4285,5903,5032,4694,1422
258,8490,12906,9896,8004,6101,3176,10163,36743,27264,1431
259,5208,8041,6357,4200,5040,4195,4935,3887,1311,1432
260,7147,7407,16034,18991,18397,17171,7091,13654,10745,1437
261,7863,10306,20321,29994,14520,11871,11305,17943,18454,1449
262,9806,11904,12441,11594,12528,6216,17593,21910,18887,1452
263,6083,11348,14715,21020,12886,5416,4751,8320,4758,1453
264,4879,10124,25793,10092,5383,3919,3369,15499,71696,1455
265,3549,5136,7697,8736,6449,4069,6639,9153,4308,1456
266,20722,17954,22394,21825,14750,8871,9988,9739,3880,1464
267,11505,14903,15371,10499,8804,7466,8067,11608,7062,1465
268,39141,51421,21282,6713,6310,4480,8147,9214,6105,1470
269,9811,5716,6412,6964,3006,3265,3556,4879,2891,1475
270,31529,28298,17979,14691,12016,11772,15209,20675,27793,1479
271,10968,16937,9425,11341,2382,778,25221,8940,14756,1486
272,15293,20050,13694,19219,17561,14401,7249,6912,30077,1487
273,4939,3390,17080,13963,6875,5561,6334,15532,6728,1495
274,12486,9543,13107,14016,12601,13129,11166,16779,18562,1507
275,23137,32331,28123,11653,8313,5092,14407,22465,17100,1512
276,10698,15862,22390,30337,23805,21004,10510,6480,17968,1531
277,12321,8783,4585,13373,13119,7887,10188,11578,20583,1540
278,9656,14335,28294,21974,18592,8398,10786,13553,7474,1545
279,20781,17421,14320,14257,12814,9042,10310,15537,10979,1564
280,5116,3202,3320,6565,4330,3636,1219,7143,3378,1575
281,186,11390,12263,14776,9511,4721,3426,3779,4181,1576
282,8250,6807,3946,2275,6581,19116,28974,37879,25950,1584
283,4247,8087,20085,23349,17131,11780,8651,12753,4579,1591
284,11607,5697,6049,5534,6429,5331,5741,5488,3931,1593
285,18545,52038,17820,10979,11808,4815,5372,8062,3059,1598
286,7851,7840,6099,11306,9314,6867,3301,5130,7244,1610
287,13085,12201,7346,7611,5266,3391,13774,22724,13374,1616
288,9451,15505,12739,21507,2500,2063,5622,4754,11771,1617
289,13273,8739,12303,13468,8571,6295,9541,26200,32024,1620
290,12507,13525,20322,36894,18223,6634,8243,2747,8802,1621
291,18857,22517,15059,12980,20242,13420,19599,30254,20183,1625
292,8470,22452,10082,6283,4175,2472,23543,29209,23336,1627
293,7302,4162,4204,8191,6215,5803,5837,12953,17338,1640
294,5211,4956,11139,26706,25478,18378,17578,19265,14373,1645
295,15905,16329,16116,16454,12205,18261,18362,28540,25974,1649
296,7346,5552,9296,5598,6842,6482,7176,7284,6264,1672
297,19886,12104,8039,9585,15460,18358,17354,27916,34880,1679
298,14407,11256,9238,9196,8318,2343,5554,25115,55530,1690
299,12969,19055,22922,30315,16446,12621,11333,19575,11655,1700
300,2032,7628,11071,15047,14060,9942,10462,12056,9217,1704
301,3749,9021,10802,9770,9059,6971,7575,9401,9567,1711
302,7534,7857,10504,20256,13796,4626,3660,7059,7831,1713
303,5328,7192,12578,12998,9383,4373,4715,8050,7361,1721
304,10010,11770,14323,11624,12210,5882,8429,4276,4306,1724
305,12372,13482,21439,23984,25000,13410,9700,12370,9851,1727
306,14498,13425,15352,12280,8004,4593,5326,5581,14546,1731
307,7163,7286,12331,23705,13891,9248,5670,12588,14384,1732
308,5481,13733,18983,35899,14507,14787,12902,19701,14384,1735
309,4250,5232,7910,13241,10409,8087,9444,13855,5853,1742
310,3085,4813,16135,19029,9810,5522,2929,8048,4055,1749
311,35521,20251,12777,12875,5811,2718,7189,5708,4521,1754
312,8896,8547,10669,16135,11447,11593,9680,14455,14184,1756
313,5578,9003,22152,29159,12986,8376,12538,15908,10493,1757
314,17679,20707,6630,10676,11547,5695,11089,12939,9728,1758
315,4980,4137,3632,14030,12322,6564,5912,12904,7359,1760
316,28294,32739,23701,21868,5426,0,10914,18271,19369,1775
317,23719,23395,15151,18290,11606,10470,10351,21156,15983,1776
318,6968,8329,19262,26274,12984,6719,3543,7208,6503,1781
319,5387,11436,5249,10405,10185,12189,5504,5070,5499,1786
320,14345,24165,24900,26827,14412,4555,8736,14312,6287,1791
321,10730,13493,20918,18844,14701,10794,32521,23994,17568,1808
322,11456,11892,11368,10412,11130,7003,8044,9226,10715,1809
323,3105,10547,10817,28967,18821,21748,7270,14122,3600,1812
324,14290,9185,10423,6476,8105,1732,6665,23144,24225,1820
325,26201,16515,14624,24975,18739,15810,9239,8575,8503,1821
326,19380,20778,15458,7854,8225,7465,10132,17484,14740,1822
327,38091,21520,17161,9553,9902,4175,9947,15424,14718,1833
328,14138,23657,24288,25239,11744,6717,7458,11718,10159,1846
329,6677,8371,9856,5255,3217,1763,7047,9520,13796,1848
330,6523,3268,4709,4797,3466,2728,12404,24385,26518,1858
331,3374,3682,4308,9138,6586,6601,2937,3606,2058,1868
332,28647,38323,25117,20845,11293,0,0,9372,11520,1870
333,14650,15571,17909,18693,19519,7478,10942,11161,21863,1875
334,4105,6397,14818,11984,26153,16288,19610,8178,6273,1878
335,6405,11460,18336,31178,27357,21148,7010,13606,10552,1880
336,5674,11049,12383,12180,7195,5408,6063,5414,4974,1888
337,4660,11341,5763,15309,18512,7342,5595,12352,10514,1894
338,9036,12494,8608,9498,4280,4676,4268,5291,4422,1896
339,28085,13284,11531,4674,4811,3141,3383,19789,23896,1899
340,4515,3811,15859,25291,20738,10556,13313,33950,22431,1902
341,19612,18600,23374,21294,15488,27456,17528,13564,7492,1904
342,4220,5409,4476,23719,32968,16989,5911,8964,27136,1906
343,13154,8483,22021,8719,18016,21819,18877,35117,39108,1919
344,25019,25727,5666,6155,16281,44454,17542,16459,7081,1926
345,14618,20740,13688,11016,16288,9809,9459,13455,6298,1936
346,9336,8873,4566,5217,5391,7306,9505,12735,8380,1958
347,5828,6245,14621,16054,15053,10669,9690,10819,8800,1971
348,13147,11102,11866,11165,9849,10595,9190,17298,29656,1973
349,7086,8174,19729,24301,22910,8056,9968,7752,11685,1977
350,18356,16715,11998,22061,22661,16276,20957,18163,12137,1996
351,10124,8507,10032,6154,4928,6886,7559,5619,3024,2009
352,12049,10499,10142,17495,31506,38191,12210,13069,6005,2037
353,6019,10362,13715,30831,22375,8575,8859,12004,9272,2038
354,5906,3146,14450,41350,14689,4153,1858,6989,5310,2050
355,11452,12459,6527,4940,6385,15642,19257,25940,9794,2052
356,15810,19914,17987,15374,10224,6028,9464,12096,11359,2057
357,11777,12082,9907,9887,15903,8620,7465,15472,10622,2060
358,13406,20804,27702,24862,23410,17186,6386,7630,8700,2061
359,5032,8964,13702,10495,7280,7355,3828,4684,5709,2065
360,20596,15057,8755,18548,19100,12120,10933,12316,10563,2067
361,28345,8355,15679,9847,5745,1957,8160,13311,4073,2070
362,12312,12847,14212,20392,17297,9321,13986,10723,6197,2072
363,4600,6551,4194,4437,2791,2549,4903,1938,4434,2074
364,3726,9303,15230,18814,11763,13936,6377,7057,10642,2079
365,25551,16197,20422,17818,21994,23366,15299,16993,6434,2086
366,15868,11140,17842,23129,23280,21442,16597,29005,11652,2098
367,5011,2553,2176,5002,2662,2538,8824,25086,39883,2099
368,2364,5390,8011,28086,23988,21816,11436,14383,9366,2102
369,9505,12026,11188,19510,24635,23006,19951,20721,14773,2107
370,9070,9341,18120,26664,21889,15498,9739,14645,9103,2110
371,19431,17240,16232,13402,13719,8825,11291,13350,9739,2122
372,9292,9924,11613,11060,6796,5573,5300,3214,4647,2146
373,5719,12028,23375,27727,22278,19335,13894,10403,12495,2150
374,56266,11886,6226,7557,6199,4167,11614,20397,17598,2159
375,14328,17958,12019,10193,18149,15028,14608,8811,13583,2169
376,12113,14091,11157,22254,18640,7863,6446,12891,15687,2179
377,7013,6578,9870,14600,13805,11337,8547,9782,8457,2181
378,13128,6647,12276,26592,21026,26233,11008,10436,14861,2186
379,7424,9378,6829,9318,11185,5971,7699,6503,9984,2188
380,21659,14579,11696,21710,16627,10136,7252,2752,2325,2190
381,14090,8059,6722,5272,5401,3334,4517,2882,2546,2203
382,18396,15950,15558,18826,16201,11206,19039,17062,11135,2208
383,8278,12798,8766,11974,14198,10213,12186,19462,12183,2217
384,9951,18698,13717,21805,12117,8659,5475,12933,8563,2220
385,3581,7873,15220,25575,18939,22713,2867,6246,6670,2226
386,9006,10094,16251,22327,19316,2987,7272,25422,12778,2232
387,6224,7981,4968,8930,27879,18463,6338,2933,3014,2238
388,15403,21709,22224,19237,16821,3800,8582,28653,32326,2241
389,4132,9675,17711,26056,24859,18167,18792,25592,24113,2243
390,35013,17662,11056,10218,10696,8229,14145,17010,18063,2246
391,6543,7876,8324,23478,23492,14529,8033,11622,9524,2253
392,24805,18958,12185,11610,14003,12798,11390,7635,10198,2260
393,2705,4878,6055,5365,4547,3102,4496,7609,11249,2266
394,16262,22881,21603,19458,18533,12971,6467,17897,26840,2267
395,11038,9223,10319,12631,8385,6323,6540,6961,5468,2271
396,5968,8029,13014,18597,15524,5408,8330,7603,9072,2282
397,8914,11542,9441,18870,12594,10154,4600,5765,7590,2289
398,2041,5320,5599,9134,6188,4109,5072,7892,9421,2294
399,11014,11380,11952,29206,14636,12320,9946,16086,9710,2297
400,12540,33624,17656,14735,13613,3885,9490,24367,16775,2303
401,7169,6170,12538,19513,15089,10670,3462,9229,11770,2305
402,10964,3879,9479,4344,3386,9818,6133,11089,7154,2313
403,4681,12060,19267,12326,5483,5215,4481,14905,15678,2319
404,15816,28425,19704,21933,20587,16893,16771,12627,9550,2326
405,10547,10992,10172,21917,27979,18773,15520,13285,5352,2327
406,9716,7868,10808,27914,22172,10067,9100,12653,9143,2332
407,7693,5927,14642,23356,17983,8520,6149,7589,7533,2334
408,11083,12790,22223,20244,16331,14350,13300,15666,11693,2342
409,50362,17793,5235,4591,2498,5856,4236,15295,31891,2347
410,20102,18612,20912,20211,18059,9208,13219,13594,9117,2351
411,4812,14919,10371,14256,16702,17811,9962,7138,6701,2362
412,7015,5048,11353,566,10976,0,20605,14394,5897,2380
413,16932,20316,6374,10166,5404,5044,7388,8072,40496,2385
414,7860,7388,11114,13871,6989,1668,4981,5989,4714,2387
415,5143,5854,7782,8326,7589,6382,11593,17066,11835,2392
416,13484,5990,7485,11355,22660,26007,28497,28702,27555,2407
417,4443,4487,6849,11002,11194,4797,5959,13325,6961,2409
418,9238,14500,17808,24900,19755,13232,4688,7348,8942,2421
419,21272,19628,19142,18594,19009,11712,12802,18993,24505,2430
420,4682,4944,12338,21971,12268,18288,18754,17160,22577,2437
421,14735,15238,7258,14425,10219,9627,10086,14650,19338,2438
422,12473,9800,13027,13918,8269,7657,8719,4930,5876,2446
423,11579,19707,11002,21522,14413,6174,12930,16373,31225,2448
424,5349,13170,10677,17292,8096,6814,4093,0,10835,2460
425,10537,6249,5135,10846,5948,4639,3865,6027,2660,2472
426,4470,4744,10034,19408,19270,10727,6715,12797,28362,2474
427,9890,8377,22518,42145,27386,12912,5972,4553,4711,2483
428,12894,20563,13452,14467,4698,4520,2320,9729,11383,2487
429,5939,5896,6592,5982,5493,4253,4984,2875,1827,2488
430,4159,3019,4025,5271,5716,3973,4701,4119,2722,2510
431,5770,4555,16480,22631,21795,16523,4504,17931,15349,2511
432,7213,8770,20070,20588,13840,5833,10496,16042,14219,2514
433,16992,4995,6097,17938,19314,12641,27596,40117,32333,2520
434,12392,18409,17276,16077,10238,10115,8774,4877,4362,2524
435,8625,11040,22364,24470,12286,4181,3844,4522,4061,2526
436,11180,9686,3763,8539,6642,295,5945,5307,14274,2537
437,2668,4175,6098,15921,13010,5964,732,2416,12517,2541
438,9767,19178,22371,25201,21368,6936,13571,27902,10473,2542
439,5359,5131,12887,14676,15823,5801,16927,39655,21512,2558
440,5313,8846,14793,24223,23601,16428,11838,13542,8415,2560
441,14253,9510,11794,21563,11165,12691,12346,15404,19996,2564
