,0,1,2,3,4,5,6,7,8
430,1051,2379,3929,7784,6132,3584,3319,4715,4053
431,842,747,822,917,872,796,778,665,340
432,1586,1732,1741,1943,1572,999,2025,2241,1755
433,628,1374,1897,3243,3370,1298,1723,3353,2350
434,135,83,308,260,156,96,141,177,259
435,459,926,874,1376,660,209,170,162,68
436,96,271,372,318,281,190,257,244,108
437,31,42,63,131,71,32,42,35,59
438,176,135,118,132,49,47,104,109,79
439,97,96,96,250,124,110,74,76,51
440,242,233,257,322,217,137,177,277,205
441,1785,2566,3493,3514,2026,1314,1743,1687,1519
442,162,217,688,1291,768,138,160,288,351
443,179,253,236,134,118,101,84,175,111
444,243,473,362,348,233,201,222,166,107
445,1125,997,684,458,523,473,1980,1899,1302
446,34,34,41,27,45,44,46,34,24
447,352,457,215,333,113,23,335,408,363
448,2656,3928,5608,3560,3410,2740,1584,2907,4225
449,226,232,241,430,342,136,161,198,309
450,66,84,50,27,30,30,63,209,215
451,2277,2162,2156,2302,812,1544,1648,829,842
452,351,720,973,574,340,226,423,1232,1702
453,442,394,477,451,198,219,280,386,279
454,2496,2727,3243,3823,2915,1243,1657,1974,2092
455,1798,1884,1913,3107,2002,1036,1976,2891,2604
456,15,33,35,46,35,25,16,28,37
457,127,538,337,218,469,89,71,420,375
458,1136,1344,1700,2192,2096,251,871,1116,1631
459,109,68,93,41,53,59,88,61,31
460,464,920,1337,1376,821,365,129,128,781
461,1069,669,644,1265,1468,572,1888,4160,4280
462,9,28,58,111,93,111,84,52,97
463,46,259,239,528,210,229,291,296,637
464,52,13,1334,621,448,62,21,142,1171
465,1271,1259,1372,2000,506,134,281,827,700
466,1574,246,1709,1448,1157,289,237,3079,1466
467,92,29,61,44,33,20,11,22,31
468,193,185,240,474,255,174,53,66,57
469,2407,3970,4300,5014,3229,1823,2555,4653,4231
470,1203,1577,1487,1852,1766,940,864,1544,1223
471,1767,2646,4373,4031,2276,1781,1056,1175,863
472,1335,4528,4904,3508,802,1194,1862,1272,1084
473,516,554,1185,1786,1220,525,124,251,249
474,538,352,406,774,689,443,517,434,332
475,310,284,503,399,203,107,113,240,57
476,215,104,189,316,303,326,99,68,61
477,673,755,883,1165,1376,679,1048,1915,171
478,378,431,760,1238,705,399,199,196,85
479,1252,1764,1966,2294,1983,1125,2036,2416,1706
480,140,26,25,28,44,37,64,80,136
481,670,810,842,869,492,234,407,653,690
482,54,43,69,136,160,153,210,300,224
483,343,283,1121,3121,1322,1025,1061,1301,897
484,6,248,301,1137,1330,243,350,1009,657
485,307,111,65,51,40,29,379,806,801
486,762,165,158,20,148,32,1654,1346,1053
487,462,272,161,204,115,65,27,246,415
488,1255,2176,2640,2620,1309,680,1059,1572,1378
489,256,206,202,308,232,31,43,185,161
490,1667,1671,1859,746,174,89,815,478,128
491,586,479,1488,989,218,57,21,274,755
492,29,1186,2147,2837,4352,2685,146,19,7
493,130,176,226,423,325,203,165,175,144
494,516,337,1319,1557,1350,1052,770,1596,2789
495,821,1343,1201,667,629,157,411,204,148
496,473,387,436,975,1011,632,745,1096,1203
497,210,310,287,254,81,154,120,160,93
498,81,299,796,1223,799,405,1021,1244,459
499,477,469,353,258,179,107,123,125,111
500,75,120,44,30,69,52,49,101,100
501,311,445,374,339,252,135,93,149,151
502,31,44,298,1179,1308,883,188,611,771
503,2264,1767,2624,578,270,222,481,693,1533
504,769,535,578,1015,493,78,231,247,525
505,74,182,933,1430,678,387,81,82,17
506,229,214,468,1255,887,776,381,550,375
507,2230,3436,4865,5660,4617,3849,4690,4830,4555
508,265,188,205,255,228,121,226,219,174
509,764,1214,1582,1987,1075,65,933,1099,1333
510,112,128,188,275,314,163,99,168,227
511,85,223,197,349,203,174,138,139,78
512,154,101,96,104,95,38,32,116,80
513,101,67,50,36,43,34,74,108,108
514,1380,2766,3418,2470,262,0,905,1512,1395
515,128,218,212,339,233,168,170,315,335
516,6240,1967,3134,5529,2717,1259,1558,1940,1609
517,126,215,212,201,154,137,190,208,143
518,1019,833,1057,1085,1336,549,720,1175,1387
519,1199,1121,504,673,456,164,631,1461,1375
520,482,390,482,723,603,330,430,687,647
521,1789,2105,2728,2399,100,278,1586,348,843
522,687,1437,1259,2126,1993,218,892,2612,3360
523,138,103,104,148,196,73,93,96,114
524,2045,1539,1425,1255,1196,491,753,944,731
525,139,407,770,690,310,130,69,277,186
526,747,779,579,461,349,197,349,466,490
527,2787,2465,3253,4087,3046,1539,2404,2645,4445
528,1190,1278,1391,2619,3272,653,543,2399,2697
529,61,110,116,123,73,85,18,57,51
530,43,36,34,64,53,15,15,15,12
531,167,260,828,902,469,296,271,427,308
532,77,122,602,991,547,123,92,186,288
533,213,350,542,675,829,490,154,494,1104
534,185,425,279,291,310,523,909,2418,1609
535,318,337,411,501,395,240,173,165,298
536,424,417,1240,1632,823,395,214,582,582
537,97,19,71,588,382,201,67,168,75
538,938,1455,2640,2146,321,175,160,195,822
539,807,1594,4047,6939,4901,2176,1833,2282,2379
540,359,478,875,1078,862,630,340,530,552
541,293,204,189,307,207,105,123,449,336
542,17,37,144,589,679,453,76,1101,680
543,3311,3353,4170,4090,3798,1793,2658,3394,2757
544,8,14,41,121,71,45,61,40,25
545,23,15,12,17,42,56,24,43,21
546,61,69,74,108,125,64,76,92,86
547,162,192,283,280,216,80,24,213,513
548,390,233,185,503,614,639,813,1241,873
549,3238,3890,3939,3588,3081,1649,377,4283,3580
550,1089,1086,808,550,90,34,387,1115,1125
551,147,229,97,48,61,172,43,54,59
552,42,140,202,215,192,256,130,231,82
553,1200,907,1582,2066,1477,769,711,1006,259
554,482,1290,1358,642,611,686,600,791,867
555,205,1012,1653,757,98,69,355,1061,2224
556,908,2718,4357,2211,621,206,473,1229,1043
557,300,358,547,716,502,170,179,168,163
558,329,552,657,669,324,144,435,660,367
559,4395,7123,3748,4498,4475,5843,5179,6924,7032
560,74,39,6,632,666,87,468,886,962
561,465,542,437,357,347,305,393,415,263
562,420,758,548,473,270,44,119,358,281
563,721,996,1155,1316,1287,751,1334,1182,690
564,145,289,415,574,180,214,156,314,372
565,852,611,953,905,260,84,38,143,610
566,2497,2641,3176,3144,2827,684,2562,3906,1373
567,721,605,532,501,355,306,374,357,243
568,932,1782,2871,4712,2704,1079,356,539,677
569,201,744,954,1073,1127,834,962,1052,962
570,471,223,690,1311,657,209,377,1851,2305
571,289,865,1037,817,985,501,707,1059,468
572,186,410,431,399,253,89,171,215,189
573,1868,1797,1873,1821,1395,815,969,1262,790
574,21,40,95,117,63,20,24,181,94
575,3687,2658,2974,3252,1994,1468,2825,4459,3696
576,55,83,41,61,44,44,26,45,40
577,2335,3745,3220,2013,593,277,591,1018,665
578,1614,1207,798,757,644,553,1103,1672,1301
579,816,812,677,651,361,199,271,609,1120
580,1051,1568,3872,2575,943,316,652,1310,4771
581,451,496,400,409,556,311,378,84,96
582,659,839,1586,2264,1989,751,1015,1347,890
583,775,802,617,353,220,130,318,278,262
584,622,1517,759,240,112,29,84,199,465
585,566,990,928,830,604,470,1069,1172,854
586,133,102,137,221,222,130,70,122,105
587,1393,982,1473,1678,1624,678,704,1132,1086
588,73,91,114,130,70,78,67,105,130
589,487,642,963,985,428,324,565,897,829
590,122,117,77,42,220,433,489,1067,973
591,678,464,509,1200,333,157,196,569,972
592,180,219,157,197,152,199,297,220,365
593,1532,2140,2447,1684,1384,874,1784,1903,1243
594,2454,1191,836,443,1456,142,3445,6690,13996
595,633,947,987,1543,1105,717,433,816,636
596,84,710,1525,1600,1047,908,572,466,166
597,670,1834,2290,3759,3135,1015,642,1625,1808
598,113,173,119,87,104,66,79,69,88
599,55,148,450,239,173,130,212,1919,1251
600,714,1690,2430,543,125,62,128,335,703
601,628,924,2816,2982,1098,583,251,477,963
602,6815,6828,7299,12439,11509,3118,5202,4362,2726
603,532,816,3167,596,113,57,299,1539,1101
604,1394,2548,4476,6517,7510,5206,3647,4392,3918
605,211,225,346,371,319,410,216,343,465
606,1026,1205,812,162,222,65,65,110,523
607,359,1084,450,872,521,333,189,214,167
608,98,168,189,194,120,136,163,88,122
609,38,37,23,24,16,18,10,62,99
610,28,78,169,254,120,24,122,429,166
611,1207,975,1236,1611,1383,208,1973,2427,1746
612,92,288,478,1697,767,434,131,93,50
613,258,2143,1749,361,128,36,1460,3344,2032
614,323,462,1735,2720,2621,1142,356,1156,1863
615,132,55,113,580,596,196,110,299,176
616,31,54,93,80,82,76,38,52,87
617,109,236,378,433,261,61,358,264,253
618,926,1229,1477,2153,1764,841,1434,2287,1810
