,0,1,2,3,4,5,6,7,8,9
41,64342,95721,91513,22859,14208,7582,10127,11740,22273,606
42,41660,64314,66065,15142,50399,29415,1366,30296,66928,642
43,32928,58707,51442,65132,23199,8475,13813,33876,34506,674
44,35036,62436,111633,77151,48849,21571,31197,35930,51828,689
45,40398,48331,50960,50059,26981,16119,6756,17145,84982,693
46,62734,78600,71788,67932,53997,36034,33931,43981,52120,704
47,18034,46684,104952,79682,34314,19996,9252,22243,33809,707
48,1883,120573,111164,39539,4087,5647,1301,11170,28304,710
49,52582,55165,69347,66560,63577,41788,10240,7027,86639,719
50,66042,71308,113320,56782,34813,44757,33748,31043,28934,742
51,41830,79648,49891,32805,17419,9233,12578,49039,63794,746
52,19827,77045,96666,60227,46093,25630,16956,44483,40473,798
53,81017,65897,45440,44844,24772,7720,21287,36769,67071,820
54,133946,36877,40606,61693,37650,30343,7814,9478,9019,855
55,54349,75647,73494,59771,24297,0,13720,48189,73387,862
56,28604,56058,70031,81846,47696,23453,25444,27726,25317,893
57,17944,42385,72317,51010,11135,8424,29090,51582,56037,923
58,52366,57100,33981,60600,35673,21613,18460,30156,41948,1024
59,9816,104413,43278,32622,31918,24762,13752,15943,11434,1025
60,48136,73773,72281,58958,47595,24799,33056,48801,46713,1026
61,44313,51459,55404,70527,20285,7871,5219,20508,32499,1061
62,70041,67124,45036,11887,23171,9788,31260,4497,51842,1077
63,40784,53775,64990,73503,47579,17386,26309,35108,31598,1087
64,44770,46455,39967,42121,32892,18751,29572,48406,34133,1091
65,24368,92312,97677,68615,11862,3094,2226,57199,44997,1098
66,48197,69002,95312,37038,0,17183,18556,12460,11723,1102
67,61867,62835,62989,63218,64144,21316,22603,43969,46147,1112
68,53126,79884,87515,73990,52660,28681,27229,33514,27101,1122
69,33162,49105,60737,58618,36637,19331,26420,36040,62637,1135
70,56547,49300,48598,69700,21618,0,23443,42173,34069,1160
71,63721,93081,128039,14174,14163,13377,8809,25899,33811,1175
72,63270,49888,80736,22752,1209,0,13998,19598,21934,1204
73,54228,45488,43338,39105,40917,3677,15133,40311,38398,1212
74,37186,43137,56816,68819,42256,27999,41190,35532,24520,1239
75,61027,44093,45914,57459,47902,11885,27228,25459,3932,1255
76,9930,45694,77783,32177,32389,16804,14368,26997,19134,1289
77,73106,59427,35485,59725,27032,15290,51056,46262,23661,1300
78,81788,69526,57195,63385,33484,20848,16569,18718,20888,1336
79,70254,66716,52783,51915,47369,25205,39291,40726,29286,1346
80,36201,54969,80749,76423,31744,13549,7846,25786,31572,1351
81,103183,64573,33687,57275,40278,54917,31941,27207,42996,1352
82,45625,77783,55008,50010,23638,0,13149,38130,52202,1354
83,51466,45207,46107,50608,50070,3317,25881,30987,28615,1356
84,29889,58953,49141,49560,18414,8929,27338,14025,16643,1382
85,12615,105642,81996,29850,52503,20857,345,4246,8789,1467
86,47484,20846,95111,35792,26005,4552,26708,39636,64947,1481
87,46397,48427,46775,35270,22563,20280,45685,52598,40725,1484
88,56480,43835,45982,76264,40899,17883,24925,25468,59435,1509
89,50987,57947,66515,53029,35527,2259,39679,54445,45838,1525
90,8706,90918,103394,79457,37481,13300,20119,39016,24014,1558
91,43042,47084,58038,56024,35897,20631,37066,45998,32064,1566
92,77541,84554,9902,42196,37039,19146,10323,26655,12228,1613
93,17995,49676,118778,60416,55914,32582,23640,31242,20161,1630
94,78622,83042,60135,44655,54932,5871,3041,3330,3993,1642
95,47135,63118,42817,58143,12751,20009,29028,25980,9480,1652
96,16068,35937,121439,60779,27207,23708,27959,25396,20736,1707
97,34900,47881,63720,50990,21546,12895,19627,21516,21633,1784
98,72388,98735,71405,61947,4194,3886,3636,9218,39243,1794
99,29865,47518,56172,63113,49712,33773,27100,44044,41245,1796
100,48838,74318,51969,54657,45330,18358,26631,44410,25989,1803
101,45418,58490,60229,39301,35522,8882,15955,33719,21201,1806
102,27196,58518,97825,73721,17509,14964,23804,73455,37538,1814
103,34352,63508,83322,65234,10166,5218,6602,37497,25517,1816
104,28913,50127,64234,52015,35831,18732,26945,33109,20453,1824
105,56167,46233,42313,47820,36602,10727,16317,42357,30145,1837
106,31133,52225,63054,65899,27142,3810,2369,5628,3442,1840
107,30585,130719,95378,83547,43007,40840,16081,16289,10078,1860
108,29488,51739,74481,59382,31646,21306,30195,34017,37344,1862
109,71333,59220,64666,46760,10148,0,19101,42798,56893,1890
110,57052,46244,95468,80716,23624,14849,38799,25655,26587,1912
111,47211,52695,60801,62307,54596,23873,24619,45384,44412,1927
112,40292,42940,69200,96533,25857,9253,3080,2765,28705,1930
113,37772,44356,97537,59724,48790,15217,10730,36470,29278,1941
114,73495,50654,49675,47513,34773,33448,59675,46969,42833,1966
115,38272,44700,59674,62388,46130,16200,7427,26847,22617,1985
116,36917,34569,82409,71671,53253,23298,13603,49380,44664,1990
117,94762,69372,58521,48635,42442,31533,27859,47068,23374,2007
118,52119,47151,37230,63842,43603,6995,20502,24616,37934,2014
119,20589,76423,98620,38181,13573,5416,42578,74608,57237,2019
120,40852,67850,52095,60698,27641,18595,37420,52447,58484,2032
121,68264,73804,65828,53916,41254,70048,16235,30351,34774,2068
122,72072,54538,50311,46055,25408,6705,17243,31751,31365,2077
123,1688,56932,93113,64754,17505,13358,37564,31328,43637,2120
124,71772,80648,69792,45548,13100,0,28922,62902,51568,2126
125,29533,43075,48646,51707,36585,37301,26722,36268,28905,2127
126,56677,69329,73939,59157,34972,4081,14065,26017,22905,2129
127,33044,110892,109612,59210,31096,9876,31392,44292,22325,2153
128,16515,46977,104970,32944,12789,22407,9567,22008,20009,2155
129,58834,47713,37315,34504,29485,8475,18085,34995,24484,2165
130,23681,50755,50937,64616,22824,1950,31192,36588,49671,2191
131,53327,77094,65320,59202,47523,23274,29289,62975,39668,2200
132,78558,83476,67811,41883,19440,17230,8404,7093,5399,2231
133,6154,45075,102834,76055,29667,14172,31294,39774,23243,2258
134,44999,39804,40522,48394,48256,32116,36104,41654,31873,2314
135,66838,57915,92933,83539,40707,33636,30320,29401,23035,2323
136,70855,55213,47756,49102,33797,7825,16475,42403,40086,2358
137,53024,58343,46485,44983,15128,12037,16341,32211,61543,2359
138,62679,54130,62672,47239,40792,22780,17673,37589,13899,2371
139,26664,48766,85236,71351,35925,15240,5522,44451,49327,2377
140,1126,57315,98574,73171,35767,11645,2938,14384,8864,2382
141,43675,49570,44332,51904,27322,13936,14625,26257,16182,2390
142,45861,49169,43329,48925,39491,21924,30260,36371,29726,2403
143,46417,76403,80187,77917,48249,46029,8296,601,8074,2412
144,17668,86898,56815,78315,38132,22960,10994,12253,6773,2434
145,86547,54999,33808,51041,46679,6938,15991,35580,38882,2457
146,57624,44203,58615,39587,24009,13308,21210,16441,9355,2464
147,48295,69216,61862,51527,38413,16345,26969,33359,37188,2475
148,14944,46296,68762,46287,45896,52294,23246,46935,31688,2477
149,40264,76441,66479,51936,37850,47225,41620,42896,24285,2502
150,47779,62239,46380,48644,27305,23816,26592,58082,28323,2522
151,39725,43419,64093,70191,46774,20079,47096,24909,14734,2531
152,36891,44742,54052,44697,14606,0,14626,30680,35831,2553
153,85016,74359,19084,11622,8643,13715,11195,15113,20625,2559
154,49904,79665,102466,71150,40389,15710,21013,34938,39721,2584
155,52186,54505,82823,35848,23287,2090,13788,35636,22887,2605
156,55107,50728,57003,58961,45476,43315,32679,20795,19516,2664
157,51859,44325,36436,38044,35202,10986,26888,33700,34337,2681
158,54720,94805,84485,65937,42261,19800,25311,39374,29440,2689
159,75527,49104,40989,36104,32620,28730,33381,41881,27213,2690
160,29813,69932,56686,44249,29351,22679,40475,56914,59372,2733
161,48958,90991,18576,44214,24031,18173,13567,12951,22549,2741
162,87334,66627,58971,52539,41491,40598,27712,46443,43356,2783
163,93539,61334,53610,40375,25752,26678,38174,42929,72871,2798
164,52890,55486,61042,56553,20249,3998,2594,15917,38426,2832
165,25981,51597,88775,72750,60636,14422,9279,36504,41441,2846
166,30931,41023,63802,49969,24999,9926,13985,41714,25373,2850
167,38322,54572,50619,62909,54081,32183,26218,41694,25267,2855
168,59396,51118,37907,46246,26897,24516,11560,44613,4802,2869
169,49220,48176,47044,55379,48405,33333,30690,40669,29285,2872
170,76441,54130,50270,48882,27287,9407,4074,8736,8056,2911
171,11794,111786,42138,79108,34087,11583,27880,57195,34145,2913
172,46054,51868,50102,56793,59850,27264,23837,48729,51428,2932
173,56608,51466,40894,53179,40243,37309,12091,20520,28003,2937
174,74211,90307,74581,57133,37649,28282,38061,46323,30845,2944
175,37511,58813,65104,27339,45623,60780,31259,41602,9429,2996
176,45931,59530,64026,51233,47008,13529,50042,54586,30266,2999
